,SO2,CO,O3,PM10,PM25,NO2,pr
232,1.5,0.96,54.0,79.0,53.0,19.6,
233,1.5,0.94,56.0,80.0,53.0,17.6,
234,1.4,0.84,61.0,79.0,51.0,18.6,
235,1.5,0.81,64.0,78.0,50.0,23.7,
236,1.5,0.85,63.0,79.0,50.0,29.8,
237,1.6,0.89,61.0,80.0,50.0,29.6,
238,1.4,0.89,58.0,80.0,50.0,25.6,
239,1.6,0.91,54.0,80.0,50.0,23.0,
240,1.7,0.93,51.0,79.0,50.0,21.0,
241,1.8,0.93,48.0,77.0,49.0,19.8,
242,1.9,0.91,44.0,74.0,48.0,24.8,
243,1.5,0.88,41.0,72.0,46.0,23.1,
244,1.5,0.84,39.0,70.0,45.0,23.1,
245,1.5,0.8,39.0,68.0,45.0,23.1,
246,1.0,0.73,39.0,66.0,45.0,11.9,
247,1.0,0.65,40.0,64.0,44.0,13.0,
248,0.8,0.64,41.0,63.0,45.0,15.4,
249,0.8,0.64,40.0,62.0,42.0,20.0,
250,0.8,0.76,39.0,60.0,42.0,27.7,
251,1.5,0.86,37.0,60.0,43.0,30.5,
252,1.3,0.85,37.0,60.0,42.0,24.1,
253,1.0,0.82,39.0,59.0,42.0,18.1,
254,1.4,0.83,41.0,59.0,40.0,19.1,
255,1.1,0.84,43.0,60.0,39.0,17.0,
256,1.0,0.81,46.0,60.0,37.0,16.3,
257,1.1,0.78,49.0,60.0,36.0,14.9,
258,1.1,0.7,53.0,60.0,36.0,14.9,
259,1.2,0.64,55.0,61.0,35.0,17.3,
260,1.2,0.67,56.0,60.0,34.0,20.4,
261,0.9,0.69,55.0,58.0,33.0,18.4,
262,1.1,0.7,53.0,57.0,33.0,20.2,
263,1.0,0.72,49.0,56.0,33.0,20.6,
264,1.0,0.76,46.0,56.0,32.0,18.0,
265,1.0,0.78,43.0,56.0,31.0,19.7,
266,1.0,0.78,40.0,55.0,31.0,18.1,
267,1.1,0.76,39.0,52.0,31.0,17.8,
268,1.1,0.72,38.0,50.0,31.0,17.8,
269,1.1,0.72,38.0,50.0,31.0,17.8,
270,1.1,0.72,0.0,50.0,31.0,17.8,
271,1.1,0.72,0.0,50.0,31.0,17.8,
272,1.1,0.72,0.0,50.0,31.0,17.8,
273,1.1,0.72,0.0,50.0,31.0,17.8,
