,SO2,CO,O3,PM10,PM25,NO2,pr
2938,2.9,0.52,50,84.0,34.0,12.5,
2939,2.8,0.52,53,89.0,34.0,16.3,
2940,2.7,0.54,53,92.0,35.0,17.5,
2941,2.9,0.55,52,96.0,37.0,18.3,
2942,2.7,0.56,49,99.0,38.0,20.0,
2943,3.3,0.59,45,102.0,40.0,21.9,
2944,3.1,0.61,38,102.0,41.0,37.4,
2945,1.8,0.65,30,104.0,42.0,38.5,
2946,1.4,0.65,25,105.0,47.0,19.9,
2947,1.4,0.65,25,105.0,47.0,19.9,
2948,1.4,0.65,25,105.0,47.0,19.9,
2949,1.4,0.61,15,80.0,40.0,20.2,
2950,1.1,0.6,14,72.0,35.0,17.2,
2951,1.0,0.57,11,68.0,34.0,22.6,
2952,1.4,0.59,10,66.0,33.0,22.1,
2953,2.3,0.68,11,66.0,35.0,31.6,
2954,3.2,0.73,10,70.0,39.0,27.5,
2955,3.4,0.74,13,71.0,40.0,21.0,
2956,1.7,0.75,17,70.0,39.0,17.9,
2957,1.5,0.76,24,68.0,37.0,13.3,
2958,2.0,0.76,30,61.0,32.0,12.9,
2959,2.9,0.76,37,61.0,31.0,11.9,
2960,4.6,0.71,44,64.0,32.0,14.4,
2961,5.2,0.59,50,70.0,35.0,15.3,
2962,4.7,0.56,53,76.0,37.0,26.0,
2963,3.2,0.61,52,78.0,36.0,27.7,
2964,2.5,0.62,50,78.0,38.0,19.9,
2965,2.1,0.65,46,76.0,37.0,23.1,
2966,2.4,0.72,39,70.0,35.0,46.8,
2967,1.8,0.79,32,71.0,37.0,38.8,
2968,5.9,0.86,26,72.0,39.0,35.8,
2969,7.5,0.91,20,82.0,49.0,33.3,
2970,4.0,0.95,16,98.0,62.0,30.7,
2971,2.6,0.89,16,102.0,67.0,11.4,
2972,2.0,0.84,16,100.0,66.0,4.0,
2973,2.0,0.77,17,87.0,55.0,3.1,
2974,1.7,0.68,22,70.0,43.0,2.7,
2975,1.8,0.59,25,58.0,34.0,7.6,
2976,1.6,0.5,28,52.0,29.0,5.5,
2977,1.6,0.42,30,48.0,28.0,4.3,
2978,1.7,0.34,33,46.0,26.0,4.8,
2979,1.9,0.31,34,44.0,24.0,3.9,
2980,2.2,0.32,35,42.0,22.0,8.8,
2981,2.9,0.35,37,42.0,21.0,10.7,
2982,2.4,0.36,40,41.0,19.0,6.8,
2983,3.1,0.39,45,42.0,19.0,8.1,
2984,3.4,0.39,50,46.0,22.0,10.5,
2985,3.4,0.4,53,50.0,23.0,9.2,
2986,3.3,0.43,55,54.0,25.0,8.9,
2987,3.5,0.46,57,60.0,29.0,20.4,
2988,3.0,0.5,55,63.0,32.0,24.3,
2989,3.1,0.56,51,66.0,37.0,26.0,
2990,2.7,0.6,47,73.0,43.0,19.0,
2991,2.3,0.6,42,76.0,45.0,17.7,
2992,2.4,0.63,37,75.0,45.0,14.9,
2993,2.3,0.62,33,72.0,43.0,10.7,
2994,2.4,0.61,31,68.0,39.0,7.2,
2995,2.6,0.57,29,64.0,37.0,6.4,
2996,2.5,0.54,28,59.0,34.0,10.6,
2997,2.0,0.45,27,58.0,33.0,9.3,
2998,1.9,0.41,26,55.0,32.0,10.8,
2999,1.7,0.41,24,57.0,35.0,16.4,
3000,1.6,0.41,22,62.0,40.0,14.5,
3001,2.2,0.43,21,64.0,44.0,14.4,
3002,2.3,0.44,19,66.0,49.0,12.7,
3003,2.1,0.46,19,66.0,47.0,9.5,
