,SO2,CO,O3,PM10,PM25,NO2,pr
6445,1.1,0.29,15.0,39.0,26.0,21.0,
6446,1.4,0.34,17.0,36.0,27.0,18.0,
6447,1.5,0.39,17.0,25.0,15.0,19.0,
6448,1.5,0.37,18.0,21.0,12.0,18.0,
6449,1.6,0.39,17.0,17.0,12.0,19.0,
6450,2.1,0.45,19.0,16.0,11.0,19.0,
6451,2.1,0.46,20.0,21.0,15.0,18.0,
6452,2.3,0.37,20.0,19.0,8.0,15.0,
6453,1.8,0.34,21.0,16.0,13.0,12.0,
6454,1.0,0.23,18.0,9.0,15.0,11.0,
6455,1.1,0.24,21.0,9.0,17.0,10.0,
6456,0.9,0.22,19.0,5.0,10.0,9.5,
6457,1.1,0.23,19.0,3.0,5.0,11.0,
6458,1.2,0.21,25.0,5.0,9.0,11.0,
6459,1.2,0.24,22.0,10.0,10.0,13.0,
6460,1.6,0.44,15.0,9.0,10.0,20.0,
6461,2.0,0.52,18.0,12.0,10.0,20.0,
6462,1.5,0.31,30.0,16.0,9.0,15.0,
6463,1.1,0.26,47.0,23.0,5.0,11.0,
6464,0.9,0.26,66.0,26.0,12.0,9.8,
6465,1.2,0.34,79.0,34.0,18.0,15.0,
6466,1.7,0.34,78.0,44.0,36.0,14.0,
6467,1.3,0.34,69.0,54.0,27.0,16.0,
6468,1.6,0.38,74.0,62.0,36.0,18.0,
6469,2.2,0.46,59.0,78.0,38.0,23.0,
6470,1.7,0.62,38.0,81.0,46.0,32.0,
6471,2.0,0.86,22.0,79.0,39.0,38.0,
6472,2.7,0.97,6.9,71.0,31.0,47.0,
6473,2.3,0.73,8.6,66.0,24.0,38.0,
6474,2.5,0.75,6.5,58.0,23.0,37.0,
6475,2.9,0.76,4.5,41.0,21.0,36.0,
6476,2.4,0.78,4.9,44.0,24.0,38.0,
6477,2.0,0.71,9.6,54.0,29.0,30.0,
6478,2.9,0.66,6.7,77.0,35.0,33.0,
6479,3.0,0.62,9.3,82.0,43.0,30.0,
6480,3.2,0.64,3.7,80.0,39.0,34.0,
6481,4.1,0.58,7.8,78.0,45.0,27.0,
6482,3.3,0.64,2.2,76.0,40.0,34.0,
6483,3.3,0.89,2.1,73.0,39.0,32.0,
6484,3.5,1.07,3.9,63.0,29.0,33.0,
6485,3.7,1.22,14.0,68.0,24.0,44.0,
6486,4.2,0.92,36.0,85.0,45.0,36.0,
6487,3.4,0.63,55.0,99.0,54.0,25.0,
6488,3.5,0.59,54.0,99.0,60.0,27.0,
6489,2.1,0.3,57.0,70.0,44.0,16.0,
6490,1.5,0.25,59.0,50.0,38.0,12.0,
6491,1.7,0.23,54.0,37.0,40.0,13.0,
6492,1.6,0.22,42.0,62.0,35.0,15.0,
6493,1.5,0.29,41.0,76.0,32.0,16.0,
6494,1.6,0.36,36.0,73.0,25.0,16.0,
6495,1.7,0.35,35.0,60.0,24.0,15.0,
6496,1.9,0.42,28.0,54.0,20.0,19.0,
6497,2.1,0.46,20.0,60.0,24.0,21.0,
6498,2.1,0.47,18.0,67.0,26.0,20.0,
6499,2.4,0.39,17.0,69.0,27.0,18.0,
6500,2.1,0.36,14.0,71.0,27.0,18.0,
6501,2.0,0.29,15.0,69.0,25.0,13.0,
6502,2.0,0.28,14.0,69.0,23.0,13.0,
6503,1.7,0.23,15.0,58.0,23.0,12.0,
6504,1.4,0.21,16.0,52.0,19.0,10.0,
6505,1.2,0.18,23.0,41.0,23.0,8.9,
6506,1.1,0.2,30.0,38.0,19.0,7.5,
6507,1.4,0.32,32.0,30.0,16.0,12.0,
6508,2.2,0.35,28.0,31.0,23.0,17.0,
6509,2.6,0.37,32.0,32.0,23.0,15.0,
6510,2.7,0.46,34.0,35.0,25.0,18.0,
6511,2.6,0.45,41.0,38.0,25.0,17.0,
6512,2.6,0.41,48.0,32.0,24.0,15.0,
6513,2.2,0.4,49.0,33.0,27.0,15.0,
6514,2.0,0.42,43.0,31.0,16.0,17.0,
6515,1.9,0.41,39.0,33.0,16.0,17.0,
6516,2.2,0.48,28.0,36.0,12.0,24.0,
6517,2.1,0.48,25.0,39.0,15.0,24.0,
6518,2.0,0.46,25.0,41.0,17.0,21.0,
6519,2.2,0.5,18.0,33.0,13.0,25.0,
6520,2.0,0.49,19.0,22.0,20.0,21.0,
6521,1.5,0.53,23.0,21.0,17.0,17.0,
6522,2.0,0.52,19.0,18.0,17.0,18.0,
6523,1.5,0.43,31.0,21.0,9.0,11.0,
6524,1.5,0.43,29.0,9.0,7.0,11.0,
6525,1.3,0.37,29.0,11.0,4.0,9.8,
6526,1.4,0.36,24.0,12.0,4.0,11.0,
6527,1.2,0.34,18.0,12.0,2.0,10.0,
6528,1.3,0.29,22.0,6.0,6.0,8.8,
6529,1.2,0.28,22.0,6.0,2.0,9.0,
6530,1.3,0.29,20.0,6.0,4.0,11.0,
6531,1.4,0.36,14.0,6.0,3.0,14.0,
6532,1.7,0.35,14.0,6.0,11.0,15.0,
6533,1.9,0.41,12.0,6.0,9.0,17.0,
6534,1.8,0.35,17.0,6.0,6.0,15.0,
6535,1.4,0.28,28.0,5.0,6.0,12.0,
6536,1.1,0.26,33.0,10.0,6.0,10.0,
6537,1.6,0.29,28.0,16.0,8.0,14.0,
6538,1.3,0.27,31.0,15.0,7.0,13.0,
6539,1.4,0.28,26.0,17.0,10.0,15.0,
6540,1.3,0.3,24.0,16.0,6.0,15.0,
6541,1.6,0.39,13.0,16.0,11.0,23.0,
6542,1.5,0.38,14.0,9.0,10.0,20.0,
6543,1.4,0.4,12.0,11.0,11.0,21.0,
6544,1.4,0.34,13.0,9.0,7.0,18.0,
6545,1.6,0.35,12.0,15.0,12.0,18.0,
6546,1.7,0.35,10.0,11.0,12.0,19.0,
6547,1.3,0.3,13.0,16.0,10.0,16.0,
6548,1.3,0.3,12.0,13.0,6.0,15.0,
6549,2.3,0.3,10.0,18.0,3.0,15.0,
6550,2.6,0.29,7.9,15.0,3.0,17.0,
6551,2.5,0.26,12.0,17.0,2.0,14.0,
6552,2.3,0.22,12.0,9.0,2.0,11.0,
6553,2.1,0.22,12.0,11.0,3.0,12.0,
6554,1.8,0.24,8.5,8.0,3.0,12.0,
6555,2.2,0.46,3.7,9.0,3.0,17.0,
6556,2.8,0.68,5.2,2.0,3.0,18.0,
6557,2.0,0.29,17.0,7.0,9.0,15.0,
6558,2.0,0.29,22.0,12.0,11.0,14.0,
6559,2.2,0.29,24.0,16.0,11.0,14.0,
6560,2.2,0.34,21.0,16.0,12.0,19.0,
6561,2.3,0.34,22.0,18.0,17.0,19.0,
6562,2.3,0.32,24.0,20.0,17.0,19.0,
6563,2.2,0.29,23.0,16.0,17.0,19.0,
6564,2.2,0.35,17.0,23.0,15.0,22.0,
6565,2.3,0.51,8.2,25.0,16.0,28.0,
6566,2.7,0.86,2.3,29.0,18.0,33.0,
6567,2.8,0.71,2.9,23.0,16.0,31.0,
6568,2.6,0.45,4.9,27.0,20.0,26.0,
6569,2.7,0.5,2.5,36.0,16.0,26.0,
6570,2.7,0.44,4.3,37.0,22.0,23.0,
6571,2.3,0.44,2.6,36.0,20.0,23.0,
6572,2.2,0.4,2.3,27.0,18.0,22.0,
6573,1.9,0.38,2.4,21.0,13.0,20.0,
6574,2.1,0.39,1.6,22.0,10.0,21.0,
6575,2.7,0.37,1.4,26.0,17.0,20.0,
6576,2.6,0.38,2.0,27.0,26.0,21.0,
6577,2.7,0.41,1.7,20.0,26.0,23.0,
6578,2.1,0.4,2.0,15.0,26.0,21.0,
6579,2.3,0.57,3.4,23.0,13.0,21.0,
6580,2.8,0.69,7.3,19.0,17.0,19.0,
6581,2.7,0.57,12.0,24.0,15.0,21.0,
6582,2.2,0.37,25.0,23.0,15.0,16.0,
6583,1.9,0.31,33.0,32.0,12.0,14.0,
6584,1.8,0.31,40.0,29.0,10.0,14.0,
6585,1.9,0.28,43.0,22.0,15.0,12.0,
6586,2.0,0.29,41.0,26.0,15.0,15.0,
6587,2.1,0.31,32.0,24.0,20.0,19.0,
6588,2.2,0.3,24.0,33.0,19.0,19.0,
6589,2.2,0.42,17.0,27.0,21.0,22.0,
6590,2.4,0.52,10.0,33.0,13.0,26.0,
6591,2.4,0.41,12.0,30.0,12.0,22.0,
6592,2.6,0.46,9.7,27.0,10.0,23.0,
6593,2.7,0.5,5.9,26.0,16.0,25.0,
6594,2.7,0.55,2.8,28.0,16.0,27.0,
6595,2.6,0.44,6.7,31.0,12.0,22.0,
6596,2.9,0.35,13.0,27.0,7.0,16.0,
6597,2.3,0.36,10.0,22.0,9.0,17.0,
6598,2.6,0.32,9.8,15.0,10.0,16.0,
6599,2.3,0.29,9.7,16.0,13.0,16.0,
6600,2.3,0.29,12.0,11.0,11.0,14.0,
6601,2.0,0.31,6.3,20.0,11.0,18.0,
6602,2.4,0.35,5.0,15.0,13.0,19.0,
6603,2.6,0.38,14.0,15.0,12.0,17.0,
6604,2.3,0.59,12.0,13.0,15.0,18.0,
6605,2.2,0.71,20.0,20.0,17.0,21.0,
6606,2.2,0.42,34.0,25.0,22.0,18.0,
6607,2.2,0.44,48.0,27.0,21.0,21.0,
6608,2.4,0.43,62.0,28.0,21.0,19.0,
6609,2.5,0.32,62.0,35.0,22.0,14.0,
6610,2.7,0.32,57.0,41.0,21.0,14.0,
6611,2.6,0.35,50.0,43.0,19.0,19.0,
6612,2.7,0.36,50.0,43.0,19.0,19.0,
6613,2.7,0.36,25.0,43.0,12.0,19.0,
6614,2.7,0.68,16.0,37.0,20.0,33.0,
6615,3.0,0.99,2.8,33.0,17.0,43.0,
6616,3.3,0.6,8.9,33.0,18.0,32.0,
6617,2.9,0.5,11.0,35.0,18.0,26.0,
6618,2.8,0.49,8.1,38.0,22.0,26.0,
6619,2.9,0.52,5.4,37.0,26.0,28.0,
6620,2.8,0.52,5.0,34.0,24.0,30.0,
6621,2.7,0.37,8.2,29.0,19.0,22.0,
6622,2.4,0.38,6.9,23.0,21.0,22.0,
6623,2.3,0.43,1.6,26.0,15.0,27.0,
6624,1.9,0.43,1.3,29.0,20.0,26.0,
6625,2.1,0.49,1.6,32.0,19.0,26.0,
6626,2.3,0.64,1.9,32.0,19.0,25.0,
6627,3.1,0.8,3.7,32.0,22.0,26.0,
6628,2.8,0.75,11.0,33.0,21.0,24.0,
6629,2.8,0.5,28.0,35.0,27.0,21.0,
6630,1.9,0.39,51.0,38.0,24.0,15.0,
6631,1.7,0.43,69.0,45.0,21.0,18.0,
6632,1.4,0.33,71.0,42.0,23.0,17.0,
6633,2.1,0.34,75.0,51.0,23.0,16.0,
6634,1.7,0.33,75.0,46.0,21.0,16.0,
6635,2.4,0.34,66.0,49.0,19.0,20.0,
6636,1.7,0.29,52.0,41.0,18.0,17.0,
6637,1.4,0.35,46.0,47.0,20.0,16.0,
6638,1.5,0.39,42.0,43.0,17.0,16.0,
6639,1.9,0.47,31.0,37.0,20.0,19.0,
6640,2.0,0.58,23.0,29.0,19.0,23.0,
6641,2.0,0.67,19.0,33.0,23.0,26.0,
6642,1.6,0.56,21.0,45.0,26.0,23.0,
6643,2.4,0.54,19.0,63.0,34.0,22.0,
6644,2.5,0.46,22.0,75.0,39.0,19.0,
6645,2.1,0.42,24.0,75.0,36.0,14.0,
6646,2.0,0.41,23.0,74.0,50.0,14.0,
6647,2.0,0.43,15.0,74.0,51.0,20.0,
6648,1.5,0.38,16.0,89.0,51.0,16.0,
6649,1.6,0.39,16.0,92.0,53.0,13.0,
6650,2.4,0.47,6.7,89.0,47.0,22.0,
6651,2.4,0.7,10.0,86.0,51.0,21.0,
6652,2.4,0.92,19.0,87.0,48.0,25.0,
6653,2.2,0.81,37.0,89.0,59.0,26.0,
6654,2.0,0.53,53.0,78.0,53.0,20.0,
6655,2.7,0.6,84.0,85.0,49.0,20.0,
6656,2.8,0.41,72.0,81.0,46.0,16.0,
6657,2.9,0.4,80.0,84.0,51.0,13.0,
6658,2.2,0.35,70.0,69.0,47.0,13.0,
6659,4.9,0.45,57.0,64.0,50.0,23.0,
6660,4.8,0.49,39.0,62.0,49.0,28.0,
6661,3.6,0.69,36.0,72.0,57.0,28.0,
6662,4.4,0.98,24.0,95.0,62.0,39.0,
6663,5.2,1.3,7.2,119.0,75.0,55.0,
6664,5.5,1.1,5.3,127.0,83.0,53.0,
6665,6.8,1.27,3.7,123.0,85.0,49.0,
6666,6.2,1.32,2.6,105.0,75.0,48.0,
6667,5.8,1.38,1.8,88.0,65.0,48.0,
6668,5.2,1.38,1.8,85.0,60.0,48.0,
6669,5.1,1.25,1.7,95.0,66.0,44.0,
6670,4.1,0.86,3.0,95.0,62.0,34.0,
6671,3.4,0.61,6.2,75.0,57.0,24.0,
6672,2.5,0.48,5.6,56.0,38.0,20.0,
6673,2.0,0.37,10.0,46.0,31.0,14.0,
6674,2.0,0.44,5.5,48.0,24.0,20.0,
6675,2.6,0.7,9.2,40.0,32.0,26.0,
6676,4.1,0.53,19.0,45.0,39.0,21.0,
6677,1.9,0.31,31.0,46.0,39.0,10.0,
6678,1.4,0.28,37.0,45.0,22.0,10.0,
6679,1.1,0.25,41.0,36.0,10.0,8.9,
6680,1.1,0.23,40.0,30.0,3.0,8.3,
6681,1.3,0.25,38.0,30.0,8.0,10.0,
6682,1.0,0.25,37.0,30.0,7.0,9.7,
6683,1.2,0.27,33.0,29.0,8.0,12.0,
6684,1.2,0.36,29.0,17.0,12.0,16.0,
6685,1.3,0.41,27.0,10.0,8.0,15.0,
6686,1.4,0.35,28.0,10.0,15.0,12.0,
6687,1.4,0.32,29.0,6.0,9.0,11.0,
6688,1.3,0.3,28.0,10.0,13.0,11.0,
6689,1.7,0.28,28.0,13.0,8.0,10.0,
6690,1.5,0.23,30.0,21.0,3.0,8.4,
6691,1.7,0.2,32.0,21.0,7.0,6.9,
6692,2.1,0.18,33.0,12.0,4.0,5.0,
6693,2.1,0.17,31.0,3.0,7.0,4.7,
6694,2.2,0.19,29.0,3.0,4.0,5.6,
6695,2.3,0.17,29.0,2.0,5.0,5.5,
6696,1.9,0.16,31.0,2.0,5.0,3.8,
6697,2.3,0.19,28.0,5.0,3.0,6.6,
6698,2.3,0.22,25.0,2.0,2.0,8.7,
6699,2.1,0.24,23.0,2.0,5.0,10.0,
6700,2.4,0.3,19.0,1.0,5.0,13.0,
6701,2.4,0.31,22.0,7.0,10.0,12.0,
6702,2.3,0.31,26.0,11.0,3.0,11.0,
6703,1.9,0.26,33.0,10.0,7.0,8.3,
6704,2.0,0.28,31.0,5.0,3.0,9.3,
6705,2.1,0.3,29.0,3.0,6.0,12.0,
6706,2.3,0.31,25.0,6.0,4.0,15.0,
6707,2.1,0.36,20.0,15.0,7.0,17.0,
6708,2.2,0.48,9.6,24.0,11.0,24.0,
6709,2.9,0.51,6.0,29.0,10.0,27.0,
6710,2.9,0.49,5.6,23.0,17.0,28.0,
6711,3.1,0.61,2.2,23.0,16.0,32.0,
6712,3.0,0.56,3.7,19.0,22.0,27.0,
6713,3.3,0.69,1.6,24.0,16.0,28.0,
6714,3.2,0.68,1.6,23.0,12.0,27.0,
6715,3.1,0.43,3.4,19.0,9.0,22.0,
6716,1.1,0.29,9.3,11.0,12.0,14.0,
6717,1.4,0.32,6.1,7.0,17.0,17.0,
6718,1.7,0.35,4.9,19.0,22.0,19.0,
6719,1.3,0.25,14.0,22.0,20.0,12.0,
6720,1.0,0.22,12.0,17.0,12.0,9.3,
6721,1.2,0.26,9.9,5.0,6.0,13.0,
6722,1.4,0.37,9.5,2.0,8.0,16.0,
6723,1.2,0.41,12.0,3.0,16.0,16.0,
6724,1.3,0.33,16.0,11.0,15.0,15.0,
6725,1.1,0.26,24.0,13.0,11.0,11.0,
6726,1.3,0.31,25.0,22.0,10.0,15.0,
6727,1.3,0.3,30.0,17.0,9.0,14.0,
6728,1.3,0.26,32.0,20.0,13.0,12.0,
6729,1.3,0.24,28.0,18.0,13.0,13.0,
6730,1.5,0.3,22.0,26.0,15.0,19.0,
6731,1.4,0.28,21.0,24.0,10.0,17.0,
6732,2.2,0.34,15.0,14.0,4.0,19.0,
6733,1.7,0.33,15.0,19.0,9.0,18.0,
6734,1.9,0.33,14.0,14.0,6.0,18.0,
6735,2.0,0.27,14.0,8.0,10.0,16.0,
6736,2.0,0.23,19.0,4.0,7.0,11.0,
6737,2.1,0.24,14.0,7.0,6.0,14.0,
6738,2.2,0.27,6.6,8.0,6.0,19.0,
6739,1.9,0.26,3.6,6.0,4.0,17.0,
6740,2.0,0.29,1.7,6.0,2.0,17.0,
6741,2.2,0.32,3.3,3.0,2.0,17.0,
6742,2.7,0.57,3.1,8.0,5.0,19.0,
6743,3.1,0.99,4.1,12.0,11.0,25.0,
6744,3.6,1.18,6.7,16.0,13.0,35.0,
6745,3.4,0.93,19.0,28.0,23.0,39.0,
6746,2.9,0.39,35.0,34.0,21.0,19.0,
6747,2.2,0.4,44.0,40.0,21.0,18.0,
6748,2.0,0.37,53.0,40.0,12.0,15.0,
6749,2.0,0.35,43.0,38.0,15.0,19.0,
6750,2.1,0.32,40.0,39.0,16.0,18.0,
6751,1.8,0.33,29.0,40.0,13.0,19.0,
6752,1.7,0.45,24.0,37.0,11.0,21.0,
6753,1.5,0.47,22.0,34.0,10.0,20.0,
6754,1.6,0.45,18.0,31.0,15.0,20.0,
6755,1.7,0.38,17.0,36.0,13.0,17.0,
6756,2.0,0.42,12.0,45.0,18.0,19.0,
6757,2.1,0.5,5.8,42.0,18.0,23.0,
6758,2.0,0.39,8.1,38.0,29.0,20.0,
6759,1.4,0.36,12.0,30.0,30.0,16.0,
6760,1.6,0.29,15.0,28.0,24.0,12.0,
6761,1.3,0.21,27.0,22.0,18.0,7.2,
6762,1.1,0.19,29.0,13.0,9.0,5.4,
6763,1.0,0.2,28.0,8.0,4.0,5.6,
6764,1.1,0.2,25.0,7.0,4.0,6.5,
6765,1.4,0.28,16.0,7.0,4.0,12.0,
6766,1.4,0.38,13.0,10.0,8.0,14.0,
6767,1.4,0.44,13.0,9.0,8.0,15.0,
6768,1.5,0.36,18.0,13.0,15.0,13.0,
6769,1.7,0.37,20.0,11.0,15.0,14.0,
6770,1.8,0.38,25.0,15.0,15.0,14.0,
6771,1.6,0.35,29.0,12.0,15.0,13.0,
6772,1.5,0.31,30.0,15.0,15.0,12.0,
6773,1.5,0.31,27.0,18.0,9.0,13.0,
6774,1.5,0.32,26.0,25.0,8.0,14.0,
6775,1.5,0.35,24.0,22.0,7.0,15.0,
6776,1.5,0.35,24.0,22.0,7.0,15.0,
6777,1.5,0.35,24.0,22.0,7.0,15.0,
6778,1.7,0.42,20.0,12.0,2.0,16.0,
6779,1.6,0.45,19.0,10.0,2.0,16.0,
6780,1.7,0.47,17.0,6.0,6.0,16.0,
6781,1.6,0.48,18.0,3.0,3.0,16.0,
6782,1.7,0.5,19.0,3.0,4.0,13.0,
6783,1.7,0.52,19.0,12.0,5.0,12.0,
6784,1.7,0.53,18.0,13.0,5.0,11.0,
6785,1.7,0.55,17.0,16.0,5.0,11.0,
6786,1.7,0.5,19.0,15.0,5.0,9.6,
6787,1.7,0.42,25.0,12.0,5.0,8.5,
6788,2.0,0.46,23.0,19.0,12.0,11.0,
6789,2.1,0.5,23.0,16.0,17.0,12.0,
6790,2.3,0.62,21.0,20.0,13.0,16.0,
6791,2.3,0.62,25.0,23.0,10.0,14.0,
6792,2.3,0.58,31.0,28.0,13.0,15.0,
6793,2.3,0.5,43.0,46.0,17.0,14.0,
6794,2.5,0.51,47.0,42.0,17.0,14.0,
6795,2.5,0.51,47.0,42.0,17.0,14.0,
6796,2.5,0.51,47.0,42.0,17.0,14.0,
6797,2.5,0.51,47.0,42.0,17.0,14.0,
6798,2.2,0.39,32.0,60.0,30.0,15.0,
6799,2.3,0.42,27.0,51.0,29.0,18.0,
6800,2.4,0.44,22.0,46.0,22.0,23.0,
6801,2.6,0.36,26.0,29.0,10.0,16.0,
6802,2.2,0.33,30.0,29.0,16.0,14.0,
6803,2.2,0.3,32.0,32.0,9.0,11.0,
6804,2.1,0.26,34.0,33.0,11.0,8.8,
6805,2.0,0.24,34.0,26.0,7.0,8.0,
6806,1.8,0.23,34.0,23.0,3.0,8.6,
6807,1.7,0.22,36.0,22.0,3.0,7.5,
6808,1.6,0.21,36.0,20.0,5.0,6.3,
6809,1.5,0.2,36.0,19.0,7.0,6.3,
6810,1.8,0.21,33.0,17.0,9.0,8.0,
6811,1.9,0.22,32.0,19.0,15.0,11.0,
6812,2.5,0.35,26.0,20.0,15.0,17.0,
6813,2.5,0.37,26.0,20.0,11.0,18.0,
6814,1.9,0.27,32.0,25.0,5.0,13.0,
6815,1.6,0.27,28.0,25.0,5.0,14.0,
6816,1.6,0.26,35.0,28.0,5.0,12.0,
6817,1.6,0.26,37.0,38.0,2.0,11.0,
6818,1.5,0.26,35.0,32.0,2.0,13.0,
6819,1.4,0.25,34.0,34.0,3.0,13.0,
6820,2.1,0.41,21.0,28.0,15.0,22.0,
6821,1.9,0.39,19.0,28.0,13.0,22.0,
6822,2.3,0.38,17.0,24.0,15.0,22.0,
6823,2.2,0.41,14.0,24.0,11.0,24.0,
6824,2.2,0.48,11.0,13.0,9.0,25.0,
6825,2.2,0.48,11.0,13.0,9.0,25.0,
6826,1.9,0.39,7.9,11.0,12.0,22.0,
6827,2.6,0.3,15.0,23.0,19.0,13.0,
6828,2.1,0.28,13.0,27.0,11.0,15.0,
6829,2.1,0.28,13.0,27.0,11.0,15.0,
6830,2.3,0.26,15.0,18.0,6.0,14.0,
6831,1.5,0.23,21.0,20.0,11.0,10.0,
6832,1.5,0.23,21.0,20.0,11.0,10.0,
6833,1.2,0.27,20.0,16.0,4.0,10.0,
6834,1.2,0.27,20.0,16.0,4.0,10.0,
6835,1.2,0.37,26.0,3.0,7.0,15.0,
6836,1.2,0.34,32.0,2.0,7.0,12.0,
6837,1.3,0.37,35.0,18.0,7.0,12.0,
6838,1.4,0.35,34.0,25.0,2.0,13.0,
6839,1.6,0.38,30.0,21.0,7.0,16.0,
6840,1.8,0.44,23.0,20.0,8.0,23.0,
6841,1.5,0.36,27.0,20.0,8.0,19.0,
6842,1.7,0.4,25.0,20.0,7.0,20.0,
6843,1.5,0.4,22.0,29.0,10.0,19.0,
6844,2.2,0.4,23.0,32.0,15.0,21.0,
6845,2.0,0.39,17.0,30.0,11.0,19.0,
6846,2.1,0.41,15.0,19.0,15.0,20.0,
6847,2.1,0.45,13.0,14.0,9.0,20.0,
6848,2.4,0.43,11.0,15.0,13.0,20.0,
6849,2.4,0.41,12.0,14.0,16.0,19.0,
6850,1.7,0.27,25.0,11.0,16.0,8.9,
6851,2.0,0.28,20.0,14.0,16.0,11.0,
6852,2.2,0.29,18.0,19.0,16.0,11.0,
6853,1.8,0.3,16.0,18.0,21.0,13.0,
6854,1.7,0.32,12.0,18.0,19.0,14.0,
6855,1.9,0.29,16.0,20.0,20.0,13.0,
6856,2.0,0.31,20.0,21.0,22.0,12.0,
6857,1.9,0.33,19.0,26.0,18.0,13.0,
6858,1.7,0.36,21.0,21.0,22.0,13.0,
6859,1.8,0.31,27.0,30.0,16.0,11.0,
6860,1.7,0.31,32.0,30.0,18.0,9.2,
6861,1.6,0.29,37.0,32.0,17.0,8.9,
6862,1.5,0.27,39.0,23.0,19.0,8.3,
6863,1.6,0.28,36.0,19.0,20.0,9.7,
6864,1.6,0.31,33.0,19.0,17.0,11.0,
6865,1.6,0.31,28.0,25.0,15.0,15.0,
6866,1.7,0.35,25.0,27.0,13.0,15.0,
6867,1.9,0.37,23.0,23.0,13.0,16.0,
6868,1.8,0.38,20.0,15.0,15.0,17.0,
6869,1.9,0.39,19.0,13.0,10.0,17.0,
6870,1.6,0.38,18.0,16.0,5.0,16.0,
6871,1.6,0.35,20.0,18.0,8.0,13.0,
6872,1.6,0.29,24.0,13.0,11.0,10.0,
6873,1.7,0.28,26.0,14.0,12.0,9.0,
6874,1.8,0.24,27.0,10.0,12.0,7.9,
6875,1.8,0.23,28.0,10.0,9.0,6.9,
6876,1.8,0.2,29.0,11.0,11.0,6.0,
6877,1.8,0.2,28.0,18.0,7.0,6.8,
6878,1.9,0.23,25.0,15.0,11.0,9.5,
6879,2.1,0.38,20.0,15.0,10.0,15.0,
6880,2.5,0.45,18.0,15.0,11.0,18.0,
6881,2.7,0.34,21.0,14.0,9.0,16.0,
6882,2.7,0.31,24.0,18.0,12.0,16.0,
6883,2.5,0.3,35.0,20.0,8.0,14.0,
6884,2.3,0.3,46.0,23.0,7.0,12.0,
6885,2.2,0.27,52.0,25.0,7.0,10.0,
6886,2.5,0.27,53.0,33.0,13.0,13.0,
6887,2.5,0.31,42.0,49.0,13.0,19.0,
6888,2.6,0.35,33.0,63.0,26.0,22.0,
6889,2.6,0.52,19.0,59.0,22.0,30.0,
6890,3.2,0.7,8.2,53.0,19.0,38.0,
6891,3.4,0.6,7.5,47.0,3.0,35.0,
6892,3.4,0.64,4.5,47.0,12.0,34.0,
6893,3.8,0.81,1.9,44.0,18.0,37.0,
6894,4.0,1.03,1.9,34.0,27.0,37.0,
6895,3.3,0.9,1.7,39.0,17.0,36.0,
6896,3.1,0.91,1.8,45.0,19.0,36.0,
6897,2.6,0.84,1.6,52.0,19.0,35.0,
6898,2.6,0.72,1.5,46.0,26.0,33.0,
6899,2.8,0.78,1.6,48.0,24.0,32.0,
6900,3.2,0.89,1.7,43.0,25.0,30.0,
6901,3.7,0.84,1.7,46.0,26.0,30.0,
6902,4.7,0.78,1.8,49.0,30.0,31.0,
6903,5.1,1.03,2.6,62.0,31.0,34.0,
6904,6.1,1.12,7.1,73.0,33.0,36.0,
6905,5.0,0.75,24.0,69.0,31.0,34.0,
6906,2.9,0.42,52.0,63.0,30.0,19.0,
6907,2.7,0.41,64.0,52.0,26.0,19.0,
6908,2.3,0.29,62.0,46.0,26.0,12.0,
6909,2.3,0.24,55.0,44.0,26.0,11.0,
6910,2.1,0.26,54.0,54.0,23.0,12.0,
6911,2.0,0.29,52.0,65.0,25.0,17.0,
6912,2.3,0.31,44.0,70.0,20.0,17.0,
6913,2.1,0.39,42.0,66.0,23.0,17.0,
6914,2.0,0.53,30.0,62.0,23.0,24.0,
6915,2.4,0.62,21.0,64.0,34.0,27.0,
6916,2.6,0.67,13.0,62.0,35.0,32.0,
6917,2.9,1.03,1.7,71.0,36.0,43.0,
6918,2.6,0.81,2.6,76.0,39.0,40.0,
6919,2.6,0.73,3.4,84.0,40.0,36.0,
6920,4.4,0.63,5.5,91.0,42.0,30.0,
6921,2.8,0.55,3.7,109.0,45.0,28.0,
6922,1.8,0.47,8.8,122.0,54.0,22.0,
6923,1.5,0.43,9.9,120.0,62.0,17.0,
6924,1.3,0.39,8.5,109.0,63.0,16.0,
6925,1.3,0.38,14.0,94.0,69.0,13.0,
6926,1.2,0.41,13.0,87.0,64.0,14.0,
6927,1.3,0.61,9.8,75.0,63.0,18.0,
6928,1.3,0.66,17.0,74.0,54.0,21.0,
6929,1.8,0.53,35.0,82.0,60.0,18.0,
6930,1.9,0.49,46.0,97.0,63.0,18.0,
6931,1.2,0.47,46.0,97.0,63.0,20.0,
6932,1.9,0.44,46.0,109.0,44.0,16.0,
6933,1.9,0.44,88.0,112.0,37.0,16.0,
6934,1.9,0.44,85.0,104.0,33.0,16.0,
6935,5.2,0.38,54.0,96.0,47.0,16.0,
6936,2.2,0.35,56.0,98.0,51.0,21.0,
6937,1.6,0.49,52.0,106.0,57.0,20.0,
6938,1.8,0.56,55.0,114.0,64.0,21.0,
6939,2.4,0.51,65.0,122.0,70.0,16.0,
6940,1.3,0.46,66.0,126.0,69.0,14.0,
6941,1.5,0.37,48.0,115.0,69.0,13.0,
6942,1.1,0.28,47.0,90.0,47.0,9.5,
6943,1.2,0.3,46.0,81.0,45.0,9.2,
