,SO2,CO,O3,PM10,PM25,NO2,pr
816,2.4,0.32,40.0,53.0,20.0,13.0,
817,2.6,0.33,34.0,47.0,21.0,13.0,
818,2.4,0.31,31.0,37.0,21.0,13.0,
819,2.5,0.31,29.0,35.0,20.0,13.0,
820,2.7,0.3,28.0,37.0,23.0,14.0,
821,2.5,0.26,31.0,32.0,17.0,12.0,
822,2.1,0.25,31.0,24.0,9.0,11.0,
823,1.7,0.23,31.0,21.0,9.0,9.9,
824,1.4,0.19,32.0,14.0,8.0,7.1,
825,1.3,0.18,33.0,11.0,4.0,5.5,
826,1.4,0.17,33.0,14.0,7.0,6.1,
827,1.3,0.19,30.0,16.0,7.0,7.4,
828,1.4,0.25,23.0,21.0,10.0,14.0,
829,1.7,0.48,14.0,21.0,15.0,25.0,
830,2.1,0.31,26.0,17.0,12.0,16.0,
831,2.8,0.28,34.0,23.0,11.0,14.0,
832,3.4,0.29,37.0,29.0,15.0,15.0,
833,2.9,0.32,45.0,36.0,17.0,15.0,
834,2.3,0.27,59.0,42.0,11.0,9.8,
835,2.3,0.23,62.0,44.0,10.0,7.1,
836,2.4,0.25,60.0,50.0,15.0,7.1,
837,2.3,0.24,54.0,54.0,21.0,8.9,
838,2.1,0.28,49.0,56.0,25.0,13.0,
839,2.2,0.35,39.0,57.0,23.0,17.0,
840,2.6,0.41,30.0,55.0,21.0,22.0,
841,2.9,0.41,26.0,53.0,23.0,22.0,
842,2.9,0.42,25.0,51.0,27.0,21.0,
843,2.6,0.36,26.0,46.0,25.0,19.0,
844,2.3,0.38,26.0,57.0,36.0,17.0,
845,2.3,0.35,24.0,79.0,54.0,18.0,
846,1.5,0.31,24.0,70.0,51.0,15.0,
847,1.4,0.26,24.0,44.0,33.0,15.0,
848,1.1,0.24,27.0,32.0,24.0,12.0,
849,1.0,0.27,27.0,48.0,33.0,13.0,
850,1.3,0.25,25.0,46.0,30.0,12.0,
851,2.2,0.28,13.0,29.0,18.0,19.0,
852,1.7,0.38,11.0,32.0,16.0,26.0,
853,1.7,0.67,8.9,33.0,19.0,32.0,
854,2.8,0.63,14.0,40.0,24.0,31.0,
855,2.8,0.4,29.0,44.0,28.0,22.0,
856,2.6,0.31,44.0,44.0,29.0,14.0,
857,2.3,0.37,55.0,51.0,29.0,15.0,
858,2.0,0.32,67.0,57.0,24.0,12.0,
859,1.9,0.25,69.0,59.0,21.0,7.9,
860,1.8,0.23,65.0,61.0,23.0,7.8,
861,1.7,0.24,60.0,56.0,22.0,9.4,
862,1.7,0.26,55.0,52.0,25.0,13.0,
863,1.5,0.33,47.0,52.0,24.0,17.0,
864,1.7,0.37,39.0,54.0,22.0,21.0,
865,1.6,0.34,38.0,60.0,22.0,20.0,
866,2.0,0.42,29.0,57.0,25.0,22.0,
867,2.2,0.49,20.0,49.0,26.0,27.0,
868,2.5,0.51,14.0,48.0,26.0,32.0,
869,2.3,0.52,9.0,48.0,28.0,34.0,
870,2.7,0.53,4.4,49.0,34.0,38.0,
871,2.3,0.64,2.1,53.0,36.0,39.0,
872,2.3,0.73,1.9,51.0,34.0,35.0,
873,2.4,0.64,2.0,53.0,38.0,32.0,
874,2.8,0.63,2.0,63.0,43.0,31.0,
875,2.8,0.61,2.3,70.0,43.0,32.0,
876,4.1,0.85,2.6,71.0,41.0,33.0,
877,5.0,1.22,4.8,84.0,50.0,35.0,
878,8.6,0.77,12.0,94.0,51.0,36.0,
879,17.0,0.57,21.0,83.0,44.0,37.0,
880,9.6,0.39,31.0,66.0,38.0,29.0,
881,4.3,0.26,54.0,53.0,28.0,13.0,
882,4.0,0.28,60.0,54.0,19.0,12.0,
883,2.5,0.22,67.0,57.0,16.0,6.7,
884,2.0,0.23,69.0,57.0,23.0,6.2,
885,1.8,0.22,70.0,55.0,28.0,5.9,
886,2.2,0.23,68.0,56.0,30.0,7.9,
887,1.9,0.25,64.0,58.0,30.0,9.8,
888,1.5,0.28,64.0,54.0,25.0,10.0,
889,1.5,0.28,62.0,57.0,29.0,10.0,
890,1.5,0.26,57.0,63.0,33.0,10.0,
891,1.6,0.3,47.0,66.0,33.0,13.0,
892,1.6,0.36,36.0,70.0,40.0,18.0,
893,1.6,0.41,32.0,66.0,35.0,19.0,
894,1.9,0.43,24.0,64.0,35.0,20.0,
895,3.9,0.34,28.0,70.0,39.0,19.0,
896,6.6,0.46,26.0,89.0,54.0,25.0,
897,6.1,0.52,28.0,104.0,67.0,18.0,
898,4.9,0.46,25.0,101.0,61.0,18.0,
899,14.0,0.69,22.0,100.0,58.0,27.0,
900,8.8,0.57,26.0,103.0,59.0,22.0,
901,5.5,0.47,33.0,99.0,54.0,18.0,
902,3.5,0.8,26.0,113.0,55.0,31.0,
903,0.8,0.27,43.0,63.0,24.0,13.0,
904,0.9,0.23,34.0,11.0,4.0,14.0,
905,1.0,0.3,30.0,13.0,4.0,16.0,
906,1.1,0.3,28.0,17.0,4.0,18.0,
907,1.1,0.27,28.0,19.0,7.0,15.0,
908,1.1,0.29,25.0,20.0,10.0,16.0,
909,1.1,0.24,32.0,20.0,9.0,12.0,
910,1.1,0.2,37.0,20.0,9.0,8.3,
911,1.0,0.2,35.0,21.0,10.0,8.2,
912,1.2,0.2,33.0,18.0,7.0,9.1,
913,1.2,0.19,33.0,20.0,7.0,8.2,
914,1.3,0.19,32.0,20.0,10.0,9.0,
915,1.5,0.19,34.0,17.0,12.0,7.3,
916,1.3,0.16,37.0,11.0,6.0,6.1,
917,1.1,0.17,35.0,5.0,2.0,6.4,
918,1.2,0.22,35.0,7.0,8.0,8.0,
919,1.2,0.24,37.0,10.0,7.0,7.8,
920,1.2,0.29,33.0,8.0,3.0,10.0,
921,1.4,0.33,31.0,11.0,6.0,14.0,
922,1.3,0.31,33.0,12.0,8.0,12.0,
923,1.2,0.27,33.0,8.0,7.0,12.0,
924,1.2,0.25,39.0,10.0,2.0,9.0,
925,1.1,0.22,40.0,13.0,2.0,8.3,
926,1.2,0.21,38.0,12.0,5.0,9.5,
927,1.2,0.19,39.0,10.0,4.0,8.6,
928,1.0,0.19,36.0,7.0,3.0,10.0,
929,1.2,0.25,31.0,7.0,4.0,14.0,
930,1.3,0.26,31.0,12.0,7.0,14.0,
931,1.4,0.22,31.0,17.0,9.0,12.0,
932,1.5,0.24,31.0,20.0,13.0,12.0,
933,1.5,0.18,38.0,20.0,12.0,7.9,
934,1.5,0.18,39.0,18.0,9.0,6.8,
