,SO2,O3,PM10,PM25,NO2,pr
1761,7.3,20,73.0,45.0,18.5,
1762,6.1,20,72.0,45.0,22.1,
1763,5.2,24,71.0,41.0,13.9,
1764,5.5,27,70.0,38.0,12.2,
1765,5.5,31,70.0,34.0,10.3,
1766,6.5,34,68.0,31.0,10.2,
1767,7.1,38,68.0,30.0,10.7,
1768,5.9,40,69.0,27.0,13.5,
1769,6.0,41,70.0,27.0,17.4,
1770,6.0,41,70.0,27.0,17.4,
1771,8.1,37,65.0,25.0,19.6,
1772,4.2,34,62.0,23.0,15.7,
1773,5.6,31,56.0,21.0,13.7,
1774,4.5,28,51.0,18.0,13.4,
1775,7.1,26,48.0,17.0,13.0,
1776,7.1,26,48.0,17.0,13.0,
1777,5.5,23,46.0,17.0,13.2,
1778,6.1,23,44.0,18.0,12.8,
1779,6.4,23,43.0,19.0,12.3,
1780,7.8,21,42.0,19.0,16.8,
1781,7.5,20,42.0,20.0,14.7,
1782,8.4,19,42.0,21.0,13.5,
1783,7.5,18,42.0,21.0,20.4,
1784,6.0,17,40.0,20.0,16.4,
1785,6.4,17,38.0,18.0,14.8,
1786,6.6,18,38.0,17.0,19.0,
1787,4.4,19,36.0,17.0,18.0,
1788,3.7,23,36.0,17.0,13.2,
1789,4.6,28,36.0,18.0,13.0,
1790,5.2,33,36.0,19.0,12.7,
1791,5.2,33,36.0,19.0,12.7,
1792,5.8,40,36.0,18.0,16.4,
1793,5.0,41,36.0,19.0,26.7,
1794,5.6,41,64.0,20.0,25.2,
1795,6.1,40,70.0,21.0,21.9,
1796,4.6,36,74.0,24.0,27.1,
1797,4.6,30,79.0,24.0,27.6,
1798,4.4,24,78.0,25.0,27.0,
1799,6.0,19,77.0,25.0,32.1,
1800,6.8,14,76.0,26.0,33.5,
1801,5.1,11,76.0,27.0,37.5,
1802,8.0,8,82.0,31.0,36.8,
1803,8.1,6,88.0,36.0,35.1,
1804,8.3,4,94.0,42.0,34.8,
1805,8.4,3,98.0,48.0,32.2,
1806,7.8,3,98.0,51.0,32.1,
1807,8.4,3,100.0,55.0,37.2,
1808,9.9,3,104.0,59.0,35.3,
1809,9.4,5,104.0,61.0,27.5,
1810,15.7,6,106.0,63.0,40.3,
1811,19.1,7,112.0,65.0,40.6,
1812,15.8,9,112.0,63.0,35.8,
1813,15.8,9,112.0,63.0,35.8,
1814,7.0,18,106.0,54.0,12.5,
1815,6.1,22,95.0,46.0,13.7,
1816,6.1,22,95.0,46.0,13.7,
1817,8.4,26,82.0,36.0,17.4,
1818,5.8,28,82.0,34.0,13.5,
1819,7.0,28,82.0,33.0,33.0,
1820,6.9,26,82.0,33.0,37.2,
1821,10.9,22,84.0,36.0,39.9,
1822,10.9,22,84.0,36.0,39.9,
1823,7.0,17,86.0,35.0,14.3,
1824,6.0,16,80.0,33.0,9.7,
1825,5.1,15,74.0,29.0,10.7,
1826,6.6,14,73.0,28.0,9.8,
1827,5.0,16,74.0,29.0,8.9,
1828,5.9,18,74.0,29.0,11.4,
1829,5.9,18,74.0,29.0,11.4,
1830,6.4,22,72.0,27.0,8.8,
1831,6.4,22,72.0,27.0,8.8,
1832,3.6,23,60.0,22.0,12.3,
1833,3.6,23,60.0,22.0,12.3,
1834,3.7,26,49.0,19.0,8.6,
1835,8.0,27,48.0,18.0,7.2,
1836,4.6,30,50.0,17.0,6.1,
1837,4.6,30,50.0,17.0,6.1,
1838,5.0,34,51.0,14.0,7.7,
1839,6.0,35,48.0,13.0,8.4,
1840,5.8,36,44.0,12.0,10.7,
1841,5.8,36,44.0,12.0,10.7,
1842,3.5,37,38.0,11.0,8.4,
1843,3.5,37,38.0,11.0,8.4,
1844,5.4,34,36.0,10.0,12.5,
1845,5.4,34,36.0,10.0,12.5,
1846,5.4,0,36.0,10.0,12.5,
1847,5.4,34,36.0,10.0,12.5,
1848,5.4,34,36.0,10.0,12.5,
1849,5.4,34,36.0,10.0,12.5,
1850,5.4,34,36.0,10.0,12.5,
1851,5.4,34,36.0,10.0,12.5,
1852,5.4,34,36.0,10.0,12.5,
1853,7.8,10,40.0,18.0,22.1,
1854,6.8,7,43.0,20.0,19.9,
1855,7.3,5,44.0,20.0,17.3,
1856,5.8,7,42.0,19.0,8.7,
1857,5.5,9,40.0,18.0,9.7,
1858,3.9,13,37.0,17.0,9.7,
1859,7.3,18,38.0,18.0,15.4,
1860,7.3,18,38.0,18.0,15.4,
1861,6.1,29,43.0,23.0,6.6,
1862,6.6,34,46.0,23.0,8.4,
1863,6.0,38,48.0,23.0,6.6,
1864,6.4,41,48.0,21.0,8.2,
1865,6.5,42,50.0,20.0,12.3,
1866,6.3,42,51.0,21.0,10.8,
1867,6.1,42,52.0,21.0,10.3,
1868,11.3,41,52.0,22.0,9.4,
1869,6.1,39,51.0,22.0,8.8,
1870,6.1,37,48.0,20.0,11.2,
1871,6.4,35,45.0,20.0,10.5,
1872,4.5,34,42.0,19.0,8.4,
1873,2.5,34,41.0,18.0,9.4,
1874,4.5,34,40.0,18.0,6.2,
1875,5.9,34,38.0,17.0,5.8,
1876,6.0,35,36.0,17.0,5.7,
1877,5.8,35,34.0,16.0,6.2,
1878,6.0,36,34.0,15.0,6.2,
1879,7.5,35,34.0,14.0,9.4,
1880,5.2,33,36.0,14.0,9.2,
1881,5.0,32,36.0,16.0,7.8,
1882,5.8,31,40.0,18.0,8.7,
1883,5.8,31,46.0,23.0,9.1,
1884,7.3,31,60.0,35.0,9.7,
1885,6.1,30,77.0,47.0,10.7,
1886,6.5,31,91.0,60.0,11.3,
1887,6.9,33,101.0,69.0,11.5,
1888,6.8,35,101.0,71.0,12.2,
1889,6.8,35,101.0,71.0,12.2,
1890,6.6,35,90.0,63.0,11.8,
1891,6.4,35,85.0,60.0,10.2,
1892,6.8,34,81.0,56.0,9.8,
1893,5.2,33,80.0,54.0,8.9,
1894,6.5,33,80.0,53.0,7.6,
1895,6.6,32,78.0,48.0,7.3,
1896,3.1,32,75.0,42.0,6.6,
1897,2.9,33,70.0,38.0,6.8,
1898,5.9,34,66.0,31.0,6.8,
1899,5.9,34,64.0,28.0,7.7,
1900,6.6,35,64.0,29.0,7.4,
1901,6.5,35,67.0,29.0,7.6,
1902,7.4,35,68.0,29.0,8.4,
1903,7.3,34,68.0,29.0,9.9,
1904,5.5,34,68.0,28.0,11.5,
1905,6.4,34,66.0,28.0,9.2,
1906,5.1,35,66.0,28.0,9.4,
1907,5.2,37,68.0,29.0,8.3,
1908,3.2,39,68.0,29.0,7.4,
1909,2.9,42,68.0,26.0,7.2,
1910,6.3,45,67.0,27.0,6.4,
1911,6.1,47,65.0,25.0,5.6,
1912,6.1,49,64.0,26.0,6.8,
1913,6.4,50,64.0,27.0,7.7,
1914,9.5,49,64.0,28.0,8.2,
1915,7.4,47,62.0,28.0,9.9,
1916,3.7,44,60.0,28.0,10.2,
1917,5.8,40,59.0,28.0,12.3,
1918,6.3,36,57.0,27.0,15.0,
1919,7.6,31,58.0,28.0,20.3,
1920,5.2,27,57.0,28.0,21.3,
1921,3.4,22,57.0,29.0,21.1,
1922,4.0,18,56.0,30.0,25.4,
1923,6.0,14,56.0,30.0,24.1,
1924,7.1,11,56.0,31.0,26.7,
1925,6.9,8,56.0,32.0,28.6,
1926,6.9,6,57.0,33.0,25.0,
1927,8.9,4,58.0,34.0,27.9,
1928,9.8,4,64.0,36.0,28.7,
1929,11.7,5,68.0,37.0,25.6,
1930,9.5,7,68.0,35.0,19.8,
1931,7.1,10,66.0,33.0,13.0,
1932,7.6,16,66.0,29.0,11.0,
1933,7.6,22,64.0,25.0,8.6,
1934,7.6,27,66.0,23.0,10.4,
1935,7.6,32,66.0,23.0,12.5,
1936,7.6,36,66.0,24.0,12.3,
1937,7.6,38,66.0,25.0,14.9,
1938,7.6,40,66.0,24.0,14.3,
1939,7.6,38,66.0,23.0,25.0,
1940,7.6,35,66.0,22.0,23.1,
1941,7.6,30,66.0,21.0,31.2,
1942,7.6,24,66.0,23.0,34.1,
1943,7.6,19,66.0,24.0,35.1,
1944,7.4,15,66.0,27.0,34.6,
1945,7.4,11,66.0,33.0,30.2,
1946,7.4,7,66.0,37.0,29.5,
1947,7.4,5,66.0,41.0,26.4,
1948,7.4,3,66.0,42.0,22.9,
1949,7.4,2,66.0,42.0,21.4,
1950,7.4,3,66.0,42.0,19.0,
1951,7.4,3,66.0,41.0,20.0,
1952,7.4,3,88.0,44.0,21.6,
1953,4.1,5,89.0,48.0,22.1,
1954,1.3,8,92.0,52.0,18.3,
1955,2.2,13,99.0,56.0,17.6,
1956,3.7,19,102.0,59.0,23.8,
1957,7.4,24,104.0,61.0,23.4,
1958,7.5,30,104.0,63.0,24.0,
1959,6.5,36,106.0,65.0,23.1,
1960,5.1,43,109.0,68.0,21.0,
1961,5.4,45,109.0,68.0,27.2,
1962,2.7,45,104.0,62.0,20.5,
1963,4.6,42,96.0,53.0,22.6,
1964,0.8,38,86.0,45.0,20.0,
1965,0.6,34,78.0,37.0,22.6,
1966,3.5,28,75.0,33.0,33.0,
1967,3.7,21,75.0,34.0,36.5,
1968,3.7,14,76.0,36.0,35.8,
1969,3.9,10,76.0,36.0,33.1,
1970,11.8,7,77.0,38.0,33.1,
1971,6.3,6,80.0,39.0,31.0,
1972,5.8,4,84.0,41.0,29.4,
1973,6.4,2,94.0,46.0,30.1,
1974,6.4,2,102.0,52.0,28.4,
1975,6.4,2,108.0,59.0,27.7,
1976,3.5,2,120.0,70.0,36.0,
1977,14.2,4,127.0,79.0,19.3,
1978,13.7,7,118.0,71.0,15.4,
1979,21.1,9,106.0,61.0,13.2,
1980,7.4,13,88.0,47.0,10.1,
1981,7.5,16,71.0,33.0,11.3,
1982,7.5,16,71.0,33.0,11.3,
1983,7.5,23,67.0,30.0,10.8,
1984,2.6,25,65.0,28.0,18.1,
1985,3.6,26,64.0,26.0,15.7,
1986,3.0,26,60.0,23.0,10.3,
1987,4.7,26,57.0,20.0,9.2,
1988,3.6,26,51.0,16.0,6.2,
1989,2.6,26,44.0,12.0,5.7,
1990,2.6,26,44.0,12.0,5.7,
1991,6.8,24,42.0,15.0,7.2,
1992,8.0,24,43.0,16.0,7.2,
1993,8.0,24,45.0,17.0,5.3,
1994,8.0,23,48.0,17.0,5.7,
1995,8.0,23,48.0,17.0,5.7,
1996,2.1,23,48.0,18.0,6.3,
1997,5.4,20,44.0,17.0,11.7,
1998,7.1,19,41.0,17.0,13.0,
1999,6.4,17,40.0,16.0,16.9,
2000,6.4,15,42.0,19.0,16.7,
2001,12.8,13,42.0,20.0,18.0,
2002,11.0,12,41.0,21.0,15.5,
2003,11.0,11,40.0,21.0,15.5,
2004,1.1,11,40.0,19.0,15.3,
2005,4.0,11,38.0,19.0,14.8,
2006,4.0,11,38.0,19.0,14.8,
2007,5.9,14,36.0,19.0,17.5,
2008,4.7,15,34.0,17.0,15.9,
2009,3.5,16,34.0,16.0,19.9,
2010,3.5,16,34.0,16.0,19.9,
2011,3.5,16,34.0,16.0,19.9,
2012,3.5,16,34.0,16.0,19.9,
2013,2.5,19,32.0,12.0,13.8,
2014,2.5,19,32.0,12.0,12.9,
2015,2.5,19,32.0,12.0,11.5,
2016,2.4,20,30.0,10.0,12.2,
2017,2.7,20,30.0,9.0,11.9,
2018,2.5,21,29.0,8.0,11.5,
2019,2.5,21,29.0,8.0,11.5,
2020,2.5,21,29.0,8.0,11.5,
2021,2.2,22,28.0,7.0,11.4,
2022,1.9,23,26.0,7.0,9.1,
2023,1.9,23,26.0,7.0,9.1,
2024,1.9,23,26.0,7.0,9.1,
2025,1.9,23,26.0,7.0,9.1,
2026,1.3,21,28.0,6.0,13.5,
2027,1.6,21,28.0,6.0,13.9,
2028,1.3,20,30.0,7.0,19.5,
2029,1.0,19,32.0,8.0,23.5,
2030,0.8,17,31.0,9.0,21.9,
2031,0.8,17,31.0,9.0,21.9,
2032,0.6,17,27.0,11.0,21.5,
2033,0.7,17,26.0,10.0,20.6,
2034,0.5,15,26.0,11.0,20.5,
2035,0.5,14,26.0,11.0,20.9,
2036,0.5,13,26.0,11.0,15.2,
2037,0.5,14,26.0,11.0,14.0,
2038,0.5,15,24.0,8.0,10.2,
2039,0.5,15,22.0,9.0,11.9,
2040,0.5,15,22.0,10.0,13.9,
2041,0.8,15,23.0,10.0,13.4,
2042,0.8,15,25.0,12.0,12.5,
2043,0.7,16,26.0,13.0,11.9,
2044,0.6,17,26.0,13.0,8.6,
2045,0.5,20,25.0,13.0,3.8,
2046,0.5,20,25.0,13.0,3.8,
2047,0.5,24,20.0,12.0,2.7,
2048,0.5,27,18.0,8.0,3.3,
2049,0.5,30,16.0,5.0,3.5,
2050,1.0,33,16.0,5.0,3.2,
2051,1.1,36,16.0,5.0,3.3,
2052,1.2,38,15.0,5.0,3.8,
2053,1.3,38,14.0,5.0,4.8,
2054,1.3,37,14.0,5.0,7.4,
2055,1.3,36,13.0,5.0,8.2,
2056,1.3,35,12.0,5.0,8.7,
2057,1.3,33,12.0,5.0,11.7,
2058,1.6,31,12.0,5.0,12.7,
2059,2.2,28,13.0,5.0,15.7,
2060,2.1,24,14.0,5.0,26.6,
2061,2.1,24,14.0,5.0,26.6,
2062,3.0,16,16.0,5.0,26.4,
2063,2.9,12,19.0,5.0,24.4,
2064,4.4,9,21.0,5.0,23.1,
2065,2.7,6,24.0,5.0,20.1,
2066,4.9,4,26.0,5.0,19.5,
2067,2.9,4,30.0,5.0,11.0,
2068,1.9,6,32.0,5.0,11.0,
2069,1.7,7,32.0,5.0,10.7,
2070,1.6,9,32.0,5.0,13.8,
2071,3.0,9,30.0,5.0,23.8,
2072,7.3,9,30.0,5.0,31.7,
2073,5.9,9,36.0,5.0,32.8,
2074,5.5,9,43.0,5.0,27.1,
2075,1.5,9,46.0,5.0,10.2,
2076,1.5,10,44.0,5.0,14.4,
2077,1.6,11,36.0,5.0,11.2,
2078,1.7,11,30.0,5.0,19.0,
2079,2.0,13,27.0,5.0,24.6,
2080,2.0,14,26.0,5.0,22.8,
2081,2.4,14,27.0,5.0,26.7,
2082,2.1,15,28.0,5.0,30.0,
2083,2.0,13,28.0,5.0,31.1,
2084,1.6,12,28.0,5.0,16.0,
2085,1.2,10,26.0,6.0,16.4,
2086,1.2,10,24.0,7.0,14.3,
2087,1.1,10,22.0,7.0,9.6,
2088,1.1,11,21.0,6.0,8.7,
2089,1.3,11,20.0,6.0,11.0,
2090,1.3,12,18.0,5.0,9.6,
2091,1.2,14,18.0,4.0,7.3,
2092,1.2,14,18.0,5.0,5.9,
2093,1.2,16,18.0,5.0,7.4,
2094,1.2,18,17.0,5.0,8.6,
2095,1.1,19,18.0,5.0,10.8,
2096,1.1,20,20.0,7.0,14.4,
2097,1.3,21,22.0,8.0,11.5,
2098,1.5,23,24.0,10.0,9.1,
2099,1.6,25,26.0,12.0,11.7,
2100,2.1,25,28.0,14.0,13.2,
2101,2.4,26,32.0,16.0,16.0,
2102,2.4,25,36.0,18.0,18.0,
2103,2.2,25,38.0,20.0,21.8,
2104,2.2,25,38.0,20.0,21.8,
2105,2.2,26,42.0,26.0,14.9,
2106,2.2,26,42.0,26.0,14.9,
2107,2.2,26,42.0,26.0,14.9,
2108,1.5,25,49.0,31.0,14.2,
2109,1.3,25,50.0,32.0,14.2,
2110,1.1,26,50.0,33.0,7.2,
2111,1.0,28,46.0,30.0,4.6,
2112,1.1,28,42.0,26.0,3.3,
2113,1.3,29,40.0,22.0,3.9,
2114,1.6,30,36.0,18.0,4.4,
2115,2.6,32,35.0,18.0,6.4,
2116,2.6,33,36.0,18.0,5.7,
2117,2.2,35,38.0,20.0,5.3,
2118,2.2,36,40.0,22.0,6.9,
2119,2.4,36,41.0,23.0,12.0,
2120,2.5,36,43.0,23.0,12.3,
2121,2.5,35,44.0,23.0,12.5,
2122,2.5,35,44.0,23.0,12.5,
2123,2.5,36,46.0,22.0,12.5,
2124,2.5,36,46.0,22.0,12.5,
2125,2.2,37,48.0,20.0,8.9,
2126,2.2,37,48.0,20.0,8.9,
2127,2.0,39,50.0,19.0,11.0,
2128,2.1,40,50.0,18.0,13.4,
2129,2.1,40,50.0,18.0,13.4,
2130,2.2,40,48.0,15.0,18.8,
2131,2.1,40,46.0,14.0,15.4,
2132,2.0,39,44.0,14.0,13.4,
2133,1.6,38,42.0,12.0,10.8,
2134,1.9,37,41.0,12.0,9.2,
2135,1.7,36,38.0,11.0,6.4,
2136,2.1,36,36.0,10.0,7.1,
2137,2.6,36,34.0,10.0,6.4,
2138,3.0,37,34.0,10.0,5.4,
2139,3.0,37,34.0,10.0,5.4,
2140,3.0,37,34.0,10.0,5.4,
2141,3.0,37,34.0,10.0,5.4,
2142,2.6,40,32.0,11.0,7.7,
2143,2.2,40,33.0,11.0,11.8,
2144,2.2,40,33.0,11.0,11.8,
2145,2.5,38,36.0,14.0,10.8,
2146,2.5,38,36.0,14.0,10.8,
2147,2.2,37,40.0,14.0,9.8,
2148,2.1,38,42.0,14.0,9.8,
2149,2.0,38,48.0,14.0,8.7,
2150,1.9,39,60.0,15.0,8.8,
2151,1.9,41,70.0,17.0,10.7,
2152,1.9,42,75.0,18.0,11.8,
2153,1.7,43,74.0,18.0,10.8,
2154,1.9,43,69.0,18.0,11.4,
2155,1.9,43,63.0,17.0,10.5,
2156,1.9,42,60.0,17.0,11.2,
2157,1.9,41,58.0,17.0,11.5,
2158,1.7,40,55.0,16.0,9.7,
2159,1.5,40,52.0,15.0,5.9,
2160,1.6,39,50.0,15.0,4.8,
2161,1.3,39,47.0,14.0,3.3,
2162,1.6,39,44.0,13.0,3.3,
2163,1.3,39,40.0,13.0,3.2,
2164,1.3,39,37.0,12.0,3.5,
2165,1.6,39,35.0,10.0,3.8,
2166,1.6,39,35.0,10.0,3.8,
2167,1.7,39,33.0,9.0,7.4,
2168,1.7,38,32.0,9.0,6.6,
2169,1.9,38,33.0,9.0,6.9,
2170,1.7,37,34.0,9.0,7.3,
2171,2.0,37,34.0,10.0,9.3,
2172,2.1,37,37.0,10.0,11.5,
2173,2.2,38,48.0,13.0,10.1,
2174,2.5,39,62.0,15.0,9.9,
2175,2.5,40,72.0,17.0,12.4,
2176,2.5,40,78.0,20.0,14.9,
2177,2.6,40,78.0,22.0,17.6,
2178,2.2,39,73.0,23.0,15.4,
2179,2.1,39,70.0,23.0,13.7,
2180,2.0,38,66.0,23.0,12.5,
2181,2.0,38,66.0,23.0,12.5,
2182,2.1,34,62.0,23.0,12.7,
2183,2.2,32,60.0,23.0,10.9,
2184,2.1,31,56.0,21.0,9.4,
2185,2.1,30,52.0,20.0,9.2,
2186,1.6,29,48.0,17.0,8.8,
2187,1.6,28,42.0,16.0,7.8,
2188,1.3,27,41.0,15.0,5.7,
2189,1.3,27,41.0,15.0,5.7,
2190,1.1,27,35.0,12.0,6.6,
2191,1.2,27,33.0,11.0,10.9,
2192,1.7,27,32.0,10.0,9.9,
2193,1.5,27,31.0,9.0,7.1,
2194,1.5,28,30.0,8.0,7.9,
2195,1.5,28,32.0,8.0,10.2,
2196,1.3,30,37.0,8.0,7.9,
2197,1.5,31,44.0,15.0,7.8,
2198,1.6,33,56.0,14.0,7.2,
2199,1.5,35,65.0,14.0,7.9,
2200,1.6,36,70.0,15.0,10.9,
2201,1.5,35,68.0,12.0,16.2,
2202,1.3,34,62.0,11.0,15.9,
2203,1.3,33,55.0,10.0,13.4,
2204,1.2,31,50.0,10.0,11.5,
2205,1.3,29,47.0,10.0,15.5,
2206,1.5,25,46.0,11.0,18.9,
2207,1.7,22,44.0,12.0,19.6,
2208,1.7,18,42.0,12.0,20.6,
2209,1.9,15,41.0,11.0,21.3,
2210,1.9,15,41.0,11.0,21.3,
2211,1.7,10,38.0,13.0,18.4,
2212,1.9,8,36.0,13.0,15.4,
2213,2.0,7,36.0,15.0,15.0,
2214,1.9,6,35.0,15.0,20.4,
2215,2.2,5,35.0,15.0,18.9,
2216,2.2,5,35.0,15.0,18.9,
2217,2.4,10,38.0,15.0,10.9,
2218,2.4,10,38.0,15.0,10.9,
2219,3.5,17,42.0,15.0,10.5,
2220,2.2,22,43.0,15.0,7.3,
2221,2.1,27,43.0,15.0,5.3,
2222,2.4,33,43.0,15.0,4.6,
2223,2.1,37,43.0,15.0,5.9,
2224,1.7,40,43.0,15.0,6.1,
2225,1.6,41,34.0,12.0,6.8,
2226,1.6,42,37.0,13.0,6.7,
2227,1.6,42,38.0,13.0,4.8,
2228,1.6,41,38.0,12.0,4.9,
2229,1.6,38,34.0,11.0,6.4,
2230,2.4,35,33.0,11.0,12.0,
2231,2.2,32,32.0,12.0,17.5,
2232,2.0,28,32.0,12.0,22.3,
2233,2.1,24,31.0,13.0,19.1,
2234,2.0,21,30.0,12.0,18.0,
2235,2.0,17,30.0,13.0,21.5,
2236,1.9,12,30.0,14.0,20.5,
2237,1.9,9,30.0,15.0,21.6,
2238,2.1,6,30.0,16.0,21.5,
2239,3.0,5,31.0,17.0,23.9,
2240,4.4,5,32.0,19.0,27.2,
2241,3.7,7,35.0,20.0,17.2,
2242,2.7,9,36.0,19.0,10.5,
2243,3.2,12,36.0,18.0,11.0,
2244,3.5,16,36.0,18.0,11.3,
2245,2.4,21,35.0,16.0,7.4,
2246,2.0,26,36.0,16.0,7.8,
2247,2.0,30,36.0,16.0,8.7,
2248,2.0,33,38.0,15.0,9.7,
2249,2.2,35,38.0,15.0,11.8,
2250,2.1,35,38.0,14.0,11.4,
2251,2.2,35,38.0,14.0,12.3,
2252,2.0,34,40.0,14.0,10.4,
2253,2.0,32,40.0,14.0,8.3,
2254,1.9,30,42.0,15.0,10.8,
2255,1.7,29,43.0,15.0,7.8,
2256,2.1,27,44.0,15.0,8.8,
2257,2.1,26,43.0,16.0,14.8,
2258,2.4,24,44.0,19.0,19.5,
2259,2.1,22,47.0,22.0,24.9,
2260,2.1,20,50.0,25.0,16.0,
2261,2.1,20,50.0,25.0,16.0,
2262,2.5,15,54.0,27.0,20.3,
2263,2.6,13,54.0,27.0,20.0,
2264,2.6,13,54.0,27.0,20.0,
2265,3.1,11,54.0,28.0,14.3,
2266,2.9,11,55.0,29.0,13.2,
2267,2.6,13,71.0,31.0,13.5,
2268,3.0,15,93.0,32.0,11.4,
2269,3.1,18,94.0,30.0,11.8,
2270,3.2,21,92.0,29.0,14.8,
2271,2.7,24,80.0,27.0,13.2,
2272,3.1,26,64.0,26.0,17.5,
2273,3.0,27,64.0,27.0,21.1,
2274,2.6,27,64.0,28.0,23.0,
2275,2.5,26,64.0,31.0,19.8,
2276,2.9,24,66.0,33.0,28.6,
2277,2.9,24,66.0,33.0,28.6,
2278,6.5,17,74.0,41.0,36.1,
2279,8.5,13,74.0,44.0,38.8,
2280,5.6,10,75.0,47.0,35.1,
2281,4.9,7,76.0,48.0,35.2,
2282,7.1,5,75.0,48.0,31.5,
2283,4.0,5,73.0,45.0,10.2,
2284,3.6,6,68.0,44.0,17.3,
2285,3.1,6,66.0,43.0,18.4,
2286,3.6,6,62.0,42.0,24.6,
2287,4.0,7,60.0,40.0,23.4,
2288,4.7,8,58.0,41.0,17.6,
2289,4.9,10,60.0,43.0,20.4,
2290,4.4,12,62.0,46.0,20.1,
2291,4.0,12,66.0,48.0,18.0,
2292,4.2,14,66.0,47.0,20.4,
2293,4.0,17,63.0,44.0,15.9,
2294,3.1,24,60.0,39.0,11.0,
2295,2.7,30,58.0,37.0,12.9,
2296,2.7,35,61.0,38.0,14.3,
2297,2.9,40,68.0,40.0,17.0,
2298,2.7,43,74.0,42.0,18.8,
2299,2.6,45,78.0,43.0,15.2,
2300,2.6,46,76.0,41.0,13.4,
2301,2.5,46,72.0,38.0,13.7,
2302,2.7,43,70.0,36.0,12.7,
2303,2.7,40,69.0,34.0,9.6,
2304,3.2,37,68.0,33.0,8.6,
2305,3.0,34,68.0,31.0,9.8,
2306,2.7,32,68.0,30.0,8.6,
2307,2.6,30,65.0,29.0,9.2,
2308,2.5,30,62.0,27.0,6.3,
2309,2.2,31,57.0,25.0,7.4,
2310,2.1,32,54.0,24.0,8.2,
2311,2.1,32,52.0,24.0,12.0,
2312,2.1,32,52.0,25.0,14.0,
2313,2.1,33,54.0,27.0,16.4,
2314,2.2,34,56.0,28.0,12.0,
2315,2.5,35,58.0,28.0,12.7,
2316,2.4,37,58.0,28.0,11.0,
2317,2.4,38,58.0,27.0,8.4,
2318,2.2,39,56.0,25.0,8.3,
2319,2.4,40,58.0,25.0,10.5,
2320,2.6,41,60.0,25.0,12.9,
2321,2.4,42,58.0,25.0,14.4,
2322,2.2,42,58.0,24.0,13.3,
2323,2.1,42,54.0,23.0,10.3,
2324,2.0,41,52.0,22.0,7.2,
2325,2.0,40,54.0,21.0,6.1,
2326,2.0,40,53.0,22.0,5.3,
2327,2.1,39,52.0,22.0,5.3,
2328,2.1,39,46.0,21.0,6.1,
2329,2.0,39,42.0,19.0,4.2,
2330,2.0,40,36.0,17.0,4.9,
2331,2.0,41,31.0,16.0,6.2,
2332,2.0,41,28.0,15.0,6.8,
2333,2.0,41,26.0,14.0,7.9,
2334,2.0,41,24.0,13.0,11.9,
2335,2.1,40,22.0,12.0,16.4,
2336,2.1,39,21.0,12.0,10.2,
2337,2.1,39,21.0,12.0,10.2,
2338,2.1,39,21.0,12.0,10.2,
2339,2.4,35,18.0,12.0,15.5,
2340,2.4,35,18.0,12.0,15.5,
2341,2.6,33,24.0,12.0,14.7,
2342,2.6,33,28.0,14.0,15.8,
2343,2.7,33,34.0,15.0,16.4,
2344,3.0,31,36.0,17.0,26.2,
2345,2.9,29,38.0,18.0,25.7,
2346,2.7,28,39.0,19.0,22.4,
2347,2.6,26,40.0,21.0,19.1,
2348,3.0,26,42.0,22.0,14.4,
2349,3.0,25,44.0,22.0,12.5,
2350,2.9,25,44.0,23.0,8.8,
2351,2.6,26,46.0,24.0,7.8,
2352,2.9,28,46.0,25.0,7.6,
2353,3.1,29,46.0,28.0,8.7,
2354,2.7,31,46.0,29.0,6.7,
2355,2.5,34,46.0,30.0,5.8,
2356,2.5,36,48.0,31.0,6.4,
2357,2.7,38,50.0,31.0,6.2,
2358,2.6,38,50.0,33.0,9.6,
2359,2.7,38,52.0,33.0,11.7,
2360,2.9,38,52.0,33.0,11.8,
2361,2.9,38,53.0,35.0,13.7,
2362,2.7,38,54.0,35.0,12.2,
2363,2.6,38,54.0,35.0,11.8,
2364,2.9,39,57.0,35.0,11.7,
2365,2.9,40,62.0,36.0,9.4,
2366,2.7,42,68.0,37.0,8.9,
2367,2.9,44,72.0,40.0,9.4,
2368,2.9,46,76.0,41.0,12.5,
2369,2.7,48,76.0,42.0,13.5,
2370,2.5,48,75.0,43.0,13.5,
2371,2.5,48,74.0,44.0,9.3,
2372,2.2,48,72.0,44.0,7.6,
2373,2.6,47,70.0,43.0,7.6,
2374,3.0,45,68.0,42.0,6.6,
2375,3.0,45,68.0,42.0,6.6,
2376,3.2,40,64.0,42.0,9.1,
2377,3.2,39,62.0,41.0,7.2,
2378,3.2,38,58.0,40.0,8.7,
2379,3.2,37,52.0,37.0,6.8,
2380,3.6,36,48.0,33.0,6.8,
2381,3.2,35,46.0,30.0,7.1,
2382,2.9,35,44.0,28.0,7.4,
2383,2.6,36,43.0,28.0,9.1,
2384,2.9,36,42.0,27.0,7.6,
2385,2.7,36,40.0,26.0,8.1,
2386,2.5,36,40.0,26.0,7.8,
2387,3.5,36,40.0,25.0,11.3,
2388,3.5,38,41.0,24.0,8.3,
2389,2.7,40,40.0,23.0,6.2,
2390,2.6,42,39.0,22.0,5.9,
2391,2.6,43,37.0,20.0,5.8,
2392,2.7,45,36.0,19.0,5.7,
2393,2.9,47,35.0,19.0,6.6,
2394,3.0,48,36.0,17.0,6.4,
2395,2.9,48,38.0,18.0,5.7,
