,SO2,O3,PM10,PM25,NO2,pr
3397,2.6,26,66.0,30.0,13.9,
3398,2.7,22,68.0,30.0,16.5,
3399,1.8,19,74.0,34.0,11.0,
3400,1.7,17,74.0,34.0,5.6,
3401,2.2,18,69.0,31.0,4.6,
3402,3.8,20,64.0,30.0,11.4,
3403,2.9,21,62.0,29.0,10.9,
3404,2.3,22,60.0,29.0,8.9,
3405,2.4,21,60.0,29.0,12.9,
3406,3.1,19,60.0,28.0,14.0,
3407,2.8,17,56.0,25.0,14.0,
3408,6.1,15,52.0,21.0,13.7,
3409,3.9,13,48.0,19.0,16.7,
3410,4.0,12,46.0,18.0,18.8,
3411,3.1,13,46.0,17.0,13.6,
3412,2.1,15,46.0,19.0,8.4,
3413,1.2,18,48.0,20.0,3.3,
3414,1.0,27,48.0,18.0,2.7,
3415,2.0,32,46.0,17.0,3.4,
3416,1.6,34,43.0,13.0,5.0,
3417,1.8,36,40.0,11.0,6.2,
3418,1.8,37,40.0,9.0,14.5,
3419,1.5,35,40.0,9.0,16.0,
3420,1.0,34,43.0,10.0,11.1,
3421,1.6,33,49.0,13.0,13.9,
3422,1.7,26,53.0,16.0,12.0,
3423,1.7,24,55.0,18.0,10.6,
3424,1.8,25,51.0,18.0,11.1,
3425,1.7,26,44.0,17.0,11.8,
3426,3.3,27,38.0,15.0,10.6,
3427,2.2,30,33.0,12.0,10.4,
3428,2.2,31,34.0,12.0,10.4,
3429,2.2,32,34.0,12.0,14.4,
3430,2.0,33,36.0,13.0,13.4,
3431,1.7,33,36.0,14.0,16.6,
3432,1.8,33,35.0,15.0,16.5,
3433,2.0,33,34.0,14.0,14.3,
3434,1.6,37,36.0,12.0,9.3,
3435,2.3,38,36.0,12.0,14.0,
3436,2.6,39,36.0,13.0,15.8,
3437,2.2,40,38.0,15.0,17.2,
3438,2.3,40,39.0,16.0,18.1,
3439,2.3,39,40.0,16.0,20.8,
3440,1.8,38,41.0,15.0,20.5,
3441,1.5,36,38.0,13.0,17.3,
3442,1.5,33,36.0,12.0,18.3,
3443,1.3,32,32.0,11.0,17.6,
3444,1.5,31,28.0,10.0,14.9,
3445,1.7,29,28.0,10.0,15.0,
3446,2.0,29,28.0,9.0,15.4,
3447,4.2,29,31.0,10.0,16.4,
3448,2.9,29,33.0,10.0,15.9,
3449,2.2,29,34.0,11.0,15.3,
3450,2.0,29,34.0,12.0,16.4,
3451,2.1,29,34.0,12.0,14.4,
3452,1.7,28,32.0,12.0,21.6,
3453,2.1,26,30.0,11.0,25.6,
3454,2.2,25,32.0,11.0,16.8,
3455,2.6,25,32.0,11.0,15.8,
3456,4.4,25,33.0,11.0,18.4,
3457,3.8,26,35.0,13.0,16.7,
3458,2.7,28,38.0,14.0,18.6,
3459,3.4,32,42.0,19.0,18.8,
3460,3.1,38,48.0,24.0,12.7,
3461,2.6,43,56.0,27.0,9.8,
3462,2.2,46,62.0,28.0,10.0,
3463,1.7,49,66.0,27.0,11.2,
3464,1.5,50,64.0,24.0,15.3,
3465,1.5,50,58.0,22.0,17.0,
3466,2.1,47,52.0,21.0,26.0,
3467,2.0,42,46.0,20.0,25.9,
3468,1.6,36,44.0,20.0,15.9,
3469,1.7,32,46.0,21.0,19.9,
3470,1.6,29,46.0,22.0,19.5,
3471,3.4,26,49.0,23.0,19.9,
3472,2.1,24,50.0,24.0,21.9,
3473,2.1,23,48.0,26.0,20.8,
3474,1.8,23,45.0,24.0,14.7,
3475,1.5,24,40.0,22.0,12.0,
3476,1.3,25,34.0,18.0,13.2,
3477,1.3,26,30.0,15.0,13.6,
3478,1.7,27,28.0,13.0,14.5,
3479,1.8,27,25.0,11.0,15.3,
3480,1.6,27,24.0,10.0,17.1,
3481,1.6,26,21.0,9.0,16.6,
3482,1.6,26,19.0,8.0,14.9,
3483,1.6,26,19.0,8.0,14.9,
3484,1.6,25,16.0,6.0,16.8,
3485,1.7,25,16.0,5.0,18.6,
3486,1.6,26,17.0,7.0,16.0,
3487,1.7,28,18.0,7.0,15.9,
3488,1.5,30,18.0,8.0,13.6,
3489,1.6,32,18.0,8.0,12.5,
3490,1.3,34,18.0,8.0,13.3,
3491,1.3,36,19.0,9.0,12.5,
3492,1.3,38,19.0,10.0,11.1,
3493,1.3,40,20.0,11.0,10.5,
3494,1.2,41,22.0,12.0,9.6,
3495,2.7,42,23.0,12.0,9.0,
3496,1.8,43,26.0,14.0,9.2,
3497,1.7,44,30.0,16.0,9.8,
3498,1.6,44,35.0,18.0,10.7,
3499,2.0,44,41.0,22.0,12.2,
3500,2.2,44,46.0,25.0,14.3,
3501,2.2,43,50.0,28.0,16.0,
3502,2.7,42,55.0,31.0,13.8,
3503,2.7,42,58.0,33.0,11.8,
3504,2.7,42,61.0,35.0,12.3,
3505,2.8,42,64.0,37.0,11.8,
3506,2.3,44,66.0,38.0,11.6,
3507,2.2,45,69.0,40.0,12.2,
3508,2.1,47,70.0,41.0,12.7,
3509,2.1,49,70.0,42.0,13.1,
3510,2.1,50,68.0,41.0,16.5,
3511,2.4,50,66.0,40.0,19.3,
3512,2.2,49,64.0,39.0,22.3,
3513,2.2,47,62.0,36.0,21.2,
3514,2.1,44,60.0,36.0,20.6,
3515,2.1,41,59.0,35.0,22.1,
3516,2.4,38,58.0,35.0,22.2,
3517,2.4,36,56.0,35.0,20.3,
3518,2.2,34,54.0,34.0,21.1,
3519,3.4,33,52.0,32.0,15.6,
3520,2.2,33,49.0,30.0,12.2,
3521,1.7,33,46.0,27.0,12.3,
3522,1.7,33,42.0,25.0,14.8,
3523,1.8,34,39.0,22.0,12.7,
3524,1.5,34,37.0,20.0,15.9,
3525,1.7,34,36.0,19.0,16.7,
3526,1.8,34,35.0,17.0,15.0,
3527,2.0,34,35.0,16.0,14.2,
3528,1.8,35,34.0,15.0,10.4,
3529,1.8,36,32.0,13.0,8.2,
3530,2.7,40,32.0,12.0,10.0,
3531,2.6,44,34.0,15.0,8.9,
3532,2.9,48,37.0,18.0,8.5,
3533,2.2,52,41.0,21.0,7.4,
3534,2.3,55,42.0,21.0,11.6,
3535,2.2,56,43.0,19.0,14.4,
3536,2.6,56,41.0,17.0,17.6,
3537,2.8,55,40.0,17.0,17.7,
3538,3.3,50,41.0,17.0,25.9,
3539,3.8,45,39.0,16.0,33.6,
3540,3.5,38,40.0,17.0,38.3,
3541,3.9,32,41.0,17.0,40.2,
3542,3.4,26,42.0,18.0,43.6,
3543,4.5,20,42.0,20.0,40.4,
3544,3.4,16,43.0,22.0,40.8,
3545,3.1,12,44.0,24.0,38.6,
3546,2.6,10,44.0,25.0,35.2,
3547,2.6,8,44.0,25.0,31.5,
3548,3.1,7,44.0,25.0,27.8,
3549,2.9,7,42.0,25.0,20.0,
3550,2.6,10,42.0,24.0,15.8,
3551,2.0,15,43.0,25.0,12.9,
3552,2.6,21,42.0,24.0,13.6,
3553,6.1,27,44.0,26.0,18.3,
3554,8.8,34,50.0,28.0,15.8,
3555,6.7,41,50.0,28.0,12.1,
3556,9.4,48,48.0,26.0,14.4,
3557,3.4,54,46.0,23.0,6.5,
3558,2.8,58,42.0,19.0,7.0,
3559,2.7,60,42.0,17.0,9.6,
3560,2.6,59,44.0,17.0,12.7,
3561,2.7,57,44.0,18.0,17.9,
3562,2.9,54,46.0,19.0,27.2,
3563,3.1,48,46.0,20.0,48.5,
3564,3.4,41,48.0,22.0,55.3,
3565,3.1,33,50.0,25.0,44.6,
3566,3.8,26,52.0,26.0,43.7,
3567,4.6,20,55.0,29.0,38.5,
3568,3.5,14,57.0,31.0,34.8,
3569,3.2,10,58.0,33.0,29.3,
3570,3.3,7,57.0,34.0,31.1,
3571,3.3,6,58.0,34.0,31.7,
3572,3.2,6,58.0,35.0,37.2,
3573,3.8,6,58.0,36.0,30.3,
3574,4.0,7,60.0,38.0,28.1,
3575,5.5,11,62.0,39.0,28.9,
3576,9.4,17,64.0,40.0,28.7,
3577,6.7,23,68.0,43.0,24.9,
3578,7.7,29,72.0,46.0,21.6,
3579,5.1,36,78.0,49.0,13.1,
3580,4.4,44,80.0,49.0,10.7,
3581,3.7,51,80.0,45.0,10.5,
3582,3.4,57,77.0,41.0,9.6,
3583,3.2,60,74.0,38.0,14.0,
3584,2.9,60,73.0,37.0,21.7,
3585,3.1,58,74.0,39.0,31.4,
3586,3.2,54,77.0,42.0,44.2,
3587,3.5,48,80.0,45.0,50.8,
3588,3.9,40,82.0,47.0,55.6,
3589,4.2,33,84.0,50.0,51.6,
3590,4.8,26,89.0,52.0,46.2,
3591,6.0,19,92.0,55.0,38.6,
3592,4.6,14,94.0,59.0,37.9,
3593,3.8,9,94.0,61.0,34.4,
3594,3.2,7,94.0,61.0,34.4,
3595,3.2,6,92.0,62.0,34.4,
3596,3.8,6,90.0,60.0,35.9,
3597,4.3,7,86.0,58.0,32.7,
3598,3.8,9,82.0,54.0,34.4,
3599,4.5,14,80.0,54.0,29.8,
3600,4.4,23,78.0,53.0,23.9,
3601,4.9,31,78.0,52.0,25.2,
3602,4.8,40,82.0,55.0,18.9,
3603,3.8,44,82.0,55.0,12.7,
3604,5.9,51,78.0,52.0,15.6,
3605,10.1,56,72.0,47.0,22.6,
3606,4.6,61,64.0,40.0,13.3,
3607,4.4,63,61.0,37.0,15.8,
3608,5.4,61,62.0,37.0,26.9,
3609,4.0,57,65.0,40.0,41.3,
3610,4.3,50,70.0,44.0,56.2,
3611,4.5,42,76.0,48.0,59.8,
3612,5.3,36,80.0,52.0,54.1,
3613,6.8,31,86.0,57.0,44.9,
3614,6.5,24,89.0,59.0,43.1,
3615,7.9,18,90.0,60.0,52.7,
3616,6.2,12,90.0,60.0,48.2,
3617,4.6,10,90.0,59.0,32.6,
3618,4.0,9,87.0,57.0,39.3,
3619,4.2,10,85.0,55.0,46.9,
3620,5.1,9,84.0,55.0,47.0,
3621,4.6,9,84.0,56.0,40.4,
3622,7.1,10,88.0,58.0,48.6,
3623,6.7,13,90.0,61.0,48.4,
3624,5.9,18,92.0,63.0,26.5,
3625,5.6,23,90.0,61.0,19.8,
3626,4.6,29,88.0,59.0,14.8,
3627,4.8,34,82.0,54.0,19.5,
3628,5.0,40,76.0,49.0,17.9,
3629,4.8,46,73.0,46.0,17.8,
3630,4.9,52,72.0,44.0,20.3,
3631,4.6,55,74.0,45.0,24.8,
3632,4.3,54,74.0,44.0,29.5,
3633,4.8,50,76.0,46.0,46.2,
3634,5.4,44,79.0,50.0,52.5,
3635,5.9,40,85.0,54.0,47.1,
3636,7.3,35,88.0,57.0,39.6,
3637,4.4,31,92.0,60.0,31.0,
3638,5.3,27,93.0,60.0,32.0,
3639,5.4,22,91.0,59.0,35.9,
3640,5.0,18,90.0,59.0,39.8,
3641,5.0,18,90.0,59.0,39.8,
3642,5.0,18,90.0,59.0,39.8,
3643,4.6,13,94.0,66.0,35.4,
3644,5.3,12,97.0,67.0,35.5,
3645,5.3,9,99.0,68.0,45.5,
3646,5.5,9,100.0,69.0,45.2,
3647,6.8,11,101.0,69.0,28.0,
3648,6.7,16,96.0,66.0,27.4,
3649,4.9,22,92.0,62.0,23.4,
3650,4.4,27,90.0,59.0,18.4,
3651,3.1,34,84.0,54.0,6.6,
3652,5.1,39,78.0,48.0,15.1,
3653,5.9,43,72.0,42.0,19.4,
3654,4.4,46,66.0,37.0,21.7,
3655,3.3,47,66.0,35.0,20.9,
3656,2.8,44,67.0,35.0,33.3,
3657,2.7,41,68.0,35.0,32.6,
3658,2.7,36,64.0,33.0,28.7,
3659,2.7,30,62.0,31.0,36.9,
3660,2.7,26,60.0,31.0,32.0,
3661,2.6,22,57.0,31.0,37.6,
3662,2.4,19,55.0,29.0,30.4,
3663,4.2,16,52.0,27.0,24.2,
3664,3.2,14,51.0,28.0,19.7,
3665,3.1,15,50.0,28.0,12.3,
3666,2.8,16,48.0,26.0,8.9,
3667,2.8,18,42.0,23.0,13.8,
3668,3.2,18,38.0,19.0,24.8,
3669,3.7,19,35.0,17.0,26.9,
3670,3.3,21,36.0,17.0,30.0,
3671,3.3,24,38.0,19.0,16.7,
3672,3.4,27,40.0,21.0,13.3,
3673,3.2,31,42.0,22.0,9.9,
3674,2.6,35,40.0,22.0,7.6,
3675,2.6,40,40.0,21.0,6.1,
3676,2.8,46,38.0,20.0,7.9,
3677,2.9,51,38.0,19.0,10.4,
3678,2.7,55,42.0,21.0,12.0,
3679,3.1,55,46.0,25.0,17.6,
3680,2.8,54,52.0,29.0,20.5,
3681,2.6,51,57.0,34.0,16.4,
3682,2.6,47,59.0,35.0,17.9,
3683,2.4,44,58.0,34.0,14.0,
3684,2.4,40,54.0,31.0,17.7,
3685,2.4,38,49.0,28.0,16.1,
3686,2.3,35,47.0,26.0,10.5,
3687,3.5,34,44.0,24.0,15.3,
3688,2.4,35,44.0,24.0,12.2,
3689,2.3,36,42.0,21.0,9.5,
3690,2.7,37,38.0,19.0,12.1,
3691,2.6,37,37.0,17.0,14.3,
3692,2.6,37,35.0,16.0,17.8,
3693,2.7,36,35.0,17.0,18.2,
3694,3.1,36,35.0,16.0,15.8,
3695,2.4,36,35.0,16.0,16.4,
3696,2.3,37,36.0,16.0,12.2,
3697,2.4,39,36.0,16.0,10.7,
3698,2.3,42,38.0,16.0,10.1,
3699,2.6,45,41.0,18.0,9.4,
3700,2.6,49,44.0,20.0,8.3,
3701,2.6,52,48.0,20.0,8.7,
3702,2.7,55,51.0,21.0,10.0,
3703,2.6,56,54.0,21.0,12.0,
3704,2.7,56,57.0,20.0,15.0,
3705,2.8,54,60.0,20.0,19.4,
3706,2.7,50,62.0,21.0,17.9,
3707,3.4,46,61.0,22.0,21.0,
3708,3.9,41,60.0,24.0,26.3,
3709,3.4,36,60.0,25.0,28.9,
3710,2.8,30,60.0,26.0,39.3,
3711,4.2,26,61.0,28.0,22.8,
3712,2.9,22,63.0,29.0,26.1,
3713,2.8,18,64.0,31.0,34.7,
3714,2.7,15,67.0,33.0,30.6,
3715,2.6,13,68.0,34.0,19.7,
3716,2.3,12,64.0,33.0,17.5,
3717,2.6,12,61.0,32.0,17.2,
3718,3.1,13,58.0,31.0,24.4,
3719,3.1,16,60.0,33.0,21.7,
3720,2.8,21,62.0,36.0,11.5,
3721,3.2,28,62.0,36.0,8.9,
3722,2.7,34,65.0,35.0,5.6,
3723,2.3,39,69.0,31.0,4.4,
3724,2.2,44,78.0,28.0,4.9,
3725,2.2,49,83.0,28.0,4.9,
3726,2.6,52,84.0,28.0,10.7,
3727,2.4,53,85.0,30.0,14.0,
3728,2.6,51,86.0,31.0,26.3,
3729,3.1,47,90.0,35.0,31.9,
3730,5.3,44,94.0,37.0,25.0,
3731,3.7,40,88.0,35.0,32.1,
3732,3.1,36,82.0,34.0,38.0,
3733,2.9,31,77.0,37.0,36.8,
3734,3.4,26,74.0,37.0,43.7,
3735,4.9,21,80.0,40.0,35.5,
3736,3.7,18,84.0,42.0,32.2,
3737,3.9,15,87.0,41.0,41.8,
3738,4.8,12,90.0,42.0,35.5,
3739,3.3,9,87.0,42.0,24.3,
3740,5.9,7,83.0,42.0,20.5,
3741,4.9,7,78.0,42.0,23.4,
3742,5.3,9,76.0,42.0,23.7,
3743,7.7,13,78.0,43.0,23.2,
3744,4.3,19,82.0,44.0,12.1,
3745,3.8,28,83.0,43.0,7.4,
3746,3.9,38,84.0,44.0,7.6,
3747,4.6,47,84.0,45.0,7.8,
3748,3.8,55,82.0,46.0,5.9,
3749,3.5,60,80.0,44.0,7.0,
3750,3.9,64,74.0,41.0,14.0,
3751,3.9,65,70.0,37.0,15.9,
3752,4.4,63,66.0,34.0,16.4,
3753,5.9,59,65.0,33.0,17.3,
3754,4.4,54,72.0,34.0,17.3,
3755,4.2,49,80.0,37.0,12.5,
3756,4.0,45,86.0,41.0,17.3,
3757,4.2,41,91.0,44.0,20.6,
3758,4.2,37,90.0,45.0,26.5,
3759,5.9,33,88.0,44.0,28.2,
3760,4.5,30,86.0,43.0,19.5,
3761,4.0,27,88.0,44.0,12.7,
3762,4.0,24,93.0,46.0,16.5,
3763,4.2,21,100.0,50.0,14.5,
3764,4.0,19,106.0,53.0,15.1,
3765,4.3,16,110.0,55.0,19.5,
3766,4.0,15,107.0,53.0,20.4,
3767,4.2,17,99.0,49.0,15.4,
3768,2.7,18,87.0,43.0,12.9,
3769,3.2,19,72.0,35.0,13.2,
3770,3.2,22,59.0,29.0,15.4,
3771,3.3,25,50.0,23.0,13.2,
3772,3.2,28,44.0,21.0,11.7,
3773,3.8,31,42.0,20.0,16.5,
3774,3.4,35,40.0,19.0,15.5,
3775,2.9,37,36.0,17.0,18.4,
3776,2.7,38,31.0,14.0,17.9,
3777,2.8,37,27.0,12.0,17.3,
3778,3.1,37,26.0,11.0,14.4,
3779,2.9,35,25.0,12.0,15.3,
3780,2.8,34,26.0,14.0,15.4,
3781,2.8,35,26.0,15.0,13.3,
3782,2.8,34,25.0,13.0,12.9,
3783,3.9,33,23.0,11.0,15.0,
3784,3.1,32,23.0,11.0,14.0,
3785,3.1,32,24.0,12.0,15.6,
3786,3.1,30,26.0,13.0,15.1,
3787,3.2,29,28.0,15.0,14.5,
3788,3.2,27,29.0,15.0,15.1,
3789,3.2,25,30.0,14.0,15.3,
3790,3.9,25,29.0,14.0,12.9,
3791,4.8,26,28.0,12.0,12.6,
3792,3.8,27,29.0,11.0,12.7,
3793,2.9,30,28.0,11.0,10.6,
3794,3.1,33,29.0,10.0,10.0,
3795,3.2,38,30.0,10.0,9.5,
3796,3.2,42,29.0,10.0,10.1,
3797,3.4,47,29.0,9.0,12.5,
3798,3.3,49,30.0,9.0,14.0,
3799,3.2,51,30.0,9.0,17.7,
3800,3.4,52,31.0,10.0,21.4,
3801,3.5,50,32.0,11.0,25.6,
3802,3.3,49,32.0,11.0,19.3,
3803,3.2,47,31.0,12.0,21.7,
3804,3.2,44,30.0,13.0,14.4,
3805,3.2,43,27.0,12.0,10.1,
3806,3.3,41,25.0,11.0,15.0,
3807,4.0,40,24.0,9.0,9.3,
3808,3.3,41,22.0,8.0,12.6,
3809,3.1,41,22.0,8.0,13.2,
3810,3.1,41,22.0,8.0,14.5,
3811,2.9,42,20.0,8.0,15.8,
3812,3.2,40,20.0,8.0,19.8,
3813,4.4,39,19.0,8.0,22.3,
3814,3.5,38,18.0,8.0,15.9,
3815,3.5,37,18.0,7.0,14.4,
3816,3.7,37,19.0,7.0,11.4,
3817,3.4,38,20.0,6.0,9.2,
3818,3.4,38,20.0,6.0,9.2,
3819,3.5,42,24.0,6.0,9.3,
3820,4.3,46,26.0,6.0,12.0,
3821,4.2,50,30.0,6.0,13.4,
3822,3.9,53,36.0,6.0,14.5,
3823,4.2,55,40.0,18.0,19.0,
3824,4.4,56,43.0,20.0,23.0,
3825,4.6,54,44.0,20.0,32.0,
3826,5.0,51,44.0,22.0,38.5,
3827,5.0,46,44.0,24.0,41.4,
3828,4.0,40,47.0,25.0,50.7,
3829,3.9,33,48.0,27.0,56.8,
3830,4.8,26,52.0,30.0,53.1,
3831,5.6,20,57.0,35.0,48.5,
3832,4.3,15,58.0,36.0,52.7,
3833,4.0,11,58.0,36.0,50.3,
3834,3.8,9,57.0,36.0,47.1,
3835,3.7,7,55.0,34.0,43.7,
3836,3.5,8,55.0,34.0,41.1,
3837,14.7,10,56.0,34.0,37.2,
3838,9.0,14,55.0,33.0,23.0,
3839,4.4,20,56.0,30.0,15.9,
3840,3.5,27,57.0,29.0,10.9,
3841,3.4,34,58.0,27.0,8.8,
3842,3.4,41,61.0,26.0,9.5,
3843,3.8,48,64.0,25.0,10.0,
3844,4.2,54,64.0,24.0,9.3,
3845,3.7,60,66.0,24.0,9.9,
3846,3.7,63,69.0,22.0,10.0,
3847,3.3,63,72.0,22.0,14.3,
3848,3.5,61,74.0,22.0,17.1,
3849,4.5,59,74.0,21.0,25.3,
3850,4.6,55,74.0,21.0,30.9,
3851,4.8,49,74.0,21.0,42.6,
3852,4.4,43,74.0,23.0,49.6,
3853,4.4,43,74.0,23.0,49.6,
3854,4.4,43,74.0,23.0,49.6,
3855,4.4,43,74.0,23.0,49.6,
3856,4.4,43,74.0,23.0,49.6,
3857,4.4,43,74.0,23.0,49.6,
3858,4.4,43,74.0,23.0,49.6,
3859,4.0,10,73.0,34.0,31.5,
3860,4.0,9,72.0,33.0,35.2,
3861,3.9,10,70.0,32.0,33.8,
3862,4.3,12,72.0,33.0,39.8,
3863,4.0,18,72.0,35.0,23.2,
3864,4.2,26,74.0,35.0,21.0,
3865,5.1,33,76.0,36.0,17.1,
3866,4.3,41,77.0,35.0,11.0,
3867,4.3,50,74.0,34.0,8.8,
3868,5.4,59,72.0,35.0,9.9,
3869,4.6,67,72.0,36.0,6.8,
3870,4.2,73,71.0,36.0,6.6,
3871,4.2,76,70.0,35.0,8.8,
3872,4.2,76,70.0,35.0,8.8,
3873,4.0,76,72.0,35.0,14.2,
3874,3.8,73,77.0,37.0,19.3,
3875,3.7,67,80.0,39.0,35.4,
3876,3.8,59,82.0,41.0,47.9,
3877,4.0,53,82.0,43.0,24.5,
3878,3.7,47,80.0,43.0,18.1,
3879,4.8,42,78.0,43.0,11.8,
3880,3.9,38,74.0,42.0,11.7,
3881,3.5,34,69.0,40.0,12.0,
3882,3.7,32,66.0,38.0,11.1,
3883,3.4,32,66.0,37.0,11.2,
3884,3.3,35,64.0,36.0,10.0,
3885,3.5,37,61.0,35.0,12.1,
3886,3.7,39,60.0,34.0,13.4,
3887,4.0,42,58.0,35.0,15.5,
3888,4.3,46,60.0,35.0,7.3,
3889,4.3,52,62.0,34.0,5.3,
3890,5.1,59,63.0,33.0,7.2,
3891,5.1,66,66.0,34.0,6.8,
3892,6.2,73,68.0,35.0,9.3,
3893,7.4,79,74.0,38.0,11.8,
3894,8.9,81,80.0,42.0,14.8,
3895,7.7,83,82.0,43.0,15.4,
3896,4.9,82,84.0,44.0,12.2,
3897,3.9,80,80.0,42.0,14.2,
3898,3.8,75,78.0,39.0,19.9,
3899,4.0,70,78.0,39.0,17.9,
3900,3.9,61,79.0,40.0,36.8,
3901,4.5,54,82.0,43.0,25.8,
3902,4.2,49,86.0,46.0,19.0,
3903,5.4,46,86.0,47.0,11.5,
3904,4.4,43,87.0,48.0,12.5,
3905,4.6,40,86.0,49.0,10.7,
3906,3.9,37,86.0,51.0,9.9,
3907,3.9,34,87.0,53.0,12.0,
3908,3.8,35,87.0,53.0,13.7,
3909,3.8,35,86.0,54.0,15.6,
3910,3.5,36,83.0,53.0,18.1,
3911,5.0,38,82.0,52.0,15.4,
3912,10.1,40,83.0,53.0,20.3,
3913,9.3,43,87.0,54.0,19.7,
3914,7.0,46,93.0,57.0,14.8,
3915,5.0,50,97.0,58.0,8.1,
3916,5.0,55,98.0,55.0,7.2,
3917,4.3,59,94.0,52.0,8.4,
3918,3.7,61,90.0,47.0,11.0,
3919,3.9,60,84.0,43.0,14.9,
3920,3.8,58,82.0,42.0,15.9,
3921,3.9,57,80.0,40.0,16.0,
3922,3.7,56,78.0,39.0,15.5,
3923,4.0,54,76.0,39.0,20.4,
3924,4.0,51,75.0,38.0,18.9,
3925,4.3,47,72.0,37.0,24.4,
3926,4.4,44,70.0,36.0,22.6,
3927,5.0,42,69.0,36.0,19.9,
3928,4.0,40,66.0,36.0,18.9,
3929,3.7,37,67.0,37.0,19.9,
3930,3.7,33,66.0,37.0,19.4,
3931,3.4,29,64.0,37.0,25.6,
3932,3.4,26,64.0,38.0,24.9,
3933,5.4,24,63.0,38.0,31.1,
3934,5.4,25,64.0,38.0,18.9,
3935,4.4,27,68.0,39.0,12.5,
3936,5.1,30,69.0,38.0,13.1,
3937,4.5,36,73.0,40.0,9.8,
3938,3.3,42,72.0,40.0,7.4,
3939,3.4,47,71.0,38.0,8.1,
3940,4.2,53,72.0,37.0,8.9,
3941,3.4,58,71.0,35.0,9.9,
3942,3.1,60,74.0,35.0,10.1,
3943,3.1,60,74.0,35.0,12.9,
3944,3.3,59,76.0,36.0,16.8,
3945,3.2,56,77.0,38.0,18.4,
3946,3.2,53,77.0,39.0,17.2,
3947,3.5,50,78.0,41.0,20.5,
3948,4.2,45,78.0,42.0,28.0,
3949,4.2,39,78.0,42.0,31.1,
3950,3.9,34,77.0,42.0,37.7,
3951,5.4,28,76.0,43.0,43.3,
3952,4.2,23,74.0,43.0,37.4,
3953,3.8,19,71.0,43.0,30.6,
3954,4.2,15,69.0,42.0,28.7,
3955,3.8,11,68.0,41.0,26.3,
3956,4.0,9,68.0,41.0,29.7,
3957,6.1,8,66.0,40.0,28.2,
3958,6.0,11,65.0,40.0,25.2,
3959,4.9,16,66.0,41.0,18.6,
3960,4.4,21,64.0,41.0,9.8,
3961,4.2,27,62.0,38.0,8.1,
3962,3.5,34,60.0,35.0,6.5,
3963,3.7,41,58.0,32.0,6.8,
3964,3.8,48,58.0,30.0,8.2,
3965,3.3,54,59.0,29.0,8.2,
3966,3.3,57,62.0,29.0,9.5,
3967,3.3,57,63.0,26.0,11.7,
3968,3.3,55,63.0,26.0,13.6,
3969,3.5,53,65.0,25.0,15.4,
3970,3.7,49,65.0,26.0,19.3,
3971,4.0,44,66.0,27.0,27.2,
3972,4.0,38,70.0,29.0,32.6,
3973,4.0,32,72.0,32.0,28.4,
3974,4.2,26,74.0,35.0,33.7,
3975,6.2,21,76.0,36.0,31.9,
3976,5.0,17,80.0,37.0,23.8,
3977,4.3,14,86.0,41.0,27.1,
3978,4.4,11,88.0,42.0,27.0,
3979,4.3,9,92.0,45.0,20.5,
3980,3.9,10,93.0,46.0,17.1,
3981,4.0,11,90.0,44.0,14.8,
3982,4.2,14,89.0,42.0,13.2,
3983,4.0,18,86.0,40.0,11.6,
3984,6.6,22,83.0,40.0,14.0,
3985,6.2,29,83.0,41.0,12.8,
3986,6.1,36,83.0,42.0,13.4,
3987,7.7,42,86.0,44.0,12.9,
3988,8.7,49,86.0,47.0,14.3,
3989,6.5,55,87.0,49.0,10.9,
3990,4.3,61,86.0,47.0,7.8,
3991,4.0,65,83.0,45.0,10.7,
3992,3.7,66,82.0,42.0,12.7,
3993,3.3,65,80.0,38.0,12.7,
3994,3.2,62,81.0,37.0,13.8,
3995,3.3,58,82.0,35.0,21.0,
3996,3.5,53,84.0,35.0,22.7,
3997,3.8,45,86.0,36.0,28.2,
3998,3.9,38,89.0,38.0,21.5,
3999,5.9,32,96.0,42.0,19.8,
4000,5.1,29,102.0,45.0,19.7,
4001,4.5,26,108.0,50.0,17.3,
4002,4.3,22,112.0,56.0,16.6,
4003,4.6,20,113.0,59.0,19.0,
4004,4.6,18,112.0,61.0,19.7,
4005,4.0,18,110.0,61.0,25.8,
4006,4.0,19,110.0,61.0,23.8,
4007,5.3,24,110.0,63.0,19.8,
4008,4.6,32,105.0,62.0,17.1,
4009,7.2,40,104.0,63.0,15.4,
4010,8.1,48,103.0,62.0,14.2,
4011,5.0,57,98.0,60.0,9.5,
4012,3.7,65,92.0,55.0,8.9,
4013,3.3,72,84.0,47.0,8.7,
4014,2.7,74,76.0,41.0,9.5,
4015,2.9,71,69.0,33.0,15.6,
4016,2.9,64,66.0,29.0,16.7,
4017,3.1,58,64.0,26.0,17.8,
4018,2.9,51,61.0,23.0,23.1,
4019,2.9,44,56.0,20.0,27.6,
4020,3.9,35,52.0,19.0,44.1,
4021,3.4,27,49.0,18.0,44.1,
4022,3.2,22,46.0,17.0,38.7,
4023,5.0,18,44.0,17.0,39.7,
4024,4.6,16,46.0,16.0,34.6,
4025,4.0,14,50.0,18.0,29.9,
4026,3.7,14,54.0,23.0,24.1,
4027,3.3,12,61.0,27.0,43.7,
4028,3.3,14,68.0,34.0,31.1,
4029,3.5,17,74.0,39.0,30.4,
4030,6.8,22,76.0,41.0,16.4,
4031,8.1,28,81.0,43.0,16.1,
