,SO2,CO,O3,PM10,PM25,NO2,NO,pr
10182,4.4,0.37,39.0,48.0,22.0,9.7,1.6,
10183,5.5,0.47,33.0,38.0,16.0,16.0,1.4,
10184,5.0,0.63,26.0,40.0,13.0,22.0,1.5,
10185,4.9,0.66,22.0,55.0,18.0,25.0,1.8,
10186,5.7,0.86,15.0,69.0,28.0,30.0,1.4,
10187,3.5,0.68,14.0,61.0,21.0,22.0,1.4,
10188,3.2,0.6,15.0,50.0,17.0,18.0,1.5,
10189,3.2,0.68,3.9,38.0,5.0,25.0,2.7,
10190,3.0,0.49,14.0,37.0,10.0,14.0,1.1,
10191,2.7,0.39,19.0,34.0,13.0,14.0,1.1,
10192,2.5,0.39,14.0,34.0,17.0,14.0,1.1,
10193,2.6,0.4,7.7,38.0,14.0,14.0,0.5,
10194,2.4,0.37,7.1,41.0,13.0,13.0,0.1,
10195,2.6,0.42,9.3,36.0,10.0,13.0,0.1,
10196,3.2,0.58,6.7,30.0,10.0,17.0,6.5,
10197,3.3,0.73,15.0,41.0,19.0,19.0,6.4,
10198,3.2,0.78,30.0,57.0,24.0,21.0,3.8,
10199,2.9,0.59,39.0,64.0,25.0,18.0,2.2,
10200,2.5,0.37,51.0,58.0,22.0,8.3,0.3,
10201,3.1,0.38,72.0,56.0,24.0,9.4,0.3,
10202,3.5,0.33,71.0,60.0,28.0,9.4,-0.2,
10203,4.4,0.3,68.0,70.0,25.0,9.9,0.1,
10204,4.6,0.28,69.0,67.0,24.0,9.9,0.1,
10205,4.3,0.3,63.0,76.0,29.0,11.0,0.3,
10206,3.3,0.29,53.0,73.0,22.0,10.0,0.2,
10207,2.5,0.37,41.0,68.0,16.0,13.0,0.2,
10208,2.1,0.47,30.0,57.0,4.0,17.0,0.1,
10209,2.2,0.46,24.0,47.0,10.0,20.0,0.2,
10210,2.0,0.39,28.0,47.0,12.0,14.0,-0.4,
10211,2.4,0.38,24.0,41.0,14.0,15.0,0.4,
10212,2.1,0.46,16.0,37.0,6.0,15.0,0.4,
10213,2.5,0.31,17.0,40.0,6.0,12.0,-0.2,
10214,1.7,0.25,17.0,37.0,3.0,12.0,-0.2,
10215,1.4,0.2,16.0,30.0,3.0,6.7,1.1,
10216,1.4,0.21,12.0,19.0,2.0,7.6,1.1,
10217,1.2,0.19,11.0,17.0,2.0,7.1,0.8,
10218,1.3,0.19,11.0,16.0,2.0,6.7,0.6,
10219,1.2,0.27,8.9,16.0,5.0,8.4,2.1,
10220,1.7,0.39,6.0,19.0,5.0,12.0,4.5,
10221,2.0,0.77,4.5,21.0,8.0,15.0,16.0,
10222,2.0,0.54,8.4,31.0,5.0,13.0,13.0,
10223,2.0,0.32,19.0,32.0,8.0,11.0,6.1,
10224,2.1,0.28,27.0,37.0,6.0,10.0,3.5,
10225,2.5,0.3,22.0,37.0,6.0,14.0,2.9,
10226,2.7,0.23,26.0,49.0,16.0,11.0,3.0,
10227,2.3,0.18,30.0,50.0,12.0,7.3,2.6,
10228,3.1,0.3,22.0,44.0,8.0,13.0,3.3,
10229,1.6,0.25,19.0,33.0,3.0,10.0,1.8,
10230,2.1,0.38,23.0,26.0,12.0,14.0,2.3,
10231,2.4,0.59,21.0,28.0,12.0,21.0,2.3,
10232,2.4,0.68,13.0,35.0,12.0,24.0,2.2,
10233,3.0,0.66,5.1,42.0,12.0,27.0,1.7,
10234,3.0,0.64,4.2,33.0,8.0,24.0,2.2,
10235,2.3,0.54,6.4,30.0,8.0,17.0,3.1,
10236,2.4,0.54,2.1,25.0,14.0,19.0,4.4,
10237,3.1,0.34,2.1,31.0,4.0,15.0,4.5,
10238,1.9,0.26,3.1,31.0,9.0,11.0,0.5,
10239,2.0,0.32,4.8,31.0,3.0,16.0,2.3,
10240,2.1,0.33,20.0,25.0,8.0,12.0,2.3,
10241,1.9,0.29,29.0,26.0,8.0,9.2,2.0,
10242,1.8,0.29,30.0,31.0,8.0,8.3,2.3,
10243,2.0,0.31,30.0,32.0,8.0,9.8,2.4,
10244,1.7,0.41,23.0,28.0,10.0,13.0,2.9,
10245,1.9,0.58,21.0,31.0,12.0,16.0,6.6,
10246,1.8,0.61,26.0,34.0,8.0,16.0,7.2,
10247,2.2,0.5,33.0,39.0,8.0,17.0,5.5,
10248,2.1,0.47,35.0,46.0,5.0,17.0,4.7,
10249,2.0,0.43,50.0,50.0,13.0,15.0,3.8,
10250,1.8,0.39,64.0,50.0,13.0,12.0,2.8,
10251,1.7,0.39,69.0,57.0,18.0,13.0,2.4,
10252,1.8,0.45,64.0,58.0,14.0,17.0,2.9,
10253,2.0,0.44,61.0,60.0,18.0,18.0,2.7,
10254,1.7,0.47,54.0,48.0,18.0,19.0,3.3,
10255,1.7,0.53,38.0,51.0,19.0,21.0,3.1,
10256,2.3,0.69,25.0,46.0,19.0,26.0,2.4,
10257,2.9,0.82,15.0,51.0,16.0,30.0,3.0,
10258,2.9,0.81,13.0,39.0,12.0,32.0,2.6,
10259,2.9,0.83,12.0,38.0,6.0,32.0,3.2,
10260,2.8,0.77,11.0,34.0,16.0,31.0,2.6,
10261,3.2,0.6,11.0,51.0,19.0,30.0,2.4,
10262,3.0,0.54,11.0,56.0,27.0,28.0,2.8,
10263,2.7,0.52,13.0,57.0,19.0,25.0,0.7,
10264,2.8,0.51,11.0,51.0,19.0,25.0,1.1,
10265,2.8,0.47,5.2,50.0,14.0,29.0,1.1,
10266,2.3,0.44,6.6,51.0,14.0,25.0,1.2,
10267,2.4,0.48,6.5,45.0,12.0,26.0,1.9,
10268,4.0,0.63,6.4,53.0,18.0,27.0,12.0,
10269,4.3,0.8,9.1,59.0,22.0,29.0,19.0,
10270,3.7,0.79,14.0,77.0,23.0,32.0,16.0,
10271,4.7,0.67,20.0,97.0,29.0,35.0,12.0,
10272,3.9,0.69,38.0,105.0,32.0,31.0,5.1,
10273,2.9,0.55,63.0,106.0,36.0,17.0,2.2,
10274,2.6,0.45,90.0,90.0,27.0,12.0,1.1,
10275,2.7,0.46,93.0,87.0,32.0,14.0,0.4,
10276,2.9,0.48,97.0,83.0,34.0,19.0,0.4,
10277,3.7,0.52,90.0,83.0,39.0,20.0,1.0,
10278,3.3,0.52,83.0,80.0,28.0,21.0,1.2,
10279,2.8,0.67,77.0,68.0,32.0,25.0,0.7,
10280,2.6,0.82,49.0,66.0,35.0,37.0,0.9,
10281,2.8,0.83,47.0,66.0,35.0,33.0,0.8,
10282,2.9,0.78,40.0,77.0,32.0,33.0,-0.2,
10283,3.2,0.71,29.0,80.0,27.0,34.0,1.0,
10284,4.0,0.68,28.0,86.0,34.0,31.0,1.2,
10285,3.6,0.68,22.0,88.0,32.0,33.0,0.5,
10286,4.1,0.65,23.0,96.0,34.0,25.0,0.5,
10287,3.4,0.65,16.0,91.0,28.0,29.0,0.7,
10288,3.4,0.65,12.0,90.0,31.0,29.0,-0.1,
10289,3.2,0.68,10.0,83.0,39.0,27.0,0.9,
10290,3.2,0.64,7.3,78.0,40.0,26.0,1.1,
10291,3.2,0.74,5.3,78.0,43.0,25.0,2.4,
10292,2.8,0.66,13.0,79.0,31.0,21.0,2.8,
10293,2.9,1.04,17.0,84.0,35.0,27.0,7.1,
10294,5.8,0.84,32.0,90.0,35.0,24.0,4.0,
10295,5.0,0.63,66.0,94.0,52.0,16.0,1.0,
10296,5.5,0.64,91.0,101.0,51.0,18.0,1.0,
10297,13.0,0.77,81.0,95.0,47.0,28.0,1.2,
10298,6.8,0.65,85.0,89.0,38.0,24.0,0.6,
10299,4.3,0.49,82.0,76.0,34.0,17.0,0.8,
10300,3.4,0.46,84.0,69.0,24.0,16.0,0.5,
10301,3.0,0.46,67.0,51.0,14.0,16.0,0.7,
10302,2.9,0.54,65.0,50.0,15.0,20.0,0.7,
10303,3.7,0.68,64.0,54.0,24.0,25.0,0.3,
10304,3.7,0.75,57.0,65.0,30.0,29.0,0.1,
10305,3.9,0.71,48.0,69.0,27.0,29.0,-0.2,
10306,4.3,0.73,37.0,66.0,22.0,30.0,0.3,
10307,4.1,0.75,32.0,73.0,19.0,32.0,0.3,
10308,5.0,0.7,31.0,83.0,19.0,30.0,0.3,
10309,4.5,0.71,20.0,81.0,32.0,33.0,0.4,
10310,3.3,0.64,19.0,82.0,32.0,28.0,-0.2,
10311,4.5,0.58,17.0,84.0,40.0,23.0,1.3,
10312,3.6,0.61,7.4,91.0,34.0,28.0,1.6,
10313,3.4,0.63,4.2,96.0,35.0,28.0,2.4,
10314,3.1,0.63,2.9,87.0,34.0,26.0,2.3,
10315,3.3,0.63,3.7,79.0,29.0,22.0,3.7,
10316,3.7,0.65,8.7,71.0,26.0,19.0,5.3,
10317,3.5,0.7,15.0,66.0,31.0,17.0,6.0,
10318,3.5,0.7,27.0,75.0,35.0,18.0,4.3,
10319,4.0,0.6,41.0,84.0,43.0,14.0,2.3,
10320,4.5,0.58,56.0,98.0,35.0,12.0,1.5,
10321,4.3,0.57,69.0,106.0,47.0,12.0,1.8,
10322,3.6,0.56,78.0,114.0,51.0,12.0,1.8,
10323,4.2,0.57,96.0,122.0,66.0,13.0,1.6,
10324,4.4,0.58,103.0,123.0,56.0,14.0,1.2,
10325,5.4,0.63,107.0,132.0,57.0,17.0,1.3,
10326,7.1,0.75,104.0,131.0,56.0,20.0,1.5,
10327,8.9,0.87,81.0,135.0,56.0,31.0,1.3,
10328,5.7,0.91,80.0,127.0,51.0,30.0,1.2,
10329,5.5,0.86,66.0,118.0,60.0,26.0,0.9,
10330,5.0,0.8,45.0,121.0,53.0,22.0,1.4,
10331,4.8,0.76,44.0,118.0,59.0,17.0,1.4,
10332,4.6,0.74,44.0,117.0,51.0,14.0,1.3,
10333,2.8,0.76,30.0,117.0,51.0,14.0,1.3,
10334,3.7,0.76,23.0,131.0,61.0,14.0,1.3,
10335,3.2,0.74,22.0,134.0,66.0,14.0,1.3,
10336,2.4,0.73,13.0,130.0,70.0,14.0,1.3,
10337,2.3,0.71,13.0,140.0,60.0,14.0,1.3,
10338,2.4,0.73,13.0,138.0,53.0,17.0,1.0,
10339,3.3,0.8,24.0,137.0,47.0,18.0,1.0,
10340,4.0,0.57,46.0,116.0,47.0,12.0,-0.3,
10341,2.9,0.47,60.0,109.0,46.0,12.0,-0.3,
10342,2.5,0.46,66.0,96.0,50.0,12.0,-0.3,
10343,2.5,0.45,73.0,98.0,45.0,8.0,0.9,
10344,1.9,0.42,73.0,84.0,49.0,7.7,0.9,
10345,3.1,0.42,76.0,88.0,51.0,8.9,0.3,
10346,3.0,0.41,76.0,77.0,46.0,8.4,1.0,
10347,3.1,0.4,80.0,82.0,47.0,8.7,0.7,
10348,2.4,0.4,64.0,69.0,34.0,8.9,1.2,
10349,3.9,0.53,43.0,58.0,26.0,17.0,1.3,
10350,4.6,0.66,34.0,38.0,19.0,23.0,1.2,
10351,6.4,0.74,32.0,41.0,19.0,26.0,1.7,
10352,5.2,0.7,33.0,56.0,28.0,26.0,1.0,
10353,3.2,0.72,21.0,65.0,28.0,28.0,0.7,
10354,2.5,0.69,17.0,68.0,28.0,25.0,1.6,
10355,3.8,0.6,33.0,67.0,25.0,17.0,0.6,
10356,3.7,0.51,46.0,81.0,22.0,14.0,0.5,
10357,3.6,0.52,28.0,89.0,31.0,15.0,0.1,
10358,2.5,0.49,18.0,81.0,34.0,14.0,0.9,
10359,2.2,0.44,17.0,67.0,24.0,11.0,0.4,
10360,2.2,0.48,13.0,51.0,19.0,12.0,0.8,
10361,2.3,0.57,7.7,43.0,14.0,14.0,1.9,
10362,2.5,0.61,7.1,47.0,19.0,14.0,4.9,
10363,3.7,0.86,14.0,53.0,19.0,19.0,5.8,
10364,4.3,0.7,36.0,63.0,26.0,17.0,3.1,
10365,4.4,0.61,54.0,72.0,31.0,14.0,2.4,
10366,4.3,0.53,71.0,75.0,39.0,13.0,1.3,
10367,4.1,0.5,90.0,80.0,46.0,12.0,0.9,
10368,4.2,0.49,63.0,75.0,52.0,12.0,0.9,
10369,4.2,0.42,35.0,75.0,51.0,11.0,0.5,
10370,3.7,0.41,16.0,67.0,43.0,12.0,1.0,
10371,3.5,0.4,11.0,69.0,35.0,12.0,1.2,
10372,9.2,0.55,5.1,65.0,19.0,27.0,1.7,
10373,8.8,0.64,2.4,68.0,19.0,28.0,1.3,
10374,9.4,0.73,1.8,75.0,19.0,32.0,2.3,
10375,4.1,0.67,2.3,70.0,24.0,22.0,2.1,
10376,3.0,0.58,1.4,60.0,19.0,21.0,1.7,
10377,2.9,0.52,1.4,52.0,19.0,18.0,0.7,
10378,5.5,0.48,8.3,44.0,19.0,16.0,0.8,
10379,2.3,0.46,16.0,48.0,15.0,14.0,0.3,
10380,1.9,0.46,12.0,49.0,15.0,13.0,2.0,
10381,1.6,0.41,11.0,49.0,13.0,13.0,2.5,
10382,1.7,0.43,11.0,46.0,17.0,11.0,2.7,
10383,1.9,0.4,12.0,46.0,22.0,11.0,2.2,
10384,2.4,0.47,9.6,45.0,26.0,13.0,2.8,
10385,2.3,0.59,5.0,47.0,23.0,15.0,8.9,
10386,2.0,0.56,20.0,46.0,19.0,13.0,4.7,
10387,2.5,0.43,28.0,84.0,24.0,8.6,3.4,
10388,2.5,0.4,35.0,77.0,34.0,7.8,3.4,
10389,2.3,0.4,47.0,90.0,32.0,7.7,2.5,
10390,2.3,0.34,52.0,62.0,28.0,7.4,2.6,
10391,2.2,0.29,52.0,71.0,24.0,7.5,2.1,
10392,2.4,0.26,50.0,64.0,24.0,6.1,2.5,
10393,2.4,0.23,42.0,46.0,18.0,6.2,2.7,
10394,2.6,0.24,35.0,37.0,14.0,6.9,3.2,
10395,2.7,0.26,31.0,30.0,14.0,8.3,3.7,
10396,2.2,0.39,25.0,38.0,16.0,9.9,3.5,
10397,2.2,0.42,20.0,40.0,12.0,12.0,3.4,
10398,2.4,0.44,14.0,48.0,13.0,14.0,4.0,
10399,2.1,0.42,12.0,40.0,14.0,12.0,3.6,
10400,2.8,0.35,13.0,47.0,19.0,10.0,3.1,
10401,2.4,0.34,9.8,42.0,18.0,12.0,2.4,
10402,1.8,0.27,10.0,45.0,17.0,11.0,2.5,
10403,2.3,0.26,9.1,36.0,16.0,9.7,2.3,
10404,3.2,0.3,9.2,35.0,16.0,11.0,2.3,
10405,4.8,0.48,10.0,56.0,19.0,10.0,2.6,
10406,2.9,0.23,9.5,61.0,23.0,9.4,1.5,
10407,2.8,0.27,8.6,55.0,18.0,9.9,1.3,
10408,2.4,0.33,5.8,36.0,13.0,11.0,2.5,
10409,2.6,0.45,7.1,37.0,16.0,13.0,6.5,
10410,2.8,0.49,15.0,45.0,14.0,9.6,5.4,
10411,2.6,0.36,22.0,53.0,19.0,9.8,4.0,
10412,2.4,0.3,32.0,53.0,13.0,7.6,3.0,
10413,2.4,0.25,32.0,53.0,13.0,7.8,2.3,
10414,2.4,0.27,32.0,86.0,39.0,7.8,2.3,
10415,2.4,0.25,42.0,70.0,18.0,7.8,2.3,
10416,2.5,0.22,47.0,62.0,24.0,7.8,2.3,
10417,2.4,0.2,45.0,43.0,16.0,4.1,5.1,
10418,2.7,0.21,40.0,43.0,27.0,4.7,6.1,
10419,3.0,0.25,36.0,52.0,16.0,7.1,5.7,
10420,3.7,0.36,24.0,59.0,24.0,11.0,6.7,
10421,2.7,0.43,19.0,59.0,18.0,13.0,6.0,
10422,2.5,0.42,13.0,50.0,17.0,14.0,6.6,
10423,3.7,0.37,15.0,47.0,12.0,12.0,5.9,
10424,3.7,0.42,9.2,44.0,10.0,15.0,6.0,
10425,4.0,0.42,4.7,48.0,14.0,17.0,6.2,
10426,4.7,0.29,7.9,45.0,9.0,12.0,5.3,
10427,3.8,0.26,8.4,44.0,12.0,12.0,5.4,
10428,2.1,0.18,14.0,28.0,9.0,8.0,0.9,
10429,2.2,0.18,13.0,26.0,9.0,8.3,0.5,
10430,2.4,0.21,7.3,19.0,4.0,11.0,0.9,
10431,2.2,0.24,5.5,27.0,5.0,13.0,1.1,
10432,2.1,0.28,4.6,19.0,6.0,13.0,1.8,
10433,2.0,0.36,7.5,23.0,8.0,12.0,3.9,
10434,2.4,0.6,9.6,28.0,10.0,15.0,10.0,
10435,2.9,0.56,18.0,36.0,16.0,15.0,10.0,
10436,2.2,0.57,44.0,42.0,19.0,17.0,4.4,
10437,2.0,0.43,69.0,49.0,21.0,11.0,2.7,
10438,1.9,0.45,74.0,61.0,19.0,11.0,2.3,
10439,2.0,0.48,78.0,76.0,19.0,11.0,2.5,
10440,1.8,0.47,73.0,77.0,23.0,13.0,2.5,
10441,1.8,0.43,70.0,77.0,18.0,13.0,2.2,
10442,1.7,0.44,62.0,61.0,19.0,13.0,2.5,
10443,1.6,0.46,51.0,49.0,14.0,14.0,2.3,
10444,1.7,0.59,44.0,42.0,13.0,19.0,2.2,
10445,2.2,0.7,34.0,39.0,12.0,26.0,2.4,
10446,2.4,0.72,27.0,44.0,10.0,28.0,2.2,
10447,2.1,0.7,24.0,35.0,16.0,27.0,2.3,
10448,2.0,0.66,22.0,41.0,14.0,25.0,2.5,
10449,2.1,0.65,21.0,37.0,13.0,23.0,2.0,
10450,2.4,0.7,15.0,52.0,9.0,26.0,2.2,
10451,2.1,0.58,17.0,53.0,10.0,22.0,2.1,
10452,2.3,0.44,23.0,52.0,13.0,14.0,2.4,
10453,2.1,0.42,22.0,40.0,8.0,14.0,2.1,
10454,1.9,0.42,20.0,34.0,14.0,15.0,1.6,
10455,2.1,0.45,14.0,37.0,16.0,17.0,1.9,
10456,2.0,0.49,12.0,44.0,22.0,17.0,2.5,
10457,2.8,0.63,7.7,47.0,19.0,23.0,6.7,
10458,5.4,0.98,5.1,54.0,21.0,27.0,17.0,
10459,4.7,1.1,5.9,69.0,24.0,27.0,17.0,
10460,4.2,0.86,8.3,72.0,31.0,32.0,14.0,
10461,4.5,0.91,19.0,77.0,31.0,36.0,15.0,
10462,3.5,0.6,53.0,78.0,35.0,21.0,3.8,
10463,4.3,0.64,65.0,95.0,34.0,24.0,2.6,
10464,4.5,0.68,86.0,108.0,43.0,25.0,3.2,
10465,4.5,0.62,120.0,124.0,51.0,19.0,2.1,
10466,4.6,0.58,104.0,125.0,61.0,19.0,2.1,
10467,4.8,0.61,98.0,110.0,49.0,24.0,1.1,
10468,4.3,0.72,85.0,87.0,43.0,25.0,1.0,
10469,3.1,0.67,68.0,75.0,24.0,23.0,0.5,
10470,3.2,0.86,51.0,85.0,31.0,32.0,0.8,
10471,3.8,0.87,38.0,95.0,29.0,35.0,1.3,
10472,3.7,0.82,31.0,113.0,45.0,30.0,1.1,
10473,3.6,0.83,26.0,114.0,46.0,30.0,1.2,
10474,4.0,0.61,46.0,114.0,48.0,20.0,0.9,
10475,3.2,0.39,57.0,108.0,40.0,10.0,0.6,
10476,2.9,0.36,52.0,106.0,34.0,9.4,1.1,
10477,2.9,0.35,44.0,93.0,21.0,9.6,1.3,
10478,2.8,0.34,42.0,80.0,28.0,9.8,1.2,
10479,3.0,0.33,26.0,69.0,24.0,9.9,1.0,
10480,2.6,0.39,19.0,72.0,24.0,13.0,1.3,
10481,2.5,0.47,18.0,67.0,16.0,13.0,1.8,
10482,2.5,0.43,12.0,60.0,17.0,11.0,1.7,
10483,2.9,0.39,21.0,46.0,15.0,10.0,2.2,
10484,2.4,0.34,21.0,50.0,23.0,7.0,1.5,
10485,2.5,0.33,72.0,52.0,16.0,7.8,1.3,
10486,2.5,0.32,79.0,58.0,19.0,8.1,1.4,
10487,2.7,0.31,77.0,60.0,14.0,7.9,1.3,
10488,3.4,0.32,68.0,54.0,24.0,8.3,1.5,
10489,5.9,0.42,54.0,57.0,19.0,13.0,2.7,
10490,3.9,0.31,58.0,54.0,22.0,10.0,2.1,
10491,2.6,0.32,54.0,58.0,12.0,10.0,1.9,
10492,3.5,0.4,50.0,52.0,13.0,14.0,1.7,
10493,4.7,0.54,40.0,52.0,12.0,21.0,1.5,
10494,4.4,0.6,27.0,56.0,16.0,28.0,1.8,
10495,6.5,0.66,23.0,68.0,14.0,28.0,1.6,
10496,6.8,0.74,19.0,60.0,21.0,30.0,1.9,
10497,6.0,0.71,17.0,67.0,19.0,28.0,1.9,
10498,3.0,0.57,19.0,51.0,13.0,19.0,1.7,
10499,3.3,0.54,21.0,49.0,10.0,17.0,1.6,
10500,3.0,0.49,20.0,40.0,13.0,15.0,0.4,
10501,2.4,0.47,15.0,50.0,23.0,15.0,0.4,
10502,2.3,0.41,21.0,49.0,16.0,9.8,0.1,
10503,2.4,0.41,20.0,36.0,14.0,9.0,0.5,
10504,2.4,0.48,14.0,22.0,6.0,13.0,0.7,
10505,2.1,0.47,17.0,20.0,12.0,11.0,2.0,
10506,1.9,0.44,27.0,24.0,13.0,8.9,1.3,
10507,1.9,0.39,36.0,24.0,14.0,8.9,1.4,
10508,1.8,0.35,45.0,44.0,14.0,7.2,1.1,
10509,2.2,0.31,51.0,54.0,18.0,6.5,0.6,
10510,3.0,0.31,57.0,66.0,19.0,7.3,0.6,
10511,3.7,0.31,66.0,67.0,18.0,6.9,0.9,
10512,4.2,0.31,79.0,79.0,14.0,7.4,0.2,
10513,3.1,0.24,55.0,81.0,17.0,6.8,0.4,
10514,2.2,0.17,32.0,83.0,12.0,5.3,1.1,
10515,1.9,0.2,26.0,86.0,19.0,5.8,1.1,
10516,2.1,0.21,23.0,92.0,13.0,6.0,1.0,
10517,1.8,0.25,19.0,68.0,17.0,7.6,1.2,
10518,2.1,0.24,17.0,49.0,8.0,6.9,1.2,
10519,1.8,0.21,16.0,35.0,5.0,6.3,0.4,
10520,1.8,0.23,13.0,38.0,5.0,9.2,0.6,
10521,2.0,0.27,9.9,38.0,5.0,11.0,0.7,
10522,2.5,0.23,7.6,38.0,5.0,11.0,0.9,
10523,2.8,0.2,8.5,42.0,6.0,8.6,0.4,
10524,1.9,0.19,7.7,44.0,4.0,9.4,0.4,
10525,2.2,0.18,8.3,38.0,8.0,9.2,1.0,
10526,2.4,0.18,7.2,29.0,2.0,9.7,1.1,
10527,2.4,0.19,6.8,17.0,10.0,9.8,1.1,
10528,2.4,0.22,5.8,20.0,9.0,11.0,1.9,
10529,2.6,0.29,6.2,35.0,18.0,11.0,4.7,
10530,2.7,0.43,9.4,47.0,10.0,10.0,5.7,
10531,3.0,0.34,17.0,52.0,18.0,8.3,4.3,
10532,3.5,0.33,23.0,43.0,10.0,10.0,3.5,
10533,3.5,0.27,31.0,49.0,16.0,9.2,2.7,
10534,4.1,0.33,32.0,51.0,9.0,11.0,2.9,
10535,2.9,0.26,38.0,49.0,12.0,8.2,2.0,
10536,2.7,0.25,42.0,42.0,13.0,9.3,1.8,
10537,2.0,0.21,37.0,48.0,14.0,8.4,2.0,
10538,1.9,0.21,26.0,52.0,12.0,8.3,2.3,
10539,2.4,0.22,22.0,50.0,12.0,8.8,2.2,
10540,2.5,0.29,18.0,42.0,6.0,9.4,2.5,
10541,2.4,0.39,13.0,40.0,12.0,15.0,2.9,
10542,2.1,0.49,11.0,47.0,17.0,17.0,2.9,
10543,2.2,0.35,14.0,46.0,21.0,14.0,1.9,
10544,2.2,0.28,15.0,55.0,24.0,10.0,1.6,
10545,2.9,0.29,12.0,45.0,17.0,12.0,1.6,
10546,3.2,0.28,9.5,48.0,18.0,13.0,1.2,
10547,2.9,0.25,9.9,40.0,12.0,11.0,1.2,
10548,2.7,0.18,11.0,40.0,14.0,9.5,1.4,
10549,2.4,0.2,12.0,33.0,14.0,9.4,1.4,
10550,2.6,0.26,34.0,24.0,14.0,11.0,1.2,
10551,1.5,0.16,40.0,23.0,10.0,6.1,1.3,
10552,1.5,0.15,39.0,16.0,2.0,5.1,1.2,
10553,1.8,0.28,31.0,18.0,4.0,9.6,1.5,
10554,2.0,0.67,14.0,16.0,3.0,22.0,7.4,
10555,3.0,0.53,14.0,25.0,10.0,21.0,7.0,
10556,3.0,0.38,18.0,27.0,10.0,19.0,6.9,
10557,3.5,0.29,27.0,26.0,10.0,14.0,4.4,
10558,4.2,0.3,30.0,22.0,6.0,14.0,5.1,
10559,2.3,0.25,40.0,15.0,4.0,8.5,2.5,
10560,3.6,0.25,36.0,17.0,2.0,11.0,2.2,
10561,2.5,0.28,35.0,20.0,6.0,13.0,2.5,
10562,2.3,0.33,34.0,27.0,5.0,13.0,2.6,
10563,2.4,0.34,39.0,33.0,8.0,15.0,2.6,
10564,2.1,0.6,29.0,33.0,8.0,23.0,2.1,
10565,3.3,0.56,25.0,38.0,8.0,24.0,1.8,
10566,2.9,0.37,33.0,36.0,12.0,15.0,1.3,
10567,2.7,0.47,26.0,35.0,21.0,20.0,1.6,
10568,3.0,0.49,19.0,38.0,16.0,21.0,1.4,
10569,1.9,0.41,15.0,40.0,12.0,15.0,1.5,
10570,2.0,0.38,17.0,42.0,2.0,15.0,1.4,
10571,1.7,0.4,13.0,37.0,5.0,16.0,1.5,
10572,2.2,0.44,8.5,35.0,3.0,20.0,1.9,
10573,2.4,0.35,16.0,28.0,3.0,13.0,1.6,
10574,2.7,0.33,18.0,20.0,2.0,13.0,1.2,
10575,2.0,0.32,23.0,15.0,4.0,11.0,1.1,
10576,2.4,0.34,25.0,22.0,6.0,12.0,1.3,
10577,2.6,0.44,23.0,25.0,2.0,16.0,1.7,
10578,2.1,0.71,14.0,20.0,8.0,16.0,1.7,
10579,2.3,0.93,7.3,23.0,8.0,34.0,8.5,
10580,2.3,0.73,13.0,28.0,14.0,34.0,8.5,
10581,2.0,0.61,14.0,41.0,6.0,34.0,8.5,
10582,1.8,0.57,9.4,41.0,6.0,34.0,8.5,
10583,1.8,0.54,16.0,34.0,6.0,25.0,7.9,
10584,1.8,0.52,17.0,20.0,6.0,24.0,5.4,
10585,1.7,0.43,22.0,22.0,3.0,18.0,3.6,
10586,2.3,0.52,22.0,13.0,6.0,22.0,4.3,
10587,2.6,0.57,22.0,21.0,9.0,26.0,3.6,
10588,2.4,0.79,17.0,17.0,14.0,31.0,3.0,
10589,2.5,0.73,14.0,30.0,10.0,28.0,1.8,
10590,3.0,0.73,13.0,26.0,16.0,29.0,1.1,
10591,2.8,0.59,12.0,35.0,6.0,26.0,1.5,
10592,2.7,0.6,9.7,33.0,12.0,27.0,1.0,
10593,2.8,0.54,12.0,33.0,2.0,25.0,1.2,
10594,3.0,0.53,7.7,34.0,12.0,26.0,1.1,
10595,2.6,0.51,5.9,29.0,17.0,24.0,1.3,
10596,1.7,0.36,8.3,31.0,19.0,19.0,1.2,
10597,1.9,0.24,17.0,22.0,16.0,12.0,1.1,
10598,2.4,0.22,20.0,25.0,12.0,12.0,0.7,
10599,2.2,0.22,21.0,22.0,13.0,12.0,0.6,
10600,1.7,0.25,21.0,27.0,8.0,12.0,0.9,
10601,1.8,0.29,20.0,34.0,2.0,13.0,1.9,
10602,1.6,0.49,17.0,42.0,2.0,16.0,7.5,
10603,2.0,0.63,21.0,48.0,8.0,16.0,7.5,
10604,1.8,0.48,40.0,36.0,8.0,16.0,5.2,
10605,1.4,0.39,54.0,23.0,13.0,15.0,3.1,
10606,1.2,0.33,54.0,28.0,9.0,12.0,1.8,
10607,1.1,0.29,70.0,37.0,14.0,9.6,1.5,
10608,1.1,0.27,75.0,54.0,8.0,9.1,1.5,
10609,1.4,0.28,80.0,52.0,12.0,11.0,1.5,
10610,1.4,0.3,75.0,63.0,12.0,13.0,1.6,
10611,1.5,0.37,65.0,72.0,12.0,17.0,1.8,
10612,1.8,0.5,56.0,75.0,12.0,21.0,1.7,
10613,2.3,0.6,40.0,72.0,12.0,29.0,1.5,
10614,2.5,0.47,37.0,72.0,19.0,24.0,1.2,
10615,2.6,0.61,27.0,80.0,18.0,28.0,1.4,
10616,2.7,0.66,17.0,90.0,24.0,32.0,2.3,
10617,3.1,0.6,14.0,81.0,21.0,31.0,1.6,
