,SO2,O3,PM10,PM25,NO2,pr
3395,3.6,21,80.0,44.0,8.4,
3396,2.1,22,70.0,39.0,9.5,
3397,2.5,23,63.0,36.0,18.3,
3398,4.4,21,61.0,35.0,33.5,
3399,3.2,19,66.0,37.0,24.1,
3400,2.0,18,72.0,40.0,16.0,
3401,1.5,18,78.0,42.0,15.8,
3402,1.1,18,80.0,43.0,12.0,
3403,1.3,18,72.0,40.0,9.5,
3404,1.7,17,68.0,38.0,6.7,
3405,1.6,17,62.0,35.0,8.3,
3406,1.6,18,59.0,34.0,9.9,
3407,1.6,18,58.0,34.0,8.9,
3408,1.1,16,58.0,32.0,8.9,
3409,1.7,14,56.0,30.0,14.7,
3410,2.0,12,55.0,29.0,12.2,
3411,2.8,10,53.0,26.0,10.5,
3412,2.2,9,54.0,26.0,11.5,
3413,2.2,8,54.0,25.0,14.2,
3414,2.3,8,52.0,24.0,13.4,
3415,2.3,9,54.0,24.0,8.2,
3416,4.4,10,52.0,23.0,12.6,
3417,4.9,12,48.0,22.0,15.0,
3418,4.4,13,46.0,21.0,15.6,
3419,3.5,14,42.0,19.0,11.8,
3420,1.7,15,42.0,19.0,17.5,
3421,1.6,16,42.0,18.0,13.3,
3422,1.7,17,48.0,18.0,15.6,
3423,2.0,18,56.0,20.0,14.3,
3424,2.3,20,64.0,23.0,11.5,
3425,2.2,21,66.0,24.0,11.6,
3426,2.3,23,60.0,24.0,11.8,
3427,2.2,24,56.0,23.0,10.7,
3428,2.2,27,50.0,21.0,9.2,
3429,2.3,29,48.0,21.0,9.5,
3430,2.1,30,50.0,21.0,8.7,
3431,2.1,30,50.0,21.0,8.7,
3432,2.6,32,53.0,23.0,10.7,
3433,2.3,32,55.0,24.0,14.9,
3434,3.1,32,54.0,24.0,15.4,
3435,3.1,33,52.0,24.0,13.3,
3436,1.8,34,54.0,20.0,10.6,
3437,2.0,35,54.0,21.0,12.5,
3438,2.3,36,54.0,21.0,13.1,
3439,2.7,37,54.0,21.0,13.1,
3440,2.5,37,56.0,21.0,16.2,
3441,2.8,36,56.0,21.0,19.4,
3442,3.2,35,56.0,20.0,21.6,
3443,3.2,33,54.0,20.0,18.2,
3444,3.0,31,52.0,21.0,19.8,
3445,3.0,31,52.0,21.0,19.8,
3446,3.1,28,47.0,19.0,16.1,
3447,3.0,27,48.0,19.0,15.3,
3448,2.8,26,47.0,19.0,16.1,
3449,3.0,26,45.0,19.0,14.9,
3450,2.1,26,44.0,19.0,14.4,
3451,2.2,27,43.0,18.0,13.9,
3452,2.1,27,44.0,18.0,14.0,
3453,2.1,27,45.0,19.0,12.9,
3454,1.3,27,44.0,18.0,15.8,
3455,1.7,27,40.0,17.0,15.6,
3456,2.3,27,38.0,16.0,15.0,
3457,3.2,26,38.0,15.0,17.1,
3458,3.3,27,40.0,17.0,17.3,
3459,3.1,27,46.0,17.0,16.2,
3460,2.5,29,48.0,18.0,11.6,
3461,1.6,32,52.0,20.0,8.3,
3462,1.3,36,56.0,19.0,7.1,
3463,1.1,39,58.0,20.0,6.2,
3464,1.2,42,63.0,21.0,6.7,
3465,1.3,44,70.0,22.0,11.6,
3466,1.8,45,73.0,23.0,13.2,
3467,1.8,45,73.0,23.0,13.8,
3468,2.2,43,70.0,24.0,16.5,
3469,1.7,40,62.0,24.0,14.9,
3470,2.5,36,60.0,24.0,17.6,
3471,2.1,33,59.0,25.0,13.2,
3472,1.8,29,61.0,26.0,15.3,
3473,2.0,26,64.0,30.0,11.8,
3474,1.6,24,64.0,33.0,10.4,
3475,1.5,22,62.0,33.0,13.3,
3476,1.3,21,59.0,33.0,14.9,
3477,1.8,22,50.0,30.0,13.1,
3478,1.6,22,43.0,26.0,10.0,
3479,1.8,22,39.0,23.0,12.7,
3480,2.3,23,36.0,21.0,11.6,
3481,1.8,23,34.0,19.0,14.2,
3482,2.3,23,32.0,18.0,16.6,
3483,2.0,23,31.0,17.0,16.2,
3484,1.2,23,28.0,17.0,13.8,
3485,1.2,23,28.0,17.0,13.8,
3486,1.8,22,24.0,16.0,13.2,
3487,1.7,22,24.0,15.0,12.7,
3488,1.7,24,24.0,14.0,13.4,
3489,1.8,25,26.0,13.0,15.8,
3490,1.8,27,28.0,13.0,14.8,
3491,1.7,30,28.0,15.0,11.1,
3492,1.6,32,28.0,15.0,12.2,
3493,1.7,34,26.0,17.0,10.7,
3494,1.6,35,26.0,18.0,8.9,
3495,2.0,37,27.0,18.0,9.8,
3496,1.5,38,29.0,19.0,8.8,
3497,1.8,39,34.0,19.0,9.3,
3498,2.1,40,40.0,21.0,9.4,
3499,2.2,41,46.0,23.0,10.1,
3500,2.3,41,51.0,25.0,9.9,
3501,2.7,41,56.0,28.0,10.3,
3502,2.8,41,62.0,31.0,12.0,
3503,2.7,41,66.0,33.0,14.0,
3504,2.5,40,70.0,37.0,12.6,
3505,2.5,40,73.0,39.0,11.7,
3506,2.6,40,78.0,45.0,11.8,
3507,2.5,41,82.0,48.0,11.4,
3508,2.2,42,85.0,49.0,11.2,
3509,2.1,44,88.0,55.0,9.9,
3510,1.8,47,90.0,52.0,10.0,
3511,2.1,48,92.0,50.0,13.3,
3512,2.5,49,92.0,50.0,16.7,
3513,2.2,49,91.0,45.0,17.2,
3514,2.3,48,86.0,43.0,17.0,
3515,2.1,46,82.0,42.0,18.9,
3516,1.8,44,78.0,40.0,15.8,
3517,1.7,41,74.0,40.0,16.0,
3518,1.8,38,71.0,39.0,14.8,
3519,2.1,36,67.0,38.0,17.5,
3520,2.3,34,62.0,37.0,16.6,
3521,2.2,32,60.0,33.0,16.2,
3522,2.6,31,54.0,31.0,18.7,
3523,3.0,30,52.0,30.0,18.9,
3524,2.7,29,50.0,29.0,15.5,
3525,1.8,28,46.0,28.0,11.4,
3526,1.8,28,44.0,26.0,10.6,
3527,1.8,28,40.0,25.0,12.3,
3528,1.8,29,39.0,24.0,9.6,
3529,1.7,30,37.0,21.0,10.9,
3530,1.8,31,38.0,20.0,11.0,
3531,1.7,34,37.0,19.0,11.1,
3532,1.5,38,39.0,18.0,8.8,
3533,1.1,42,40.0,19.0,6.8,
3534,1.1,45,40.0,19.0,7.2,
3535,1.1,48,41.0,18.0,8.1,
3536,1.1,49,42.0,18.0,9.4,
3537,1.1,51,43.0,17.0,12.1,
3538,1.3,51,45.0,18.0,15.8,
3539,2.1,49,46.0,18.0,19.7,
3540,2.3,45,47.0,18.0,17.0,
3541,2.0,41,46.0,18.0,21.2,
3542,2.3,36,46.0,18.0,22.5,
3543,1.0,31,44.0,19.0,17.7,
3544,0.8,27,40.0,18.0,16.7,
3545,1.2,23,37.0,18.0,16.7,
3546,1.0,20,36.0,17.0,14.7,
3547,1.3,18,32.0,17.0,14.7,
3548,1.3,18,32.0,17.0,14.7,
3549,1.3,15,30.0,16.0,9.9,
3550,1.6,14,26.0,15.0,16.8,
3551,2.5,13,28.0,15.0,26.0,
3552,3.0,13,32.0,20.0,27.0,
3553,2.8,15,38.0,24.0,24.1,
3554,2.3,18,44.0,28.0,17.6,
3555,2.7,23,47.0,29.0,11.4,
3556,3.1,27,46.0,28.0,9.9,
3557,1.8,32,42.0,31.0,6.2,
3558,0.8,38,38.0,28.0,6.5,
3559,1.1,44,35.0,26.0,6.3,
3560,1.2,50,38.0,26.0,7.1,
3561,0.8,53,43.0,23.0,7.9,
3562,0.6,55,48.0,25.0,8.3,
3563,1.6,55,54.0,26.0,12.3,
3564,1.2,52,58.0,27.0,15.0,
3565,1.1,48,56.0,26.0,19.8,
3566,0.8,43,56.0,26.0,18.3,
3567,1.1,37,54.0,26.0,27.4,
3568,1.0,31,50.0,26.0,25.8,
3569,0.8,27,50.0,28.0,12.7,
3570,1.0,24,52.0,29.0,17.0,
3571,1.1,20,52.0,30.0,28.2,
3572,1.0,18,54.0,31.0,29.5,
3573,1.0,17,54.0,32.0,26.7,
3574,1.0,16,54.0,32.0,20.4,
3575,1.8,17,54.0,33.0,22.5,
3576,2.5,18,54.0,33.0,17.7,
3577,3.3,20,54.0,33.0,12.7,
3578,3.6,22,58.0,33.0,13.9,
3579,4.1,27,62.0,33.0,16.0,
3580,3.0,32,67.0,35.0,11.6,
3581,2.2,38,73.0,39.0,7.7,
3582,2.2,43,74.0,40.0,7.7,
3583,1.8,49,75.0,39.0,7.9,
3584,1.7,54,74.0,38.0,9.8,
3585,1.3,57,72.0,36.0,13.2,
3586,1.5,59,75.0,37.0,14.8,
3587,1.2,58,78.0,38.0,15.9,
3588,1.2,55,79.0,39.0,24.4,
3589,1.3,50,81.0,41.0,26.0,
3590,1.5,45,82.0,42.0,26.3,
3591,1.3,38,83.0,44.0,30.4,
3592,0.5,31,86.0,47.0,41.9,
3593,1.1,23,88.0,49.0,43.6,
3594,1.5,16,88.0,51.0,40.3,
3595,1.5,12,90.0,54.0,35.0,
3596,1.7,9,90.0,56.0,28.3,
3597,2.0,8,91.0,58.0,23.9,
3598,2.1,7,90.0,59.0,25.2,
3599,2.8,7,87.0,57.0,22.8,
3600,3.5,9,88.0,56.0,22.5,
3601,4.2,12,88.0,55.0,22.5,
3602,4.6,17,90.0,54.0,18.4,
3603,3.5,22,93.0,57.0,14.7,
3604,2.6,29,91.0,55.0,12.7,
3605,2.6,35,90.0,56.0,9.4,
3606,2.3,41,86.0,55.0,12.2,
3607,3.3,47,80.0,51.0,12.3,
3608,2.1,51,76.0,50.0,12.8,
3609,2.2,54,72.0,47.0,18.2,
3610,1.8,55,71.0,46.0,17.7,
3611,1.7,51,74.0,48.0,24.3,
3612,1.5,46,76.0,48.0,27.4,
3613,1.8,39,78.0,51.0,31.4,
3614,1.8,33,83.0,54.0,37.9,
3615,2.0,26,88.0,58.0,45.7,
3616,1.1,19,92.0,61.0,48.8,
3617,1.7,13,92.0,62.0,48.0,
3618,2.2,8,94.0,63.0,51.2,
3619,2.7,5,94.0,63.0,48.1,
3620,4.3,3,94.0,64.0,42.9,
3621,4.2,3,100.0,68.0,29.7,
3622,3.5,4,100.0,69.0,28.4,
3623,3.8,5,100.0,69.0,33.1,
3624,3.8,7,102.0,69.0,35.4,
3625,4.3,10,102.0,68.0,27.0,
3626,4.7,14,100.0,65.0,20.6,
3627,4.4,19,100.0,64.0,22.1,
3628,3.3,23,98.0,63.0,19.2,
3629,3.1,28,98.0,63.0,18.8,
3630,3.0,33,96.0,62.0,16.5,
3631,3.0,39,95.0,60.0,15.4,
3632,2.5,45,92.0,58.0,15.0,
3633,2.5,49,88.0,55.0,20.6,
3634,2.1,50,88.0,55.0,19.9,
3635,2.8,49,88.0,55.0,26.9,
3636,2.3,45,91.0,56.0,44.9,
3637,2.7,40,95.0,58.0,41.0,
3638,2.1,36,96.0,59.0,19.0,
3639,2.1,32,98.0,60.0,17.9,
3640,1.6,27,97.0,60.0,18.7,
3641,2.0,23,90.0,58.0,20.8,
3642,2.2,18,89.0,59.0,23.6,
3643,2.2,18,89.0,59.0,23.6,
3644,2.2,18,89.0,59.0,23.6,
3645,2.0,16,86.0,58.0,35.2,
3646,2.1,13,89.0,60.0,34.2,
3647,2.1,13,89.0,60.0,34.2,
3648,2.7,11,96.0,64.0,21.7,
3649,3.7,13,94.0,63.0,23.9,
3650,3.8,16,92.0,61.0,20.9,
3651,3.1,21,91.0,59.0,17.7,
3652,2.1,25,86.0,55.0,12.5,
3653,1.7,32,82.0,52.0,12.8,
3654,2.2,38,78.0,49.0,17.1,
3655,2.2,38,78.0,49.0,17.1,
3656,2.5,45,76.0,46.0,19.7,
3657,1.8,47,78.0,44.0,16.5,
3658,1.7,46,78.0,42.0,26.4,
3659,1.3,44,76.0,41.0,22.0,
3660,1.2,40,74.0,40.0,22.8,
3661,1.0,36,72.0,41.0,17.9,
3662,1.2,31,68.0,41.0,27.5,
3663,0.8,29,64.0,40.0,16.7,
3664,0.8,27,57.0,36.0,14.3,
3665,1.0,26,47.0,31.0,15.5,
3666,0.8,26,42.0,27.0,10.3,
3667,0.8,28,36.0,23.0,12.1,
3668,1.1,28,31.0,21.0,14.7,
3669,1.5,28,31.0,20.0,19.4,
3670,1.6,28,28.0,19.0,19.2,
3671,1.6,28,31.0,21.0,17.7,
3672,2.0,26,32.0,21.0,21.1,
3673,2.5,25,33.0,22.0,17.8,
3674,2.3,25,37.0,24.0,14.2,
3675,1.6,27,36.0,24.0,11.4,
3676,1.8,30,38.0,25.0,8.8,
3677,2.2,36,40.0,26.0,8.9,
3678,2.1,40,40.0,26.0,10.1,
3679,1.6,44,44.0,27.0,9.9,
3680,1.3,48,48.0,30.0,13.3,
3681,1.5,49,54.0,33.0,20.8,
3682,1.7,48,61.0,36.0,22.3,
3683,1.7,46,66.0,39.0,19.7,
3684,2.1,42,70.0,40.0,20.5,
3685,1.8,37,71.0,40.0,17.5,
3686,2.2,34,68.0,39.0,16.8,
3687,2.6,32,65.0,36.0,11.7,
3688,1.7,30,62.0,36.0,10.4,
3689,2.6,30,57.0,34.0,11.5,
3690,3.3,31,55.0,34.0,12.7,
3691,3.2,32,52.0,33.0,11.4,
3692,3.2,32,50.0,33.0,11.1,
3693,2.5,34,51.0,32.0,9.5,
3694,2.3,35,52.0,32.0,9.9,
3695,2.7,36,53.0,32.0,12.5,
3696,2.7,36,56.0,33.0,12.2,
3697,2.5,36,56.0,31.0,11.2,
3698,2.0,37,53.0,29.0,12.3,
3699,1.5,38,50.0,28.0,13.3,
3700,1.3,41,50.0,26.0,11.4,
3701,1.3,41,50.0,26.0,11.4,
3702,1.2,46,58.0,28.0,9.0,
3703,1.1,49,61.0,27.0,9.2,
3704,0.8,51,62.0,26.0,8.9,
3705,1.1,53,64.0,26.0,12.7,
3706,1.1,53,64.0,25.0,14.3,
3707,1.6,52,66.0,25.0,15.5,
3708,2.0,49,68.0,24.0,16.0,
3709,2.0,45,70.0,24.0,18.4,
3710,1.7,41,72.0,26.0,15.3,
3711,1.3,37,73.0,27.0,14.0,
3712,1.1,33,70.0,27.0,14.0,
3713,1.3,30,66.0,26.0,9.0,
3714,1.6,29,62.0,25.0,9.5,
3715,1.6,26,60.0,24.0,11.5,
3716,1.1,25,58.0,23.0,9.9,
3717,0.8,23,55.0,23.0,12.1,
3718,0.8,22,52.0,23.0,13.7,
3719,1.8,21,52.0,23.0,15.8,
3720,2.1,23,54.0,24.0,9.2,
3721,1.7,24,58.0,26.0,12.0,
3722,2.2,25,60.0,27.0,11.7,
3723,1.2,29,63.0,29.0,8.8,
3724,1.0,32,73.0,29.0,7.8,
3725,0.6,37,84.0,30.0,7.1,
3726,0.7,41,98.0,30.0,6.7,
3727,0.6,45,107.0,30.0,8.5,
3728,0.7,47,108.0,32.0,9.2,
3729,0.5,49,106.0,33.0,12.1,
3730,0.6,49,104.0,35.0,11.4,
3731,1.0,47,106.0,37.0,16.7,
3732,0.7,44,106.0,37.0,19.2,
3733,0.8,41,102.0,37.0,23.0,
3734,0.8,37,98.0,36.0,21.1,
3735,1.0,33,92.0,35.0,20.8,
3736,1.1,30,88.0,35.0,15.8,
3737,0.8,25,84.0,36.0,26.3,
3738,1.8,20,83.0,38.0,30.6,
3739,1.7,17,84.0,41.0,24.8,
3740,1.6,16,84.0,42.0,21.7,
3741,2.0,16,86.0,44.0,20.0,
3742,1.8,15,86.0,43.0,28.2,
3743,3.0,13,85.0,43.0,36.0,
3744,3.3,14,87.0,44.0,22.5,
3745,3.1,18,86.0,43.0,16.7,
3746,2.5,24,84.0,43.0,15.0,
3747,1.3,32,85.0,44.0,12.5,
3748,3.5,39,87.0,47.0,17.7,
3749,9.2,45,92.0,50.0,21.7,
3750,5.3,49,94.0,51.0,16.6,
3751,2.6,54,90.0,48.0,14.7,
3752,4.4,55,82.0,46.0,17.2,
3753,1.8,55,74.0,42.0,21.7,
3754,1.6,54,70.0,39.0,16.5,
3755,2.2,49,75.0,40.0,16.2,
3756,1.5,45,82.0,43.0,15.4,
3757,1.7,41,92.0,47.0,17.1,
3758,1.5,38,99.0,51.0,16.1,
3759,1.6,37,101.0,53.0,15.1,
3760,1.5,34,98.0,52.0,19.9,
3761,1.5,31,94.0,50.0,14.2,
3762,1.2,28,91.0,50.0,7.8,
3763,1.5,27,91.0,51.0,8.8,
3764,1.7,25,98.0,54.0,10.9,
3765,1.8,23,106.0,57.0,10.9,
3766,1.7,21,112.0,60.0,17.8,
3767,1.7,18,118.0,62.0,21.9,
3768,2.0,16,118.0,62.0,24.3,
3769,1.3,17,116.0,63.0,14.0,
3770,1.1,17,102.0,55.0,13.3,
3771,0.6,18,87.0,46.0,9.9,
3772,1.0,20,71.0,38.0,12.9,
3773,0.8,22,57.0,29.0,13.1,
3774,1.0,25,52.0,28.0,13.9,
3775,0.6,28,50.0,27.0,16.6,
3776,0.8,32,46.0,25.0,18.1,
3777,1.3,32,44.0,23.0,25.3,
3778,1.2,32,40.0,21.0,21.0,
3779,1.1,32,38.0,20.0,15.4,
3780,1.1,31,34.0,19.0,14.2,
3781,1.0,31,33.0,19.0,10.6,
3782,0.8,31,33.0,20.0,8.8,
3783,0.8,31,30.0,19.0,8.3,
3784,0.7,30,30.0,19.0,14.8,
3785,0.7,30,28.0,18.0,8.3,
3786,0.7,30,28.0,16.0,9.8,
3787,0.6,28,30.0,17.0,11.7,
3788,0.8,27,30.0,18.0,13.3,
3789,0.6,25,33.0,18.0,9.2,
3790,0.7,24,32.0,17.0,10.0,
3791,1.0,22,32.0,17.0,9.4,
3792,2.0,22,30.0,17.0,11.8,
3793,2.7,22,30.0,17.0,11.4,
3794,2.0,24,30.0,17.0,10.9,
3795,1.7,27,31.0,17.0,8.5,
3796,2.1,32,30.0,16.0,8.1,
3797,1.8,36,29.0,15.0,7.1,
3798,1.8,41,28.0,15.0,7.1,
3799,2.1,44,29.0,15.0,12.5,
3800,2.1,44,29.0,15.0,12.5,
3801,2.0,50,32.0,16.0,13.3,
3802,2.0,51,34.0,18.0,12.3,
3803,2.2,50,34.0,18.0,18.3,
3804,2.2,48,34.0,18.0,16.5,
3805,2.7,45,32.0,18.0,18.7,
3806,3.0,42,33.0,18.0,20.0,
3807,2.6,39,34.0,18.0,16.4,
3808,2.2,39,33.0,18.0,13.3,
3809,2.1,38,31.0,18.0,7.9,
3810,2.0,37,29.0,17.0,5.6,
3811,1.6,38,27.0,16.0,3.1,
3812,1.6,39,26.0,15.0,5.0,
3813,1.5,40,24.0,14.0,4.6,
3814,1.5,41,22.0,13.0,10.7,
3815,1.6,41,24.0,13.0,12.7,
3816,2.1,40,23.0,13.0,10.3,
3817,2.6,40,24.0,13.0,9.9,
3818,2.6,40,24.0,13.0,9.9,
3819,2.7,39,27.0,13.0,9.4,
3820,2.7,39,27.0,13.0,9.4,
3821,2.3,42,32.0,15.0,10.1,
3822,2.0,45,36.0,16.0,8.4,
3823,2.1,49,40.0,19.0,9.6,
3824,1.8,52,44.0,21.0,12.3,
3825,2.5,54,47.0,23.0,17.8,
3826,3.2,54,49.0,24.0,22.8,
3827,2.6,53,51.0,25.0,23.8,
3828,2.2,50,52.0,26.0,23.2,
3829,3.0,45,53.0,27.0,31.5,
3830,2.3,39,54.0,28.0,26.6,
3831,2.2,34,54.0,30.0,23.1,
3832,2.3,30,56.0,30.0,18.4,
3833,2.0,27,54.0,30.0,11.8,
3834,2.1,26,51.0,28.0,14.4,
3835,1.7,23,48.0,27.0,21.4,
3836,1.5,21,46.0,26.0,19.3,
3837,1.7,21,44.0,27.0,18.9,
3838,2.6,20,45.0,28.0,30.9,
3839,3.2,19,46.0,28.0,32.1,
3840,3.2,20,50.0,29.0,19.8,
3841,2.7,21,56.0,29.0,18.4,
3842,2.6,24,60.0,30.0,12.7,
3843,2.0,30,64.0,30.0,11.4,
3844,1.6,36,67.0,29.0,9.4,
3845,2.0,43,69.0,29.0,8.3,
3846,2.0,50,69.0,28.0,6.3,
3847,2.0,56,72.0,29.0,7.0,
3848,1.6,60,75.0,29.0,9.4,
3849,1.7,61,77.0,27.0,14.9,
3850,3.0,60,82.0,27.0,19.5,
3851,4.3,57,82.0,29.0,26.3,
3852,3.8,53,84.0,30.0,27.5,
3853,3.6,47,86.0,34.0,29.2,
3854,4.1,42,86.0,35.0,28.0,
3855,4.1,42,86.0,35.0,28.0,
3856,4.1,42,86.0,35.0,28.0,
3857,4.1,42,86.0,35.0,28.0,
3858,4.1,42,86.0,35.0,28.0,
3859,4.1,42,86.0,35.0,28.0,
3860,4.1,42,86.0,35.0,28.0,
3861,2.6,21,80.0,35.0,22.6,
3862,2.0,22,78.0,35.0,15.4,
3863,4.3,21,74.0,32.0,20.4,
3864,3.6,21,70.0,31.0,17.9,
3865,2.8,24,68.0,30.0,18.7,
3866,2.2,29,68.0,30.0,14.8,
3867,1.7,36,69.0,31.0,10.3,
3868,1.6,43,66.0,29.0,7.7,
3869,2.3,49,64.0,27.0,7.1,
3870,2.6,56,60.0,27.0,7.3,
3871,2.6,56,60.0,27.0,7.3,
3872,2.1,68,61.0,34.0,7.8,
3873,1.8,72,63.0,35.0,10.3,
3874,1.8,72,63.0,35.0,10.3,
3875,1.7,74,70.0,36.0,14.5,
3876,1.6,72,76.0,40.0,16.8,
3877,2.2,68,80.0,42.0,18.3,
3878,2.1,64,83.0,44.0,14.3,
3879,2.0,59,80.0,44.0,18.2,
3880,1.5,51,76.0,44.0,39.7,
3881,1.5,43,78.0,47.0,30.0,
3882,1.6,38,78.0,48.0,22.7,
3883,1.7,34,80.0,48.0,21.9,
3884,1.5,31,80.0,49.0,28.1,
3885,1.3,29,80.0,48.0,23.9,
3886,1.6,25,78.0,47.0,32.4,
3887,2.1,24,76.0,47.0,25.5,
3888,2.7,28,76.0,47.0,22.2,
3889,2.7,34,77.0,47.0,13.4,
3890,2.8,39,77.0,46.0,11.7,
3891,5.3,44,78.0,44.0,16.8,
3892,7.9,50,84.0,46.0,18.9,
3893,8.2,57,88.0,48.0,18.3,
3894,7.7,65,95.0,53.0,17.0,
3895,4.2,72,102.0,55.0,9.8,
3896,2.2,76,100.0,54.0,8.7,
3897,2.0,77,95.0,51.0,12.7,
3898,1.8,76,90.0,47.0,12.0,
3899,2.1,74,84.0,43.0,11.8,
3900,2.1,72,84.0,42.0,15.6,
3901,2.7,68,86.0,43.0,15.9,
3902,2.5,64,90.0,46.0,15.4,
3903,2.0,60,94.0,50.0,17.6,
3904,1.5,55,97.0,53.0,15.9,
3905,1.6,49,96.0,55.0,28.3,
3906,1.8,44,102.0,58.0,23.9,
3907,1.5,40,104.0,60.0,26.9,
3908,1.3,36,106.0,62.0,26.6,
3909,1.3,32,109.0,65.0,24.7,
3910,1.7,29,106.0,66.0,30.9,
3911,2.2,26,106.0,65.0,33.2,
3912,2.2,25,108.0,64.0,26.3,
3913,7.9,27,109.0,63.0,27.5,
3914,3.7,30,114.0,62.0,14.5,
3915,3.6,33,115.0,61.0,11.8,
3916,2.5,37,109.0,58.0,7.7,
3917,2.0,41,108.0,56.0,5.9,
3918,2.1,45,97.0,51.0,6.1,
3919,1.7,50,94.0,50.0,7.8,
3920,1.6,53,92.0,49.0,9.3,
3921,1.6,55,90.0,46.0,12.1,
3922,1.7,55,90.0,45.0,15.9,
3923,2.7,53,88.0,43.0,19.0,
3924,1.8,53,88.0,44.0,12.5,
3925,1.8,51,86.0,43.0,16.4,
3926,2.2,47,83.0,42.0,15.1,
3927,1.8,44,80.0,41.0,13.3,
3928,1.3,42,78.0,37.0,9.9,
3929,1.6,39,75.0,36.0,11.7,
3930,1.7,37,74.0,37.0,12.7,
3931,2.6,34,74.0,37.0,13.8,
3932,2.7,32,80.0,43.0,14.3,
3933,2.8,30,86.0,46.0,18.4,
3934,2.8,28,86.0,46.0,23.1,
3935,3.3,28,88.0,47.0,16.1,
3936,3.5,27,87.0,44.0,15.8,
3937,3.1,29,86.0,43.0,10.6,
3938,3.9,32,85.0,44.0,11.7,
3939,2.1,37,84.0,43.0,8.3,
3940,1.3,40,78.0,41.0,6.2,
3941,1.5,45,76.0,41.0,7.0,
3942,1.5,50,78.0,41.0,7.2,
3943,1.3,53,78.0,40.0,7.0,
3944,1.6,56,79.0,40.0,8.5,
3945,1.5,57,78.0,39.0,12.8,
3946,2.6,55,78.0,39.0,20.5,
3947,2.1,52,80.0,40.0,18.7,
3948,2.1,50,82.0,42.0,16.8,
3949,1.6,47,82.0,44.0,13.7,
3950,1.5,43,83.0,44.0,12.6,
3951,2.0,39,82.0,45.0,12.8,
3952,1.2,35,82.0,44.0,13.2,
3953,1.5,31,77.0,43.0,12.3,
3954,1.3,27,73.0,43.0,13.1,
3955,1.7,24,68.0,42.0,14.3,
3956,1.3,21,64.0,41.0,13.3,
3957,1.7,20,62.0,38.0,13.8,
3958,1.8,19,58.0,35.0,13.8,
3959,2.3,18,56.0,34.0,19.4,
3960,2.8,18,54.0,33.0,16.0,
3961,2.5,21,53.0,34.0,10.4,
3962,2.2,25,51.0,33.0,8.7,
3963,1.7,30,52.0,32.0,7.0,
3964,1.3,34,52.0,30.0,5.7,
3965,1.3,39,56.0,29.0,5.6,
3966,1.5,44,58.0,30.0,5.6,
3967,1.3,49,56.0,30.0,6.2,
3968,1.3,51,59.0,30.0,7.8,
3969,1.2,52,60.0,30.0,10.3,
3970,1.7,51,62.0,31.0,13.3,
3971,2.3,49,65.0,31.0,16.2,
3972,2.0,46,66.0,30.0,15.3,
3973,1.6,42,70.0,30.0,15.4,
3974,1.5,36,72.0,32.0,19.0,
3975,1.7,31,73.0,33.0,18.1,
3976,1.3,27,74.0,36.0,20.4,
3977,1.5,22,75.0,38.0,21.0,
3978,1.5,19,79.0,40.0,15.0,
3979,1.3,16,83.0,42.0,16.1,
3980,1.5,13,86.0,44.0,26.9,
3981,2.0,11,92.0,47.0,23.4,
3982,1.8,10,92.0,48.0,18.7,
3983,2.0,10,91.0,48.0,15.5,
3984,1.8,11,92.0,49.0,12.6,
3985,2.2,15,87.0,47.0,8.7,
3986,2.1,18,85.0,45.0,7.9,
3987,2.1,22,80.0,44.0,7.9,
3988,2.0,29,76.0,41.0,7.6,
3989,3.8,36,77.0,42.0,9.6,
3990,3.9,44,76.0,42.0,8.4,
3991,3.2,52,79.0,42.0,9.3,
3992,2.2,58,78.0,44.0,9.4,
3993,1.7,62,76.0,43.0,10.7,
3994,1.3,63,78.0,43.0,10.4,
3995,1.3,61,77.0,40.0,10.3,
3996,1.5,59,76.0,36.0,9.8,
3997,1.5,56,74.0,33.0,10.5,
3998,1.3,49,74.0,32.0,17.9,
3999,1.2,42,77.0,32.0,18.9,
4000,1.2,34,82.0,35.0,23.7,
4001,1.5,28,89.0,41.0,33.8,
4002,1.5,22,95.0,47.0,29.2,
4003,1.5,18,102.0,52.0,23.9,
4004,1.6,14,108.0,58.0,22.7,
4005,1.3,11,111.0,60.0,26.0,
4006,1.7,10,114.0,61.0,22.5,
4007,2.0,10,113.0,61.0,16.7,
4008,4.1,14,108.0,58.0,13.2,
4009,5.1,20,108.0,58.0,12.9,
4010,5.4,28,104.0,59.0,13.1,
4011,4.1,36,106.0,59.0,11.4,
4012,3.2,44,112.0,59.0,9.4,
4013,2.7,52,106.0,57.0,8.1,
4014,2.0,59,100.0,51.0,7.0,
4015,1.6,63,89.0,45.0,7.1,
4016,1.6,63,79.0,39.0,8.9,
4017,2.2,61,76.0,34.0,14.7,
4018,2.8,57,75.0,32.0,17.5,
4019,3.3,51,75.0,29.0,21.4,
4020,3.6,45,73.0,27.0,23.9,
4021,2.7,39,68.0,25.0,16.5,
4022,2.0,32,62.0,23.0,19.2,
4023,1.8,27,56.0,22.0,20.6,
4024,1.8,23,50.0,21.0,19.4,
4025,2.0,19,44.0,20.0,23.3,
4026,1.6,15,44.0,20.0,28.2,
4027,1.7,14,46.0,22.0,25.9,
4028,1.7,13,50.0,25.0,21.5,
4029,2.0,13,56.0,29.0,16.8,
