,SO2,PM10,PM25,NO2,pr
4941,3.9,34.0,7.0,10.7,
4942,3.8,32.0,7.0,11.4,
4943,3.5,32.0,7.0,8.6,
4944,4.0,30.0,7.0,5.7,
4945,2.9,28.0,7.0,6.6,
4946,2.9,28.0,6.0,7.6,
4947,6.2,27.0,7.0,9.1,
4948,4.6,28.0,8.0,8.9,
4949,4.4,31.0,9.0,14.1,
4950,3.3,32.0,9.0,10.3,
4951,2.6,32.0,9.0,9.3,
4952,2.8,35.0,9.0,10.5,
4953,2.9,35.0,9.0,14.0,
4954,3.0,38.0,11.0,12.8,
4955,2.9,41.0,14.0,11.8,
4956,2.8,41.0,14.0,7.7,
4957,2.6,38.0,14.0,6.5,
4958,2.8,34.0,13.0,5.7,
4959,2.8,34.0,12.0,7.1,
4960,2.5,34.0,11.0,7.0,
4961,2.6,35.0,11.0,10.7,
4962,2.8,37.0,12.0,21.5,
4963,2.6,38.0,12.0,18.1,
4964,2.4,38.0,13.0,14.0,
4965,2.4,39.0,12.0,17.6,
4966,2.3,38.0,12.0,16.2,
4967,2.2,38.0,12.0,16.3,
4968,2.4,37.0,12.0,14.6,
4969,2.4,38.0,13.0,11.6,
4970,2.5,36.0,13.0,13.3,
4971,2.5,35.0,13.0,14.4,
4972,2.5,36.0,13.0,13.9,
4973,2.6,36.0,13.0,16.2,
4974,2.4,36.0,13.0,13.1,
4975,2.4,38.0,12.0,12.3,
4976,2.3,38.0,11.0,11.0,
4977,2.4,38.0,11.0,10.5,
4978,2.5,38.0,12.0,9.1,
4979,2.4,38.0,12.0,8.7,
4980,2.4,36.0,12.0,6.5,
4981,2.5,35.0,11.0,5.6,
4982,2.5,35.0,11.0,5.6,
4983,2.5,35.0,11.0,5.6,
4984,2.5,35.0,11.0,5.6,
4985,2.6,37.0,11.0,7.2,
4986,2.6,38.0,11.0,9.2,
4987,2.9,37.0,11.0,8.4,
4988,3.5,38.0,11.0,9.3,
4989,3.0,38.0,11.0,9.1,
4990,3.3,38.0,12.0,8.8,
4991,3.0,38.0,12.0,7.8,
4992,2.9,38.0,12.0,6.7,
4993,2.9,38.0,15.0,7.5,
4994,2.9,38.0,16.0,7.9,
4995,2.8,38.0,16.0,9.2,
4996,2.9,38.0,17.0,12.3,
4997,3.1,38.0,16.0,13.6,
4998,3.3,38.0,15.0,12.5,
4999,3.8,38.0,15.0,16.6,
5000,3.6,38.0,16.0,19.2,
5001,3.9,38.0,17.0,19.3,
5002,3.9,38.0,17.0,19.7,
5003,3.9,38.0,18.0,21.9,
5004,3.6,38.0,18.0,21.8,
5005,3.8,38.0,17.0,19.7,
5006,3.3,38.0,17.0,18.7,
5007,3.1,38.0,17.0,24.0,
5008,3.4,38.0,17.0,22.9,
5009,3.6,38.0,17.0,20.3,
5010,4.2,38.0,17.0,20.5,
5011,5.1,38.0,18.0,14.0,
5012,5.4,38.0,20.0,15.1,
5013,8.8,38.0,23.0,18.1,
5014,9.7,38.0,24.0,17.4,
5015,6.6,38.0,25.0,11.6,
5016,6.5,38.0,26.0,11.5,
5017,5.1,38.0,24.0,9.9,
5018,4.0,38.0,23.0,8.9,
5019,3.9,38.0,23.0,9.1,
5020,3.1,38.0,21.0,9.7,
5021,2.9,47.0,22.0,11.5,
5022,2.5,46.0,22.0,11.9,
5023,2.6,49.0,22.0,12.8,
5024,2.4,50.0,21.0,17.4,
5025,2.6,52.0,20.0,17.4,
5026,4.7,54.0,20.0,16.3,
5027,4.7,54.0,20.0,16.3,
5028,4.7,54.0,20.0,16.3,
5029,4.7,54.0,20.0,16.3,
5030,4.7,54.0,20.0,16.3,
5031,4.7,54.0,20.0,16.3,
5032,5.0,66.0,28.0,16.6,
5033,8.8,68.0,30.0,24.1,
5034,6.3,76.0,33.0,19.0,
5035,6.0,83.0,35.0,15.7,
5036,7.3,92.0,37.0,17.8,
5037,4.1,97.0,37.0,9.1,
5038,3.8,98.0,38.0,6.1,
5039,3.4,92.0,37.0,4.7,
5040,3.1,81.0,34.0,4.4,
5041,3.5,74.0,31.0,4.5,
5042,3.1,66.0,29.0,5.2,
5043,2.8,62.0,27.0,4.2,
5044,3.6,62.0,26.0,8.2,
5045,2.6,60.0,26.0,9.2,
5046,2.3,62.0,24.0,4.5,
5047,3.0,60.0,23.0,9.6,
5048,7.8,57.0,22.0,15.5,
5049,5.9,56.0,23.0,15.1,
5050,8.3,56.0,24.0,13.4,
5051,8.6,58.0,26.0,10.5,
5052,6.7,61.0,27.0,8.8,
5053,5.9,61.0,28.0,9.2,
5054,4.2,63.0,29.0,8.1,
5055,2.6,64.0,30.0,8.9,
5056,2.5,64.0,31.0,8.4,
5057,3.6,65.0,30.0,8.6,
5058,3.3,66.0,29.0,6.3,
5059,3.0,62.0,27.0,4.5,
5060,2.4,62.0,25.0,3.5,
5061,3.4,62.0,26.0,4.4,
5062,3.1,60.0,25.0,3.4,
5063,2.6,58.0,23.0,2.6,
5064,2.4,52.0,20.0,2.6,
5065,2.8,46.0,17.0,3.0,
5066,2.9,43.0,15.0,3.1,
5067,2.8,40.0,13.0,3.0,
5068,2.9,40.0,12.0,4.5,
5069,2.9,40.0,10.0,6.6,
5070,3.6,40.0,10.0,9.9,
5071,3.5,41.0,10.0,10.3,
5072,3.5,44.0,11.0,11.0,
5073,2.6,45.0,12.0,8.8,
5074,2.4,44.0,13.0,7.3,
5075,3.3,42.0,14.0,7.7,
5076,3.1,40.0,14.0,9.3,
5077,4.0,38.0,13.0,9.3,
5078,4.2,38.0,12.0,10.2,
5079,5.0,41.0,12.0,10.2,
5080,4.2,46.0,17.0,9.4,
5081,3.4,48.0,18.0,9.4,
5082,4.2,48.0,19.0,10.0,
5083,3.4,48.0,19.0,7.2,
5084,3.0,42.0,15.0,6.7,
5085,2.8,44.0,16.0,6.6,
5086,2.6,47.0,18.0,6.7,
5087,2.9,49.0,19.0,5.6,
5088,3.5,51.0,20.0,6.8,
5089,3.0,50.0,20.0,7.1,
5090,2.5,46.0,19.0,4.2,
5091,4.0,43.0,17.0,6.0,
5092,3.0,38.0,13.0,6.8,
5093,3.6,36.0,12.0,10.0,
5094,2.4,36.0,11.0,6.5,
5095,2.8,36.0,11.0,6.8,
5096,3.6,40.0,12.0,12.0,
5097,9.3,42.0,12.0,13.9,
5098,6.8,42.0,13.0,12.8,
5099,6.1,42.0,14.0,10.0,
5100,4.2,40.0,14.0,11.8,
5101,6.0,40.0,14.0,10.3,
5102,4.9,39.0,14.0,12.1,
5103,3.3,40.0,15.0,8.7,
5104,3.0,44.0,21.0,10.5,
5105,5.7,46.0,22.0,10.8,
5106,5.2,50.0,24.0,11.0,
5107,3.6,53.0,24.0,8.2,
5108,3.5,50.0,19.0,7.1,
5109,4.7,50.0,19.0,8.2,
5110,4.5,47.0,17.0,6.0,
5111,4.5,43.0,15.0,5.5,
5112,3.8,39.0,15.0,4.4,
5113,2.6,36.0,13.0,3.9,
5114,2.5,34.0,11.0,4.9,
5115,2.3,36.0,10.0,5.1,
5116,2.6,36.0,8.0,5.4,
5117,2.5,37.0,8.0,5.2,
5118,2.6,36.0,8.0,5.6,
5119,2.6,34.0,8.0,6.2,
5120,2.4,36.0,8.0,6.0,
5121,5.5,36.0,8.0,10.0,
5122,6.2,38.0,9.0,9.7,
5123,10.0,40.0,9.0,9.7,
5124,12.8,44.0,10.0,8.6,
5125,7.9,44.0,11.0,8.9,
5126,10.7,43.0,12.0,8.8,
5127,8.2,44.0,12.0,7.6,
5128,10.4,44.0,14.0,8.8,
5129,10.2,44.0,14.0,7.2,
5130,5.9,45.0,14.0,7.9,
5131,3.4,44.0,14.0,6.1,
5132,3.0,46.0,13.0,5.1,
5133,4.2,48.0,12.0,5.4,
5134,4.2,46.0,13.0,5.1,
5135,3.9,46.0,12.0,4.5,
5136,3.5,42.0,10.0,3.8,
5137,3.1,38.0,9.0,3.0,
5138,2.8,34.0,9.0,2.4,
5139,2.4,32.0,9.0,2.9,
5140,3.1,31.0,8.0,4.0,
5141,3.3,30.0,8.0,5.2,
5142,4.0,32.0,8.0,5.0,
5143,3.8,32.0,8.0,6.1,
5144,3.1,33.0,7.0,7.9,
5145,2.6,32.0,7.0,7.3,
5146,2.5,32.0,8.0,6.0,
5147,2.6,30.0,7.0,7.8,
5148,3.3,28.0,7.0,10.2,
5149,4.4,26.0,6.0,9.7,
5150,3.3,26.0,6.0,8.3,
5151,3.8,27.0,6.0,8.8,
5152,2.6,28.0,7.0,7.7,
5153,2.6,30.0,7.0,5.9,
5154,3.1,29.0,7.0,6.1,
5155,3.1,32.0,6.0,6.3,
5156,3.0,32.0,6.0,4.9,
5157,3.1,35.0,7.0,4.1,
5158,3.4,36.0,7.0,4.2,
5159,3.4,33.0,8.0,5.9,
5160,3.6,30.0,8.0,4.2,
5161,3.1,27.0,8.0,3.5,
5162,3.3,29.0,7.0,3.5,
5163,2.8,30.0,7.0,3.6,
5164,2.6,32.0,6.0,4.9,
5165,2.5,32.0,7.0,5.5,
5166,3.3,32.0,8.0,8.7,
5167,2.5,34.0,9.0,7.1,
5168,2.5,34.0,9.0,7.1,
5169,2.5,34.0,9.0,7.1,
5170,2.5,34.0,9.0,7.1,
5171,7.7,34.0,10.0,8.3,
5172,8.3,35.0,10.0,8.3,
5173,10.8,34.0,10.0,7.5,
5174,11.4,34.0,10.0,8.4,
5175,6.8,36.0,10.0,10.7,
5176,11.3,36.0,11.0,11.3,
5177,8.1,38.0,12.0,10.8,
5178,4.9,40.0,12.0,8.6,
5179,5.4,41.0,12.0,6.5,
5180,4.0,42.0,12.0,5.5,
5181,3.4,41.0,13.0,4.2,
5182,3.6,43.0,14.0,5.0,
5183,3.4,39.0,14.0,4.5,
5184,3.1,36.0,14.0,5.1,
5185,2.8,34.0,13.0,4.9,
5186,3.0,32.0,12.0,5.7,
5187,2.9,32.0,12.0,3.6,
5188,2.9,34.0,11.0,5.4,
5189,3.9,34.0,11.0,8.8,
5190,3.9,34.0,10.0,11.8,
5191,2.6,35.0,11.0,8.7,
5192,2.6,39.0,11.0,9.4,
5193,2.6,40.0,12.0,9.8,
5194,4.0,40.0,13.0,13.0,
5195,4.1,42.0,13.0,11.9,
5196,8.6,42.0,13.0,12.0,
5197,5.2,40.0,14.0,11.5,
5198,5.1,42.0,14.0,11.4,
5199,6.0,42.0,15.0,11.0,
5200,3.6,48.0,19.0,7.9,
5201,5.4,49.0,18.0,8.3,
5202,4.2,50.0,19.0,7.1,
5203,3.6,48.0,18.0,4.4,
5204,3.4,45.0,14.0,4.1,
5205,3.0,45.0,13.0,4.7,
5206,3.4,45.0,13.0,3.3,
5207,3.3,45.0,13.0,3.1,
5208,3.1,42.0,12.0,3.5,
5209,3.4,40.0,12.0,3.6,
5210,3.1,38.0,11.0,4.0,
5211,3.1,35.0,11.0,4.0,
5212,3.5,34.0,10.0,4.7,
5213,3.5,34.0,10.0,6.5,
5214,3.1,36.0,11.0,5.6,
5215,4.1,38.0,11.0,6.3,
5216,5.7,39.0,11.0,12.8,
5217,4.0,40.0,12.0,12.5,
5218,6.2,42.0,11.0,14.0,
5219,8.8,42.0,11.0,15.2,
5220,4.5,41.0,12.0,7.7,
5221,4.5,43.0,12.0,7.1,
5222,3.9,42.0,13.0,8.1,
5223,3.8,45.0,14.0,6.6,
5224,5.9,48.0,14.0,8.9,
5225,4.4,46.0,14.0,5.6,
5226,4.6,47.0,14.0,5.4,
5227,4.6,46.0,14.0,6.2,
5228,3.4,46.0,14.0,4.2,
5229,4.1,48.0,15.0,4.2,
5230,3.4,46.0,16.0,2.9,
5231,3.3,46.0,15.0,2.5,
5232,3.1,41.0,15.0,2.3,
5233,3.0,38.0,13.0,2.0,
5234,2.4,35.0,11.0,1.9,
5235,2.3,32.0,10.0,1.7,
5236,2.6,32.0,9.0,2.8,
5237,2.9,33.0,10.0,4.0,
5238,2.5,33.0,10.0,4.5,
5239,2.6,34.0,10.0,8.4,
5240,2.5,35.0,10.0,8.4,
5241,2.5,34.0,9.0,6.7,
5242,3.1,34.0,9.0,11.6,
5243,2.8,32.0,9.0,5.5,
5244,3.5,32.0,9.0,10.5,
5245,3.3,32.0,9.0,11.0,
5246,3.8,34.0,10.0,12.0,
5247,4.1,34.0,10.0,12.6,
5248,3.4,36.0,12.0,11.5,
5249,6.6,36.0,12.0,11.6,
5250,7.0,40.0,14.0,11.6,
5251,8.1,42.0,15.0,9.8,
5252,9.9,45.0,15.0,9.1,
5253,9.9,45.0,15.0,9.1,
5254,10.9,51.0,18.0,9.3,
5255,10.9,51.0,18.0,9.3,
5256,10.9,51.0,18.0,9.3,
5257,10.9,51.0,18.0,9.3,
5258,5.2,43.0,16.0,8.2,
5259,3.9,42.0,16.0,8.1,
5260,2.6,42.0,16.0,7.9,
5261,3.0,42.0,15.0,9.9,
5262,2.8,46.0,15.0,9.9,
5263,2.8,46.0,15.0,11.2,
5264,3.9,48.0,15.0,20.8,
5265,3.0,52.0,17.0,14.2,
5266,3.1,52.0,17.0,13.9,
5267,3.8,54.0,17.0,9.9,
5268,4.4,54.0,17.0,13.6,
5269,3.8,53.0,18.0,12.3,
5270,3.6,52.0,19.0,13.7,
5271,3.9,54.0,22.0,15.3,
5272,4.4,57.0,24.0,15.5,
5273,5.1,59.0,26.0,16.3,
5274,5.9,62.0,27.0,13.7,
5275,6.6,66.0,27.0,17.0,
5276,7.8,72.0,29.0,14.6,
5277,7.9,74.0,30.0,13.1,
5278,4.4,73.0,30.0,7.2,
5279,2.6,69.0,29.0,4.4,
5280,2.6,62.0,26.0,4.1,
5281,2.6,62.0,26.0,4.1,
5282,2.6,52.0,20.0,4.9,
5283,5.0,50.0,19.0,6.3,
5284,7.1,52.0,19.0,9.1,
5285,4.6,58.0,22.0,9.8,
5286,3.9,60.0,24.0,9.2,
5287,3.9,62.0,24.0,15.2,
5288,3.6,61.0,25.0,12.6,
5289,6.0,57.0,22.0,15.0,
5290,6.1,55.0,21.0,15.8,
5291,5.4,56.0,20.0,12.4,
5292,5.2,54.0,21.0,10.3,
5293,6.8,56.0,22.0,13.5,
5294,4.6,56.0,23.0,15.1,
5295,5.4,56.0,25.0,15.5,
5296,6.0,62.0,30.0,11.8,
5297,5.9,62.0,30.0,12.8,
5298,5.5,64.0,30.0,9.3,
5299,6.3,64.0,28.0,11.9,
5300,4.9,58.0,24.0,9.8,
5301,4.9,57.0,22.0,9.8,
5302,4.1,54.0,21.0,7.0,
5303,9.1,52.0,22.0,13.5,
5304,8.6,52.0,22.0,11.3,
5305,3.9,48.0,21.0,6.2,
5306,3.0,47.0,20.0,4.4,
5307,2.4,44.0,18.0,5.7,
5308,2.5,42.0,16.0,7.9,
5309,2.4,44.0,16.0,12.3,
5310,3.6,44.0,17.0,17.6,
5311,3.6,48.0,18.0,20.0,
5312,3.6,52.0,21.0,20.9,
5313,3.1,54.0,23.0,17.7,
5314,3.0,54.0,23.0,14.2,
5315,3.1,52.0,22.0,14.7,
5316,3.3,49.0,21.0,13.6,
5317,2.8,48.0,19.0,12.3,
5318,2.9,46.0,19.0,17.3,
5319,2.6,46.0,20.0,18.8,
5320,2.8,47.0,20.0,21.0,
5321,3.1,50.0,21.0,18.2,
5322,3.6,49.0,21.0,18.9,
5323,3.8,49.0,22.0,16.3,
5324,4.2,50.0,23.0,14.5,
5325,4.2,52.0,23.0,11.3,
5326,11.0,54.0,25.0,19.3,
5327,14.0,56.0,26.0,23.5,
5328,14.2,56.0,26.0,19.7,
5329,9.1,55.0,27.0,11.5,
5330,3.9,54.0,26.0,6.7,
5331,9.1,52.0,25.0,14.9,
5332,4.7,51.0,24.0,15.3,
5333,2.8,52.0,22.0,11.8,
5334,2.9,51.0,22.0,17.7,
5335,7.1,54.0,22.0,22.3,
5336,7.3,54.0,23.0,29.8,
5337,7.7,52.0,23.0,24.7,
5338,7.1,52.0,23.0,19.4,
5339,7.6,49.0,23.0,22.4,
5340,6.5,47.0,23.0,14.4,
5341,3.6,48.0,24.0,11.6,
5342,2.9,50.0,26.0,9.8,
5343,3.9,52.0,26.0,10.4,
5344,7.8,54.0,27.0,13.6,
5345,5.4,64.0,27.0,16.6,
5346,5.1,66.0,26.0,14.9,
5347,4.1,67.0,27.0,7.6,
5348,4.2,67.0,26.0,7.7,
5349,4.2,64.0,25.0,6.8,
5350,3.8,65.0,25.0,6.0,
5351,4.0,62.0,25.0,4.6,
5352,2.9,60.0,24.0,3.5,
5353,2.5,54.0,22.0,4.1,
5354,2.8,48.0,19.0,3.9,
5355,2.5,47.0,17.0,3.4,
5356,2.5,46.0,15.0,4.5,
5357,2.9,41.0,13.0,7.3,
5358,2.5,42.0,12.0,7.0,
5359,2.9,42.0,12.0,7.3,
5360,2.3,42.0,12.0,7.8,
5361,3.8,40.0,12.0,8.4,
5362,6.7,39.0,12.0,9.1,
5363,3.4,38.0,11.0,7.7,
5364,2.6,36.0,10.0,7.9,
5365,2.8,35.0,10.0,8.4,
5366,3.0,36.0,10.0,9.1,
5367,3.3,36.0,10.0,8.1,
5368,3.3,36.0,10.0,8.1,
5369,3.6,36.0,11.0,9.8,
5370,3.3,36.0,11.0,5.1,
5371,3.0,36.0,11.0,4.7,
5372,2.9,40.0,10.0,4.2,
5373,3.0,40.0,10.0,3.9,
5374,3.0,41.0,10.0,3.1,
5375,3.0,40.0,10.0,3.0,
5376,3.0,38.0,10.0,2.9,
5377,2.5,36.0,9.0,3.3,
5378,2.6,34.0,8.0,3.9,
5379,2.6,34.0,8.0,3.9,
5380,2.5,34.0,8.0,4.6,
5381,2.6,36.0,9.0,5.5,
5382,2.9,38.0,10.0,7.9,
5383,2.8,40.0,12.0,9.7,
5384,2.3,42.0,14.0,6.3,
5385,2.3,42.0,13.0,7.3,
5386,4.0,40.0,13.0,9.4,
5387,10.3,39.0,12.0,9.4,
5388,7.6,37.0,11.0,7.3,
5389,2.9,38.0,11.0,8.1,
5390,2.6,38.0,12.0,6.0,
5391,2.5,37.0,12.0,5.1,
5392,2.3,36.0,11.0,4.9,
5393,3.6,34.0,11.0,6.0,
5394,3.8,34.0,10.0,6.3,
5395,2.9,34.0,9.0,3.5,
5396,2.8,35.0,9.0,2.8,
5397,2.8,37.0,9.0,2.6,
5398,2.8,37.0,9.0,2.2,
5399,2.6,37.0,9.0,2.3,
5400,3.0,38.0,9.0,2.5,
5401,3.0,36.0,9.0,2.6,
5402,3.0,36.0,9.0,2.6,
5403,3.3,35.0,9.0,4.0,
5404,2.5,34.0,8.0,2.0,
5405,3.1,36.0,9.0,4.9,
5406,3.3,38.0,9.0,7.1,
5407,2.9,40.0,9.0,7.5,
5408,2.6,42.0,10.0,6.5,
5409,2.5,40.0,10.0,5.6,
5410,3.4,40.0,10.0,7.5,
5411,3.3,38.0,11.0,6.2,
5412,3.3,38.0,11.0,6.2,
5413,2.8,35.0,11.0,5.7,
5414,2.4,34.0,11.0,5.6,
5415,2.6,34.0,11.0,5.7,
5416,2.6,34.0,11.0,5.7,
5417,2.6,34.0,10.0,9.7,
5418,3.1,35.0,11.0,9.2,
5419,3.8,38.0,13.0,5.7,
5420,2.5,37.0,12.0,3.4,
5421,2.5,42.0,11.0,2.8,
5422,3.1,42.0,11.0,3.6,
5423,3.3,41.0,13.0,4.2,
5424,3.0,42.0,12.0,3.5,
5425,3.6,40.0,13.0,5.1,
5426,3.0,40.0,13.0,4.0,
5427,2.8,40.0,12.0,3.5,
5428,3.3,38.0,12.0,7.3,
5429,2.6,38.0,11.0,4.5,
5430,2.8,40.0,10.0,4.4,
5431,3.9,39.0,10.0,6.3,
5432,3.4,41.0,10.0,7.9,
5433,3.3,40.0,11.0,8.1,
5434,3.0,41.0,12.0,7.8,
5435,2.6,42.0,12.0,5.6,
5436,2.8,44.0,13.0,5.4,
5437,2.8,45.0,14.0,5.2,
5438,2.5,47.0,14.0,5.1,
5439,2.2,48.0,15.0,6.3,
5440,2.4,48.0,16.0,10.7,
5441,3.1,51.0,19.0,10.8,
5442,3.4,54.0,20.0,10.2,
5443,3.0,58.0,20.0,8.1,
5444,3.0,63.0,20.0,6.1,
5445,3.4,65.0,19.0,6.5,
5446,3.9,62.0,19.0,7.0,
5447,3.9,58.0,19.0,5.6,
5448,3.6,52.0,18.0,3.8,
5449,3.1,48.0,17.0,3.9,
5450,3.3,46.0,15.0,4.5,
5451,3.9,46.0,15.0,6.8,
5452,3.3,46.0,15.0,10.0,
5453,3.1,46.0,14.0,11.0,
5454,3.4,46.0,15.0,9.1,
5455,3.6,45.0,15.0,12.3,
5456,3.5,43.0,15.0,12.0,
5457,3.9,43.0,15.0,7.1,
5458,3.3,44.0,13.0,5.7,
5459,3.5,42.0,12.0,7.0,
5460,4.6,42.0,12.0,7.6,
5461,4.1,40.0,11.0,7.5,
5462,3.0,40.0,12.0,8.3,
5463,5.0,39.0,12.0,11.5,
5464,8.3,42.0,14.0,16.2,
5465,7.5,46.0,16.0,12.5,
5466,4.4,48.0,18.0,10.2,
5467,3.4,50.0,19.0,8.6,
5468,3.4,50.0,19.0,9.1,
5469,3.5,52.0,17.0,8.1,
5470,3.8,51.0,17.0,7.7,
5471,3.5,50.0,16.0,6.1,
5472,3.5,48.0,16.0,8.4,
5473,2.4,44.0,14.0,5.6,
5474,2.9,41.0,13.0,6.1,
5475,2.9,39.0,12.0,9.2,
5476,3.3,37.0,11.0,10.2,
5477,3.4,40.0,11.0,12.8,
5478,2.9,39.0,11.0,5.4,
5479,3.4,39.0,11.0,5.1,
5480,4.6,42.0,11.0,5.0,
5481,5.1,40.0,10.0,5.7,
5482,3.6,40.0,9.0,5.9,
5483,3.6,38.0,9.0,8.6,
5484,5.9,36.0,10.0,12.3,
5485,6.0,34.0,11.0,12.3,
5486,6.3,33.0,12.0,12.4,
5487,3.3,36.0,12.0,9.1,
5488,3.6,39.0,16.0,8.7,
5489,4.5,40.0,16.0,12.6,
5490,5.4,42.0,15.0,11.4,
5491,3.9,44.0,16.0,7.3,
5492,4.2,45.0,12.0,6.8,
5493,4.4,46.0,12.0,5.9,
5494,4.1,47.0,12.0,5.2,
5495,3.9,47.0,12.0,3.8,
5496,3.4,42.0,12.0,3.5,
5497,3.0,37.0,12.0,3.6,
5498,2.9,36.0,11.0,3.5,
5499,3.0,32.0,9.0,4.5,
5500,2.5,32.0,7.0,5.2,
5501,2.8,34.0,6.0,4.4,
5502,3.8,33.0,5.0,7.0,
5503,3.9,34.0,6.0,8.4,
5504,3.6,35.0,7.0,7.7,
5505,5.2,34.0,7.0,8.9,
5506,3.3,35.0,7.0,4.0,
5507,2.9,32.0,6.0,5.4,
5508,2.4,34.0,8.0,4.2,
5509,2.3,34.0,8.0,5.0,
5510,2.9,34.0,10.0,6.7,
5511,3.5,36.0,12.0,7.2,
5512,2.9,38.0,13.0,7.2,
5513,3.0,42.0,15.0,8.8,
5514,3.0,46.0,16.0,10.2,
5515,2.6,48.0,17.0,13.5,
5516,2.9,48.0,17.0,14.0,
5517,3.0,49.0,16.0,11.0,
5518,3.1,48.0,15.0,9.4,
5519,2.9,48.0,15.0,8.6,
5520,2.9,45.0,15.0,8.7,
5521,2.9,43.0,16.0,6.8,
5522,3.0,42.0,16.0,7.5,
5523,3.5,41.0,15.0,11.9,
5524,3.1,45.0,16.0,13.3,
5525,3.5,46.0,16.0,14.5,
5526,3.3,46.0,15.0,13.1,
5527,2.9,46.0,14.0,11.9,
5528,2.8,44.0,13.0,11.0,
5529,2.8,44.0,13.0,9.6,
5530,3.0,44.0,13.0,9.1,
5531,3.0,44.0,12.0,8.4,
5532,2.6,42.0,13.0,7.8,
5533,2.6,42.0,14.0,7.7,
5534,2.8,40.0,14.0,8.1,
5535,2.6,38.0,14.0,8.2,
5536,2.5,36.0,13.0,9.3,
5537,2.8,34.0,12.0,10.4,
5538,2.6,34.0,11.0,11.3,
5539,2.9,34.0,10.0,10.5,
5540,3.4,34.0,10.0,9.6,
5541,3.5,36.0,11.0,10.2,
5542,4.0,36.0,13.0,9.2,
5543,3.9,38.0,14.0,7.0,
5544,3.3,38.0,15.0,5.7,
5545,3.1,38.0,16.0,6.5,
5546,3.0,40.0,18.0,5.9,
5547,3.0,42.0,19.0,5.9,
5548,3.0,43.0,20.0,7.3,
5549,3.4,48.0,19.0,10.3,
5550,3.8,48.0,20.0,12.3,
5551,4.0,49.0,20.0,12.3,
5552,4.2,50.0,20.0,14.1,
5553,4.5,48.0,21.0,12.6,
5554,4.5,50.0,22.0,13.9,
5555,4.1,52.0,23.0,13.6,
5556,3.3,50.0,24.0,13.3,
5557,3.0,50.0,23.0,12.3,
5558,3.5,50.0,22.0,15.8,
5559,3.6,49.0,22.0,18.7,
5560,4.7,50.0,21.0,20.4,
5561,3.9,52.0,22.0,13.1,
5562,4.1,52.0,22.0,13.1,
5563,4.6,56.0,22.0,10.8,
5564,6.1,58.0,24.0,9.2,
5565,7.2,60.0,25.0,8.8,
5566,7.9,60.0,26.0,9.9,
5567,6.5,62.0,27.0,7.5,
5568,5.9,60.0,26.0,6.0,
5569,3.5,57.0,24.0,3.0,
5570,3.8,54.0,22.0,3.5,
5571,4.0,50.0,21.0,5.4,
5572,4.0,50.0,22.0,6.5,
5573,3.6,54.0,23.0,8.1,
5574,3.3,54.0,23.0,9.2,
5575,3.3,54.0,22.0,10.2,
5576,3.5,52.0,20.0,10.7,
5577,4.0,48.0,17.0,11.6,
5578,3.5,45.0,16.0,12.6,
5579,3.3,43.0,15.0,17.3,
5580,3.0,42.0,15.0,16.3,
5581,3.1,42.0,15.0,17.0,
5582,3.4,42.0,15.0,15.6,
5583,3.0,44.0,16.0,17.7,
5584,3.0,44.0,16.0,16.5,
5585,3.6,46.0,17.0,16.7,
5586,4.5,49.0,19.0,18.6,
5587,5.2,54.0,20.0,12.4,
5588,5.4,58.0,23.0,10.3,
5589,7.8,60.0,23.0,17.2,
5590,7.8,64.0,23.0,12.1,
5591,10.0,62.0,23.0,12.6,
5592,6.7,58.0,24.0,8.7,
5593,4.1,54.0,23.0,6.2,
5594,3.6,48.0,21.0,5.4,
5595,3.0,46.0,20.0,5.9,
5596,3.0,46.0,18.0,7.6,
5597,3.1,46.0,17.0,10.5,
5598,3.0,45.0,16.0,12.1,
5599,3.0,44.0,15.0,14.1,
5600,3.0,43.0,15.0,19.3,
5601,3.3,43.0,14.0,21.8,
5602,5.0,44.0,14.0,17.7,
5603,4.9,44.0,14.0,17.0,
5604,5.4,44.0,14.0,7.9,
5605,4.1,46.0,15.0,7.5,
5606,4.4,44.0,15.0,6.5,
5607,3.3,43.0,15.0,11.2,
5608,3.5,44.0,16.0,15.3,
5609,4.1,44.0,16.0,13.0,
5610,5.7,47.0,17.0,13.1,
5611,4.7,52.0,19.0,14.5,
5612,4.7,52.0,19.0,14.5,
5613,4.7,52.0,19.0,14.5,
5614,6.2,58.0,21.0,7.3,
5615,5.2,58.0,22.0,5.9,
5616,4.7,56.0,22.0,5.1,
5617,4.6,54.0,21.0,4.1,
5618,4.1,49.0,19.0,3.9,
5619,4.1,45.0,16.0,4.9,
5620,6.8,44.0,15.0,10.3,
5621,8.1,44.0,15.0,14.6,
5622,7.3,47.0,15.0,13.7,
5623,4.6,48.0,16.0,6.7,
5624,3.3,48.0,15.0,6.3,
5625,2.8,48.0,15.0,6.7,
5626,6.0,47.0,14.0,8.6,
5627,3.8,44.0,12.0,9.9,
5628,3.8,40.0,11.0,6.3,
5629,3.0,38.0,11.0,4.6,
5630,6.1,35.0,10.0,5.6,
5631,3.6,34.0,10.0,7.6,
5632,4.6,34.0,8.0,7.8,
5633,3.5,32.0,7.0,10.3,
5634,3.9,33.0,7.0,11.5,
5635,4.0,32.0,7.0,12.1,
5636,4.0,32.0,7.0,12.1,
5637,4.0,32.0,8.0,12.1,
5638,4.0,32.0,8.0,12.1,
5639,4.0,32.0,8.0,12.1,
