"PublishTime","SiteName","SO2","CO","PM25","O3","PM10","NO2","NOx","NO"
"2019-12-15 15:00","后里","5.2","0.46","23","36","48","17.0",,
"2019-12-15 15:00","梧棲","3.7","NA","20","25","74","7.8",,
"2019-12-15 15:00","大肚","2.8","NA","29","30","72","10.2",,
"2019-12-15 15:00","東大","3.2","NA","28","29","70","7.2",,
"2019-12-15 15:00","清水","2.0","NA","25","29","64","8.4",,
"2019-12-15 15:00","龍井","3.2","0.49","26","30","64","9.3",,
"2019-12-15 16:00","交通監測車","2.0","2.20","23","45","57","16.0",,
"2019-12-15 16:00","大里交通測站","0.7","0.57","6","40","25","11.8",,
"2019-12-15 16:00","大里","3.1","0.35","16","48","33","11","13","1.7"
"2019-12-15 16:00","西屯","2.8","0.27","24","52","48","12","14","2"
"2019-12-15 16:00","沙鹿","1.4","0.25","34","68","62","8","9.2","1.3"
"2019-12-15 16:00","忠明","3.2","0.24","21","51","42","12","13","1.6"
"2019-12-15 16:00","豐原","5.8","0.33","21","43","40","17","21","4.1"
"2019-12-15 16:00","文山","1.8","0.40","24","45","40","6.3",,
"2019-12-15 16:00","大甲","3.1","0.69","24","40","52","10.9",,
"2019-12-15 16:00","太平","1.0","0.59","15","34","30","9.0",,
"2019-12-15 16:00","霧峰","0.8","0.37","17","37","37","8.9",,
"2019-12-15 16:00","烏日","0.9","0.31","23","34","56","14.5",,
"2019-12-15 16:00","后里","4.9","0.46","25","39","54","17.5",,
"2019-12-15 16:00","梧棲","3.2","NA","21","32","75","7.3",,
"2019-12-15 16:00","大肚","2.6","NA","26","37","69","10.8",,
"2019-12-15 16:00","東大","3.8","NA","25","34","62","8.2",,
"2019-12-15 16:00","清水","1.5","NA","27","37","64","8.9",,
"2019-12-15 16:00","龍井","3.5","0.48","27","37","64","9.1",,
"2019-12-15 17:00","交通監測車","2.1","2.36","34","49","70","19.1",,
"2019-12-15 17:00","大里交通測站","1.1","0.64","18","45","34","15.6",,
"2019-12-15 17:00","大里","3","0.36","16","48","35","12","13","1.4"
"2019-12-15 17:00","西屯","2.9","0.33","34","54","65","12","14","1.8"
"2019-12-15 17:00","沙鹿","1.1","0.28","39","65","71","8.7","9.6","0.9"
"2019-12-15 17:00","忠明","2.9","0.3","22","47","45","14","15","1.2"
"2019-12-15 17:00","豐原","5.1","0.37","26","38","54","20","24","3.5"
"2019-12-15 17:00","文山","1.8","0.38","24","50","41","8.2",,
"2019-12-15 17:00","大甲","2.6","0.66","24","46","54","11.4",,
"2019-12-15 17:00","太平","1.6","0.68","14","38","30","15.6",,
"2019-12-15 17:00","霧峰","0.9","0.35","15","40","34","11.4",,
"2019-12-15 17:00","烏日","0.9","0.31","23","34","56","14.5",,
"2019-12-15 17:00","后里","3.6","0.49","28","41","61","18.9",,
"2019-12-15 17:00","梧棲","3.0","NA","22","39","80","8.9",,
"2019-12-15 17:00","大肚","2.4","NA","27","43","72","11.2",,
"2019-12-15 17:00","東大","3.8","NA","27","40","54","8.7",,
"2019-12-15 17:00","清水","1.3","NA","27","44","68","10.4",,
"2019-12-15 17:00","龍井","3.9","0.46","30","43","68","7.7",,
"2019-12-15 18:00","交通監測車","1.9","2.49","40","46","83","24.0",,
"2019-12-15 18:00","大里交通測站","1.2","0.63","24","46","47","15.9",,
"2019-12-15 18:00","大里","2.9","0.54","29","37","51","20","21","1.3"
"2019-12-15 18:00","西屯","2.7","0.35","36","48","72","15","16","1.3"
"2019-12-15 18:00","沙鹿","1","0.29","37","59","66","10","11","0.6"
"2019-12-15 18:00","忠明","2.9","0.37","33","47","57","16","16","0.7"
"2019-12-15 18:00","豐原","2.9","0.47","43","38","86","22","24","1.8"
"2019-12-15 18:00","文山","1.7","0.36","26","54","46","9.7",,
"2019-12-15 18:00","大甲","2.6","0.64","26","49","60","13.6",,
"2019-12-15 18:00","太平","1.5","0.72","15","40","32","17.5",,
"2019-12-15 18:00","霧峰","0.7","0.34","15","41","34","21.0",,
"2019-12-15 18:00","烏日","0.8","0.26","21","37","54","20.4",,
"2019-12-15 18:00","后里","6.2","0.52","31","43","67","16.8",,
"2019-12-15 18:00","梧棲","2.9","NA","23","44","86","10.3",,
"2019-12-15 18:00","大肚","2.4","NA","31","47","78","14.2",,
"2019-12-15 18:00","東大","4.4","NA","23","43","53","12.5",,
"2019-12-15 18:00","清水","1.2","NA","31","48","78","13.6",,
"2019-12-15 18:00","龍井","4.1","0.42","34","47","72","9.8",,
"2019-12-15 19:00","大里交通測站","1.1","0.70","21","36","52","22.0",,
"2019-12-15 19:00","交通監測車","1.6","2.48","51","42","87","21.1",,
"2019-12-15 19:00","大里","3.8","0.7","73","33","105","23","25","1.1"
"2019-12-15 19:00","西屯","2.3","0.34","36","42","75","19","20","1.4"
"2019-12-15 19:00","沙鹿","1.2","0.22","30","52","58","11","12","0.7"
"2019-12-15 19:00","忠明","2.9","0.4","36","39","63","18","19","0.9"
"2019-12-15 19:00","豐原","1.9","0.39","41","39","58","14","16","1.5"
"2019-12-15 19:00","文山","1.5","0.37","30","54","54","12.3",,
"2019-12-15 19:00","大甲","3.0","0.61","28","51","66","14.3",,
"2019-12-15 19:00","太平","1.7","0.76","18","40","38","24.6",,
"2019-12-15 19:00","霧峰","0.6","0.34","16","39","35","24.5",,
"2019-12-15 19:00","烏日","1.0","0.25","23","36","56","22.6",,
"2019-12-15 19:00","后里","6.0","0.55","38","43","77","14.2",,
"2019-12-15 19:00","梧棲","3.2","NA","25","48","90","10.1",,
"2019-12-15 19:00","大肚","2.4","NA","34","50","86","13.6",,
"2019-12-15 19:00","東大","3.7","NA","19","46","59","12.5",,
"2019-12-15 19:00","清水","1.5","NA","36","51","86","12.1",,
"2019-12-15 19:00","龍井","4.4","0.41","36","50","74","7.3",,
"2019-12-15 20:00","大里交通測站","1.4","1.09","57","28","102","31.3",,
"2019-12-15 20:00","交通監測車","1.4","2.57","45","28","81","29.2",,
"2019-12-15 20:00","大里","4.1","0.66","54","23","84","28","29","1"
"2019-12-15 20:00","西屯","2.6","0.34","31","38","73","16","17","1.3"
"2019-12-15 20:00","沙鹿","1.1","0.27","27","43","62","14","15","1"
"2019-12-15 20:00","忠明","3.1","0.5","37","31","59","21","22","0.7"
"2019-12-15 20:00","豐原","1.8","0.44","32","18","43","19","21","2.1"
"2019-12-15 20:00","文山","1.4","0.37","35","52","62","13.4",,
"2019-12-15 20:00","大甲","2.7","0.59","29","51","69","13.6",,
"2019-12-15 20:00","太平","2.1","0.86","21","39","48","28.1",,
"2019-12-15 20:00","霧峰","0.8","0.39","22","34","46","23.7",,
"2019-12-15 20:00","烏日","1.3","0.24","28","34","62","21.3",,
"2019-12-15 20:00","后里","2.1","0.56","44","40","84","21.5",,
"2019-12-15 20:00","梧棲","3.4","NA","25","49","90","10.1",,
"2019-12-15 20:00","大肚","2.4","NA","36","50","88","15.7",,
"2019-12-15 20:00","東大","2.6","NA","23","47","68","16.7",,
"2019-12-15 20:00","清水","1.3","NA","37","49","90","12.2",,
"2019-12-15 20:00","龍井","4.5","0.39","35","51","74","7.2",,
"2019-12-15 21:00","大里交通測站","1.6","0.98","61","21","104","31.0",,
"2019-12-15 21:00","交通監測車","1.4","2.32","43","13","71","36.7",,
"2019-12-15 21:00","大里","3.7","0.86","39","11","74","36","38","1.8"
"2019-12-15 21:00","西屯","2.8","0.43","32","26","73","21","23","1.6"
"2019-12-15 21:00","沙鹿","0.8","0.3","28","36","59","15","16","0.8"
"2019-12-15 21:00","忠明","3.3","0.57","36","22","62","27","28","0.7"
"2019-12-15 21:00","豐原","1.8","0.32","18","21","19","13","15","1.4"
"2019-12-15 21:00","文山","1.5","0.41","36","49","64","17.4",,
"2019-12-15 21:00","大甲","2.6","0.60","28","49","70","18.1",,
"2019-12-15 21:00","太平","2.5","0.90","28","35","62","28.6",,
"2019-12-15 21:00","霧峰","0.6","0.47","29","30","55","17.1",,
"2019-12-15 21:00","烏日","0.0","0.26","32","30","70","30.9",,
"2019-12-15 21:00","后里","2.1","0.56","44","40","84","21.5",,
"2019-12-15 21:00","梧棲","3.0","NA","25","49","90","9.7",,
"2019-12-15 21:00","大肚","2.4","NA","35","48","88","20.8",,
"2019-12-15 21:00","東大","2.6","NA","25","45","75","23.0",,
"2019-12-15 21:00","清水","1.3","NA","37","48","94","13.6",,
"2019-12-15 21:00","龍井","3.1","0.37","33","52","72","6.9",,
"2019-12-15 22:00","大里交通測站","1.4","1.02","45","10","78","35.5",,
"2019-12-15 22:00","交通監測車","1.5","2.87","38","8","77","38.4",,
"2019-12-15 22:00","大里","3.3","0.72","46","4.4","77","34","38","4"
"2019-12-15 22:00","西屯","2.7","0.48","34","15","74","27","29","2.2"
"2019-12-15 22:00","沙鹿","0.6","0.31","30","28","61","17","19","1.1"
"2019-12-15 22:00","忠明","2.9","0.59","38","15","56","30","31","1"
"2019-12-15 22:00","豐原","1.2","0.28","13","20","20","11","12","1.7"
"2019-12-15 22:00","文山","1.7","0.47","37","43","64","28.3",,
"2019-12-15 22:00","大甲","2.6","0.60","28","49","70","18.1",,
"2019-12-15 22:00","太平","2.4","0.89","33","30","71","18.1",,
"2019-12-15 22:00","霧峰","0.6","0.49","33","24","60","12.6",,
"2019-12-15 22:00","烏日","2.0","0.29","35","26","76","35.2",,
"2019-12-15 22:00","后里","1.4","0.62","46","29","79","20.0",,
"2019-12-15 22:00","梧棲","3.0","NA","25","49","88","8.7",,
"2019-12-15 22:00","大肚","2.2","NA","35","46","86","20.2",,
"2019-12-15 22:00","東大","3.2","NA","27","40","78","35.0",,
"2019-12-15 22:00","清水","1.3","NA","35","47","93","11.5",,
"2019-12-15 22:00","龍井","3.2","0.35","31","51","70","7.6",,
"2019-12-15 23:00","大里交通測站","1.2","1.13","42","5","88","33.7",,
"2019-12-15 23:00","交通監測車","1.6","2.34","46","6","79","41.4",,
"2019-12-15 23:00","大里","3.2","0.69","43","3.5","78","34","38","4.1"
"2019-12-15 23:00","西屯","2.3","0.54","32","10","63","28","30","2.2"
"2019-12-15 23:00","沙鹿","0.9","0.29","29","30","56","14","15","0.9"
"2019-12-15 23:00","忠明","3","0.78","35","5.7","61","39","43","4"
"2019-12-15 23:00","豐原","1.4","0.24","10","20","14","8.4","10","1.8"
"2019-12-15 23:00","文山","1.6","0.52","37","37","62","26.1",,
"2019-12-15 23:00","大甲","3.5","0.61","26","45","67","12.0",,
"2019-12-15 23:00","太平","2.1","0.85","33","26","72","12.9",,
"2019-12-15 23:00","霧峰","0.0","0.52","35","20","63","11.0",,
"2019-12-15 23:00","烏日","1.5","0.33","37","22","78","32.3",,
"2019-12-15 23:00","后里","1.6","0.65","42","25","70","25.3",,
"2019-12-15 23:00","梧棲","3.0","NA","25","49","88","8.7",,
"2019-12-15 23:00","大肚","2.2","NA","35","42","85","17.9",,
"2019-12-15 23:00","東大","2.6","NA","32","35","78","39.9",,
"2019-12-15 23:00","清水","1.5","NA","32","44","92","9.0",,
"2019-12-15 23:00","龍井","5.1","0.34","29","48","66","9.5",,
"2019-12-16 00:00","交通監測車","1.6","8.94","48","4","67","38.0",,
"2019-12-16 00:00","大里交通測站","1.0","0.99","42","5","84","30.8",,
"2019-12-16 00:00","大里","3.2","0.68","41","0.8","62","31","35","4.2"
"2019-12-16 00:00","西屯","1.9","0.55","34","7.7","60","27","31","3.5"
"2019-12-16 00:00","沙鹿","0.8","0.32","30","21","59","18","19","0.7"
"2019-12-16 00:00","忠明","3.1","0.73","44","6.9","72","34","37","3"
"2019-12-16 00:00","豐原","1.3","0.24","9","15","14","9.4","11","2.1"
"2019-12-16 00:00","文山","1.5","0.58","37","31","60","25.7",,
"2019-12-16 00:00","大甲","3.0","0.60","25","41","64","12.6",,
"2019-12-16 00:00","太平","1.2","0.81","32","22","64","10.8",,
"2019-12-16 00:00","霧峰","0.7","0.54","33","16","60","8.2",,
"2019-12-16 00:00","烏日","1.2","0.36","39","17","80","28.1",,
"2019-12-16 00:00","后里","1.5","0.66","40","20","65","22.4",,
"2019-12-16 00:00","梧棲","2.7","NA","23","43","80","8.6",,
"2019-12-16 00:00","大肚","2.2","NA","35","35","83","24.2",,
"2019-12-16 00:00","東大","2.1","NA","33","29","73","33.5",,
"2019-12-16 00:00","清水","1.2","NA","32","41","91","9.6",,
"2019-12-16 00:00","龍井","5.4","0.34","27","43","64","10.3",,
"2019-12-16 01:00","大里交通測站","0.9","0.65","36","7","56","20.9",,
"2019-12-16 01:00","交通監測車","1.6","7.85","49","5","71","33.6",,
"2019-12-16 01:00","大里","2.9","0.69","38","0.4","55","27","33","6.5"
"2019-12-16 01:00","西屯","2.3","0.64","29","4.5","60","31","40","9.1"
"2019-12-16 01:00","沙鹿","1.5","0.28","28","22","43","16","17","0.9"
"2019-12-16 01:00","忠明","2.2","0.62","39","6","62","31","34","3.4"
"2019-12-16 01:00","豐原","2","0.22","9","16","16","7.4","8.8","1.4"
"2019-12-16 01:00","文山","1.4","0.61","40","24","61","22.9",,
"2019-12-16 01:00","大甲","2.8","0.59","25","37","64","13.2",,
"2019-12-16 01:00","太平","1.2","0.81","19","22","37","10.8",,
"2019-12-16 01:00","霧峰","0.0","0.53","31","11","55","7.6",,
"2019-12-16 01:00","烏日","0.8","0.40","41","13","80","26.4",,
"2019-12-16 01:00","后里","1.3","0.65","40","16","64","18.3",,
"2019-12-16 01:00","梧棲","2.5","NA","20","37","78","18.6",,
"2019-12-16 01:00","大肚","2.2","NA","36","28","82","21.5",,
"2019-12-16 01:00","東大","2.1","NA","19","29","38","33.5",,
"2019-12-16 01:00","清水","1.1","NA","32","36","90","9.9",,
"2019-12-16 01:00","龍井","3.2","0.35","29","37","63","13.4",,
"2019-12-16 02:00","交通監測車","1.0","1.52","57","10","95","25.2",,
"2019-12-16 02:00","大里交通測站","0.8","0.71","32","5","57","22.6",,
"2019-12-16 02:00","大里","-0.4","0.57","31","0.2","53","20","25","4.4"
"2019-12-16 02:00","西屯","1.1","0.6","40","3.9","73","26","39","12"
"2019-12-16 02:00","沙鹿","1.9","0.48","31","14","56","21","22","1.6"
"2019-12-16 02:00","忠明","2.5","0.52","39","8.7","60","22","24","1.5"
"2019-12-16 02:00","豐原","1.7","0.27","18","16","22","8.7","9.4","0.7"
"2019-12-16 02:00","文山","1.3","0.64","42","18","65","21.5",,
"2019-12-16 02:00","大甲","2.1","0.58","25","33","64","14.2",,
"2019-12-16 02:00","太平","0.9","0.77","15","18","26","8.7",,
"2019-12-16 02:00","霧峰","0.0","0.50","29","8","52","7.0",,
"2019-12-16 02:00","烏日","1.9","0.41","43","10","80","21.5",,
"2019-12-16 02:00","后里","2.0","0.65","38","11","60","21.1",,
"2019-12-16 02:00","梧棲","3.1","NA","21","33","80","14.7",,
"2019-12-16 02:00","大肚","2.6","NA","38","22","80","26.6",,
"2019-12-16 02:00","東大","1.7","NA","19","23","35","30.3",,
"2019-12-16 02:00","清水","1.6","NA","32","32","89","16.1",,
"2019-12-16 02:00","龍井","3.9","0.36","31","32","64","19.5",,
"2019-12-16 03:00","大里交通測站","0.7","0.77","53","4","76","21.7",,
"2019-12-16 03:00","交通監測車","0.8","0.64","56","15","87","16.5",,
"2019-12-16 03:00","大里","0.1","0.52","43","7.7","63","15","17","1.7"
"2019-12-16 03:00","西屯","2.3","0.46","41","13","84","23","27","4.4"
"2019-12-16 03:00","沙鹿","2.3","0.46","42","20","76","16","18","1.7"
"2019-12-16 03:00","忠明","2.9","0.46","44","16","73","18","19","0.4"
"2019-12-16 03:00","豐原","1.6","0.27","17","14","19","8.6","9.5","0.9"
"2019-12-16 03:00","文山","1.5","0.66","45","13","72","24.6",,
"2019-12-16 03:00","大甲","2.3","0.59","25","28","64","26.3",,
"2019-12-16 03:00","太平","0.7","0.72","10","15","18","8.4",,
"2019-12-16 03:00","霧峰","0.0","0.45","28","5","48","6.4",,
"2019-12-16 03:00","烏日","1.9","0.42","44","8","83","20.6",,
"2019-12-16 03:00","后里","2.3","0.66","38","7","60","22.3",,
"2019-12-16 03:00","梧棲","4.1","NA","23","29","85","17.2",,
"2019-12-16 03:00","大肚","2.3","NA","39","17","80","24.4",,
"2019-12-16 03:00","東大","3.4","NA","20","18","35","20.5",,
"2019-12-16 03:00","清水","1.7","NA","35","29","90","17.5",,
"2019-12-16 03:00","龍井","4.3","0.39","34","26","66","25.5",,
"2019-12-16 04:00","交通監測車","1.4","0.53","56","16","96","17.7",,
"2019-12-16 04:00","大里交通測站","0.9","0.73","49","7","74","19.3",,
"2019-12-16 04:00","大里","1.9","0.49","35","8.6","40","13","14","1.2"
"2019-12-16 04:00","西屯","2.5","0.37","40","17","90","17","18","0.8"
"2019-12-16 04:00","沙鹿","2","0.41","34","19","62","14","16","1.5"
"2019-12-16 04:00","忠明","3.2","0.4","41","18","61","15","15","0.3"
"2019-12-16 04:00","豐原","1.4","0.21","6","15","17","8.2","9","0.8"
"2019-12-16 04:00","文山","1.8","0.67","47","11","77","14.2",,
"2019-12-16 04:00","大甲","2.2","0.61","27","24","66","20.6",,
"2019-12-16 04:00","太平","0.7","0.67","9","12","16","7.6",,
"2019-12-16 04:00","霧峰","0.0","0.41","27","3","46","6.2",,
"2019-12-16 04:00","烏日","1.4","0.43","46","6","88","16.6",,
"2019-12-16 04:00","后里","1.5","0.65","38","6","58","16.6",,
"2019-12-16 04:00","梧棲","3.4","NA","24","26","90","14.5",,
"2019-12-16 04:00","大肚","2.3","NA","41","14","83","16.0",,
"2019-12-16 04:00","東大","2.3","NA","20","13","37","19.0",,
"2019-12-16 04:00","清水","1.1","NA","38","25","94","18.7",,
"2019-12-16 04:00","龍井","3.2","0.42","35","21","68","22.5",,
"2019-12-16 05:00","交通監測車","0.8","0.47","54","18","88","16.3",,
"2019-12-16 05:00","大里交通測站","0.7","0.67","44","9","66","15.5",,
"2019-12-16 05:00","大里","1.9","0.49","27","6.1","36","12","14","1.3"
"2019-12-16 05:00","西屯","1.9","0.39","41","15","74","15","16","0.9"
"2019-12-16 05:00","沙鹿","1.7","0.35","35","20","61","11","12","1.4"
"2019-12-16 05:00","忠明","2.6","0.4","43","16","68","14","14","0.3"
"2019-12-16 05:00","豐原","1.6","0.21","6","15","18","6.5","7.9","1.4"
"2019-12-16 05:00","文山","0.0","0.68","49","10","82","0.0",,
"2019-12-16 05:00","大甲","2.3","0.61","29","21","70","18.9",,
"2019-12-16 05:00","太平","0.7","0.51","21","9","41","6.9",,
"2019-12-16 05:00","霧峰","0.6","0.36","27","2","46","5.6",,
"2019-12-16 05:00","烏日","0.0","0.40","45","5","88","16.3",,
"2019-12-16 05:00","后里","1.1","0.60","34","5","54","16.5",,
"2019-12-16 05:00","梧棲","3.0","NA","26","23","97","12.4",,
"2019-12-16 05:00","大肚","2.4","NA","43","11","86","17.4",,
"2019-12-16 05:00","東大","2.8","NA","22","10","41","15.0",,
"2019-12-16 05:00","清水","1.0","NA","42","23","99","12.9",,
"2019-12-16 05:00","龍井","4.3","0.44","36","17","69","15.2",,
"2019-12-16 06:00","交通監測車","0.5","0.46","46","18","65","10.0",,
"2019-12-16 06:00","大里交通測站","0.5","0.70","36","7","53","14.5",,
"2019-12-16 06:00","大里","1.9","0.49","30","3.5","39","14","15","1.5"
"2019-12-16 06:00","西屯","1.9","0.37","40","7.4","73","20","22","1.9"
"2019-12-16 06:00","沙鹿","2","0.36","32","19","60","12","14","1.6"
"2019-12-16 06:00","忠明","2.4","0.39","39","14","53","14","14","0.4"
"2019-12-16 06:00","豐原","1.5","0.24","11","14","12","7","7.9","0.9"
"2019-12-16 06:00","文山","1.7","0.64","50","10","84","12.5",,
"2019-12-16 06:00","大甲","2.3","0.61","31","18","72","18.8",,
"2019-12-16 06:00","太平","0.6","0.48","20","9","40","6.7",,
"2019-12-16 06:00","霧峰","0.6","0.35","26","2","44","6.7",,
"2019-12-16 06:00","烏日","1.1","0.38","44","5","86","16.1",,
"2019-12-16 06:00","后里","1.2","0.55","31","4","50","16.1",,
"2019-12-16 06:00","梧棲","3.1","NA","27","20","102","12.0",,
"2019-12-16 06:00","大肚","2.4","NA","45","9","90","18.1",,
"2019-12-16 06:00","東大","2.4","NA","23","8","43","10.4",,
"2019-12-16 06:00","清水","1.2","NA","44","21","103","12.2",,
"2019-12-16 06:00","龍井","3.2","0.46","37","14","68","15.3",,
"2019-12-16 07:00","大里交通測站","1.2","0.78","42","5","70","16.0",,
"2019-12-16 07:00","交通監測車","0.4","0.61","43","12","68","14.0",,
"2019-12-16 07:00","大里","2.3","0.68","ND","0.7","46","18","29","11"
"2019-12-16 07:00","西屯","2","0.39","38","8.2","71","20","21","1.7"
"2019-12-16 07:00","沙鹿","1.4","0.45","32","10","48","17","19","2.3"
